"","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10"
"ID557",0,1,1,0,1,0,1,1,1,1
"ID558",1,0,1,1,1,1,1,0,0,1
"ID559",0,1,1,0,1,0,1,0,1,0
"ID560",0,0,1,0,0,0,1,0,0,0
"ID561",0,0,0,0,0,0,0,0,0,0
"ID562",0,0,0,0,1,0,1,1,1,1
"ID563",0,0,1,0,0,0,1,0,1,0
"ID564",1,1,0,0,1,0,1,1,1,0
"ID565",0,0,1,0,0,0,1,0,1,0
"ID566",1,0,1,1,0,1,1,0,0,1
"ID567",0,0,1,0,0,0,1,0,1,0
"ID568",0,0,0,0,0,0,1,0,1,1
"ID569",0,0,0,0,0,0,0,0,0,0
"ID570",0,1,1,1,1,0,1,1,1,0
"ID571",0,1,1,1,1,1,1,1,1,1
"ID572",0,0,1,0,0,0,1,0,1,0
"ID573",0,0,0,0,0,0,1,0,1,1
"ID574",0,0,1,0,0,0,1,0,0,0
"ID575",0,0,0,0,1,0,1,1,1,1
"ID576",0,1,1,0,1,0,1,1,1,1
"ID577",0,1,1,0,1,0,1,0,1,1
"ID578",0,1,1,0,1,0,1,1,1,0
"ID579",0,1,1,0,1,0,1,0,1,0
"ID580",0,1,0,0,0,0,0,0,0,0
"ID581",0,1,1,0,1,0,1,1,1,0
"ID582",0,0,1,0,0,0,0,0,1,0
"ID583",1,0,1,1,0,1,1,0,0,1
"ID584",1,1,1,1,1,0,1,1,1,1
"ID585",0,0,1,1,0,0,1,0,1,1
"ID586",0,0,1,0,0,0,1,0,0,1
"ID587",0,1,1,0,1,0,1,0,1,0
"ID588",0,0,1,1,0,1,1,0,0,0
"ID589",0,0,1,1,0,0,1,0,1,0
"ID590",0,0,0,1,0,0,0,0,0,0
"ID591",0,1,1,0,1,0,1,0,0,0
"ID592",0,0,1,1,0,0,1,0,1,0
"ID593",0,1,1,0,1,0,1,0,1,0
"ID594",0,0,1,0,0,0,0,0,0,0
"ID595",0,1,1,1,0,0,1,0,1,0
"ID596",0,0,1,0,0,0,1,0,0,0
"ID597",0,0,0,0,0,0,1,0,0,0
"ID598",1,1,1,1,1,1,1,1,1,1
"ID599",0,0,1,0,0,0,1,0,0,1
"ID600",0,0,1,0,0,0,1,0,1,1
"ID601",0,0,1,1,0,0,1,0,1,1
"ID602",0,1,1,0,1,0,1,1,1,1
"ID603",0,1,0,1,0,0,0,1,0,0
"ID604",0,0,1,1,0,0,1,0,1,0
"ID605",0,0,1,0,0,0,1,0,1,1
"ID606",0,0,1,0,0,0,1,0,1,0
"ID607",0,1,1,0,1,0,1,1,1,0
"ID608",0,1,1,0,1,0,1,1,1,0
"ID609",1,1,1,1,1,1,1,0,1,1
"ID610",0,1,1,1,1,0,1,1,1,0
"ID611",0,1,1,0,1,0,0,1,1,0
"ID612",0,1,1,0,1,0,1,0,1,0
"ID613",1,1,1,1,1,1,1,1,1,0
"ID614",0,1,1,0,0,0,1,1,1,0
"ID615",0,0,1,0,0,0,1,0,1,0
"ID616",1,0,1,1,1,1,1,1,1,1
"ID617",0,0,0,0,0,0,0,0,0,0
"ID618",0,0,0,0,0,0,0,0,1,0
"ID619",0,0,1,0,1,1,1,0,1,0
"ID620",0,1,1,0,1,0,0,0,1,1
"ID621",0,0,1,0,0,0,1,0,0,0
"ID622",0,0,1,1,0,0,1,0,1,0
"ID623",0,1,1,0,1,0,1,1,1,0
"ID624",0,1,1,0,1,0,1,1,1,0
"ID625",0,1,1,0,1,0,1,1,1,0
"ID626",0,0,1,0,0,0,0,0,0,1
"ID627",0,1,1,0,1,0,1,1,1,0
"ID628",0,0,1,0,1,0,1,0,1,1
"ID629",0,1,0,0,0,0,1,0,0,0
"ID630",0,0,0,0,0,0,1,0,0,1
"ID631",0,1,0,0,1,0,0,0,0,0
"ID632",1,0,1,0,0,1,1,0,1,1
"ID633",0,1,1,0,1,0,1,0,1,0
"ID634",0,1,1,0,1,0,1,0,0,1
"ID635",0,0,1,0,1,0,1,0,1,0
"ID636",0,1,1,1,1,1,0,1,1,1
"ID637",0,0,1,0,1,0,1,1,1,1
"ID638",0,0,1,0,0,0,1,0,0,0
"ID639",1,0,1,0,0,0,1,0,1,0
"ID640",0,1,1,0,1,1,1,1,1,0
"ID641",0,0,1,0,0,0,1,0,0,0
"ID642",1,0,1,1,0,0,1,0,1,1
"ID643",1,0,1,1,0,1,1,0,0,1
"ID644",0,0,1,0,0,1,1,0,1,0
"ID645",0,0,1,0,0,0,1,0,0,0
"ID646",0,1,1,0,1,0,1,1,1,0
"ID647",0,0,0,0,0,0,0,0,1,0
"ID648",0,0,1,1,0,0,1,0,1,1
"ID649",1,1,1,1,1,1,1,1,1,1
"ID650",0,1,0,0,1,0,1,1,1,0
"ID651",0,0,1,0,1,0,1,0,1,0
"ID652",0,1,1,0,1,0,1,1,1,0
"ID653",0,0,1,0,0,0,1,0,1,0
"ID654",0,1,1,0,1,0,1,1,1,0
"ID655",0,0,0,0,0,0,0,0,0,0
"ID656",0,0,1,0,0,0,1,0,1,0
"ID657",0,0,1,0,1,0,1,0,1,0
"ID658",0,0,0,0,1,0,1,0,1,0
"ID659",0,0,0,0,0,0,0,0,1,0
"ID660",1,0,1,1,0,0,1,0,1,0
"ID661",0,0,0,0,1,0,1,0,1,1
"ID662",0,0,1,0,0,0,1,0,1,0
"ID663",0,1,1,0,1,0,1,1,0,0
"ID664",0,1,1,0,1,0,1,0,1,1
"ID665",0,0,1,1,0,0,1,0,0,0
"ID666",0,1,0,1,0,0,1,0,1,0
"ID667",0,0,1,0,1,0,1,0,1,1
"ID668",0,0,1,1,0,0,1,0,1,0
"ID669",1,0,1,0,0,1,1,0,1,1
"ID670",0,0,0,0,0,0,0,0,0,0
"ID671",0,1,1,0,0,0,1,0,1,0
"ID672",0,1,0,0,1,1,1,1,1,0
"ID673",0,1,1,0,1,0,0,1,1,1
"ID674",0,1,0,0,1,0,1,0,1,0
"ID675",1,0,1,1,0,1,1,0,0,1
"ID676",0,1,1,0,1,0,1,1,1,0
"ID677",1,1,1,1,1,1,1,1,1,1
"ID678",0,1,1,0,1,0,1,1,1,0
"ID679",0,1,1,1,1,0,1,1,1,0
"ID680",0,1,0,0,1,0,1,1,1,1
"ID681",0,0,1,1,0,0,1,0,1,0
"ID682",0,1,1,1,1,0,1,1,1,1
"ID683",0,0,1,0,0,0,1,0,0,1
"ID684",1,1,1,0,1,0,0,1,1,0
"ID685",0,1,1,1,0,0,1,0,0,1
"ID686",0,0,1,0,0,0,1,0,1,0
"ID687",0,1,0,0,1,0,1,1,1,0
"ID688",0,1,1,0,1,0,1,0,1,1
"ID689",0,0,1,1,0,0,1,0,1,1
"ID690",1,1,1,1,1,1,0,1,0,1
"ID691",0,1,1,0,1,0,1,0,1,0
"ID692",0,0,0,0,0,0,1,0,0,0
"ID693",0,0,1,0,0,0,1,0,1,0
"ID694",1,1,1,1,0,1,1,1,1,1
"ID695",0,0,1,0,0,0,1,0,1,0
"ID696",0,0,1,0,1,0,1,0,0,1
"ID697",0,0,1,0,0,0,0,0,1,0
"ID698",0,1,1,1,1,0,1,1,1,1
"ID699",0,1,1,1,1,0,1,1,1,0
"ID700",0,0,1,0,0,0,1,0,0,0
"ID701",0,0,1,1,0,0,1,0,1,0
"ID702",0,1,0,0,0,0,0,1,0,0
"ID703",0,1,1,0,1,0,1,0,1,0
"ID704",0,1,0,0,0,1,0,1,0,0
"ID705",0,1,0,0,0,0,0,1,0,1
"ID706",0,1,1,0,1,0,1,0,1,0
"ID707",0,1,1,1,1,0,1,0,1,0
"ID708",0,0,0,0,0,0,1,0,0,0
"ID709",0,1,0,1,0,0,1,0,1,0
"ID710",0,0,0,0,0,0,1,0,0,0
"ID711",0,0,1,0,0,0,1,0,1,0
"ID712",0,1,1,0,1,0,1,1,1,0
"ID713",1,1,1,1,1,1,1,1,0,1
"ID714",0,0,1,1,1,1,1,0,1,0
"ID715",1,0,1,1,1,1,1,1,1,1
"ID716",0,1,1,0,1,0,1,1,1,0
"ID717",0,1,1,0,0,0,0,0,0,0
"ID718",0,0,1,0,0,0,0,0,0,0
"ID719",0,1,1,0,1,0,1,0,1,1
"ID720",0,0,1,1,0,0,1,0,1,0
"ID721",0,0,0,0,0,1,0,0,0,0
"ID722",0,0,1,0,0,0,1,0,1,0
"ID723",0,0,1,0,0,1,1,0,1,0
"ID724",0,1,1,0,1,1,1,1,0,1
"ID725",0,1,0,0,1,0,1,1,1,1
"ID726",1,0,1,1,0,1,1,1,0,1
"ID727",1,1,1,1,1,1,1,1,1,1
"ID728",0,0,1,0,1,0,1,1,1,0
"ID729",0,1,1,0,1,0,1,1,1,1
"ID730",0,0,0,0,0,0,0,0,0,0
"ID731",1,1,1,1,1,1,1,1,1,1
"ID732",0,0,1,1,0,1,1,0,0,1
"ID733",0,0,0,0,0,0,0,1,0,0
"ID734",1,0,1,1,0,1,1,0,0,1
"ID735",0,1,1,0,0,0,0,0,1,1
"ID736",0,0,1,1,0,0,1,0,1,1
"ID737",0,0,1,0,0,0,0,0,1,0
"ID738",0,0,1,0,1,0,1,0,1,1
"ID739",0,1,1,0,1,0,1,1,1,1
"ID740",0,1,0,0,0,0,0,0,0,0
"ID741",0,1,1,1,1,0,0,0,1,0
"ID742",1,1,1,1,1,1,1,1,1,1
"ID743",0,0,1,0,0,0,0,0,1,0
"ID744",0,1,1,0,1,0,1,0,0,0
"ID745",0,0,0,0,0,0,1,0,0,0
"ID746",0,0,1,0,1,0,1,1,1,1
"ID747",0,0,1,0,0,0,1,0,0,1
"ID748",1,0,1,1,0,1,1,0,1,1
"ID749",0,0,1,0,0,0,1,0,1,0
"ID750",0,1,1,0,0,0,0,0,1,0
"ID751",1,1,1,0,1,0,1,1,1,0
"ID752",0,0,1,0,0,0,0,0,1,0
"ID753",0,1,1,0,0,0,1,1,1,0
"ID754",1,1,1,1,1,1,0,1,1,1
"ID755",0,0,0,0,0,0,0,0,0,0
"ID756",0,0,1,0,0,0,1,0,0,1
"ID757",0,1,1,0,0,0,1,0,0,0
"ID758",0,1,0,0,0,0,0,0,0,0
"ID759",1,0,1,0,0,0,1,0,1,0
"ID760",1,1,1,0,0,1,0,1,0,1
"ID761",1,0,1,1,0,1,1,0,1,1
"ID762",1,1,1,1,1,1,1,1,1,1
"ID763",0,1,0,0,0,0,0,0,0,0
"ID764",0,1,1,1,1,0,1,0,1,0
"ID765",1,1,1,1,1,0,1,1,1,1
"ID766",0,0,1,0,0,0,1,0,1,1
"ID767",0,0,1,0,0,0,1,0,0,0
"ID768",0,1,1,0,1,0,1,0,1,1
"ID769",0,0,1,0,0,0,1,0,1,0
"ID770",1,0,0,0,1,1,0,1,0,0
"ID771",0,0,1,0,0,1,1,0,0,0
"ID772",0,0,1,0,0,0,1,0,1,0
"ID773",0,0,1,1,0,0,1,0,1,0
"ID774",0,0,1,0,0,0,0,0,1,1
"ID775",0,1,1,0,1,0,1,0,1,0
"ID776",0,0,1,0,0,0,1,0,0,0
"ID777",0,0,1,0,1,0,1,1,1,0
"ID778",0,1,1,0,1,0,1,1,1,0
"ID779",0,1,1,0,0,0,1,0,1,1
"ID780",0,0,0,0,0,1,1,0,0,0
"ID781",0,1,1,0,1,1,1,0,1,1
"ID782",0,1,1,0,0,0,1,0,0,0
"ID783",0,0,1,1,1,0,1,1,1,0
"ID784",0,1,1,0,1,0,1,0,1,0
"ID785",0,0,0,0,1,0,1,0,0,1
"ID786",0,0,0,0,0,0,0,0,0,0
"ID787",1,0,1,1,1,1,1,0,1,1
"ID788",0,0,1,1,1,0,0,1,1,0
"ID789",0,1,1,1,1,0,1,0,1,1
"ID790",0,1,1,0,1,0,0,1,1,1
"ID791",0,0,1,1,0,0,1,0,1,1
"ID792",0,1,1,0,1,0,0,1,1,0
"ID793",1,1,1,1,1,1,1,1,1,1
"ID794",0,0,1,0,1,0,1,1,1,1
"ID795",0,0,0,0,0,0,0,0,0,0
"ID796",0,1,1,0,1,0,1,1,1,0
"ID797",0,1,1,1,1,0,1,0,1,0
"ID798",0,0,1,0,1,0,0,1,1,1
"ID799",0,1,1,1,1,0,1,1,1,0
"ID800",1,1,1,1,0,1,1,0,1,1
"ID801",1,0,1,1,0,1,0,0,1,1
"ID802",0,1,1,0,0,1,0,0,1,1
"ID803",1,0,1,1,0,1,0,0,1,1
"ID804",0,1,1,0,1,0,1,1,1,0
"ID805",0,0,0,0,0,1,0,0,0,0
"ID806",0,0,1,1,0,0,1,1,1,1
"ID807",0,0,0,0,0,0,0,0,0,1
"ID808",0,0,1,0,0,0,0,0,1,0
"ID809",0,0,0,0,0,1,0,0,0,0
"ID810",0,0,1,0,1,0,1,0,0,0
"ID811",0,0,1,0,0,0,1,0,0,0
"ID812",0,1,1,0,1,0,1,0,1,0
"ID813",0,0,1,0,0,0,1,0,0,0
"ID814",1,1,1,0,1,0,1,1,1,1
"ID815",0,0,1,0,0,0,1,0,1,1
"ID816",0,1,1,0,1,0,0,0,1,0
"ID817",0,1,1,0,1,0,1,0,1,0
"ID818",0,0,1,0,1,1,0,1,1,1
"ID819",1,0,1,0,0,0,1,0,1,0
"ID820",0,1,1,0,1,0,1,0,1,0
"ID821",0,1,1,0,1,0,0,1,1,0
"ID822",0,0,1,0,0,0,0,0,0,0
"ID823",0,1,1,0,1,0,1,1,1,0
"ID824",0,0,1,0,0,0,1,0,0,0
"ID825",0,1,1,0,1,0,1,1,1,0
"ID826",0,0,1,1,0,0,1,0,0,0
"ID827",1,1,1,1,1,1,1,1,1,1
"ID828",0,1,0,1,1,0,1,0,0,0
"ID829",0,0,1,0,0,0,1,0,1,0
"ID830",0,0,1,0,0,0,1,0,1,1
"ID831",0,1,0,0,1,0,1,0,0,0
"ID832",0,1,1,0,1,0,1,0,1,0
"ID833",1,1,1,1,1,1,1,1,1,1
"ID834",0,0,0,0,0,0,0,0,0,0
"ID835",1,1,1,1,1,1,1,1,1,1
"ID836",0,1,1,1,0,0,1,0,1,1
"ID837",0,0,1,0,0,0,1,0,1,0
"ID838",0,1,1,0,1,0,1,0,1,0
"ID839",0,1,1,0,1,1,1,1,1,0
"ID840",0,0,1,0,1,0,1,1,1,0
"ID841",0,1,0,1,1,1,1,0,1,1
"ID842",1,1,1,1,0,1,0,0,0,1
"ID843",0,0,0,0,0,0,0,0,0,0
"ID844",0,0,1,0,0,1,1,0,1,0
"ID845",1,1,1,1,0,1,1,1,1,1
"ID846",0,0,1,0,0,0,1,0,1,1
"ID847",0,1,1,1,1,0,1,0,1,1
"ID848",0,1,0,0,0,0,0,1,0,0
"ID849",0,0,0,0,0,0,1,0,0,1
"ID850",1,1,1,1,1,1,1,1,1,1
"ID851",0,0,1,0,1,0,1,1,1,0
"ID852",0,0,1,0,0,0,1,0,1,0
"ID853",0,1,1,0,1,1,0,1,1,1
"ID854",0,1,1,1,1,0,1,1,1,0
"ID855",0,0,1,0,0,0,1,0,1,1
"ID856",0,0,1,0,0,0,1,0,0,1
"ID857",0,0,1,0,0,0,1,0,1,0
"ID858",0,0,0,0,0,0,0,0,0,0
"ID859",0,0,1,0,0,0,1,0,0,0
"ID860",0,0,0,0,0,0,0,0,0,0
"ID861",0,0,1,0,0,0,1,0,1,0
"ID862",0,0,1,0,0,0,1,0,1,1
"ID863",0,0,0,0,0,0,0,0,0,0
"ID864",0,1,1,0,1,0,1,1,1,1
"ID865",0,0,1,0,0,0,1,0,1,0
"ID866",0,1,1,0,0,0,1,0,0,0
"ID867",0,1,1,0,1,0,1,1,1,0
"ID868",0,1,0,0,1,0,1,1,1,0
"ID869",0,0,1,0,1,0,0,1,1,0
"ID870",1,1,1,1,1,1,1,1,1,1
"ID871",0,1,1,0,1,0,0,1,1,0
"ID872",0,0,1,0,0,0,1,0,0,0
"ID873",0,0,1,0,0,0,1,0,0,0
"ID874",0,1,1,0,1,0,1,1,1,0
"ID875",0,1,1,0,1,0,1,1,1,0
"ID876",0,1,1,0,1,0,1,1,1,0
"ID877",0,1,0,0,1,0,0,1,0,0
"ID878",0,0,1,1,0,0,1,0,0,0
"ID879",0,1,1,0,1,0,1,1,1,0
"ID880",1,1,0,0,0,1,0,1,0,0
"ID881",0,1,1,1,1,1,1,1,1,0
"ID882",0,0,1,0,0,0,1,0,1,0
"ID883",0,1,1,0,0,0,1,0,1,1
"ID884",0,0,1,0,0,0,0,0,1,0
"ID885",1,1,1,1,0,1,1,0,1,0
"ID886",0,0,1,0,0,0,0,0,1,0
"ID887",0,1,0,0,0,0,0,0,0,0
"ID888",0,1,1,0,0,1,1,0,0,1
"ID889",0,0,0,0,0,0,1,0,1,1
"ID890",0,1,1,1,0,0,1,1,1,0
"ID891",0,0,1,0,0,0,1,0,0,0
"ID892",1,0,1,0,0,0,1,0,1,0
"ID893",0,0,1,0,0,0,1,0,0,0
"ID894",0,0,1,0,0,0,1,0,0,0
"ID895",0,0,1,1,0,0,1,0,1,0
"ID896",0,1,1,0,1,0,1,1,1,0
"ID897",0,0,1,0,0,0,1,0,1,0
"ID898",0,1,1,0,0,1,1,0,0,0
"ID899",1,1,0,1,0,1,1,0,0,1
"ID900",0,0,1,0,1,0,1,1,1,1
"ID901",0,1,1,0,0,0,1,0,0,0
"ID902",0,1,1,0,1,0,1,0,1,0
"ID903",0,1,1,1,1,0,1,1,1,1
"ID904",0,1,1,0,0,0,1,0,0,0
"ID905",0,0,1,1,0,0,1,0,1,0
"ID906",0,0,1,0,0,0,1,0,0,0
"ID907",0,0,1,0,1,0,1,0,1,0
"ID908",0,0,1,1,0,0,1,0,0,1
"ID909",0,0,1,0,0,0,1,0,1,0
"ID910",1,0,1,1,0,1,1,0,1,1
"ID911",0,0,1,1,0,0,1,0,0,0
"ID912",1,0,1,1,1,1,1,1,1,0
"ID913",1,0,1,0,0,0,1,0,0,0
"ID914",0,1,0,1,1,0,1,0,1,0
"ID915",0,1,1,0,1,0,1,0,1,0
"ID916",0,1,1,0,1,0,0,1,1,0
"ID917",0,1,1,0,1,0,1,1,1,0
"ID918",0,1,1,0,1,0,1,1,1,0
"ID919",0,1,1,0,1,0,1,0,1,1
"ID920",1,1,1,1,1,1,1,1,1,1
"ID921",0,1,1,0,1,0,1,1,1,0
"ID922",0,0,1,0,0,1,1,0,0,0
"ID923",0,1,0,0,0,0,1,1,0,0
"ID924",0,1,1,0,1,0,1,1,1,0
"ID925",0,0,1,0,0,0,1,0,1,0
"ID926",0,0,1,0,0,0,1,0,0,0
"ID927",1,0,1,1,0,1,1,0,1,1
"ID928",1,1,1,1,1,1,1,1,1,1
"ID929",0,0,1,0,0,0,0,1,1,0
"ID930",0,1,1,1,1,1,1,1,1,1
"ID931",0,1,0,0,0,0,0,1,0,0
"ID932",0,0,0,0,1,0,0,0,1,0
"ID933",1,0,1,1,0,1,0,0,1,1
"ID934",0,1,1,0,1,1,1,1,1,0
"ID935",0,0,1,1,0,0,1,0,1,0
"ID936",0,1,1,1,1,1,1,0,1,1
"ID937",0,0,1,0,0,0,1,0,0,1
"ID938",0,1,0,0,0,0,0,1,1,0
"ID939",0,0,1,0,0,0,1,0,1,1
"ID940",0,0,1,0,0,0,0,0,0,0
"ID941",0,0,0,1,0,0,0,0,0,0
"ID942",1,0,1,1,0,1,0,0,1,0
"ID943",0,1,1,0,1,0,1,1,1,0
"ID944",0,0,1,0,0,1,0,0,1,1
"ID945",0,0,1,0,0,0,1,0,1,0
"ID946",0,0,1,1,0,0,0,0,0,1
"ID947",0,0,0,0,0,0,0,0,1,1
"ID948",0,0,1,0,1,0,1,1,1,0
"ID949",0,1,1,0,0,0,1,1,1,1
"ID950",0,1,1,1,1,1,1,1,1,1
"ID951",0,0,1,0,0,0,1,0,0,1
"ID952",0,1,1,0,1,0,1,1,1,0
"ID953",0,1,1,0,1,0,1,1,1,0
"ID954",0,0,1,0,0,1,1,0,1,0
"ID955",1,0,0,0,1,0,1,0,0,0
"ID956",1,0,1,1,0,1,1,0,0,1
"ID957",0,1,0,0,0,0,1,0,0,0
"ID958",0,0,0,0,0,0,0,0,0,0
"ID959",1,1,0,0,1,1,1,1,1,0
"ID960",0,1,1,0,0,0,1,0,0,0
"ID961",0,1,1,0,1,0,1,1,1,1
"ID962",1,1,1,1,1,1,1,1,1,1
"ID963",1,0,1,1,0,1,0,0,0,1
"ID964",0,1,0,0,1,0,1,0,1,0
"ID965",0,1,1,0,1,0,1,0,1,0
"ID966",0,0,1,1,0,1,1,0,1,0
"ID967",0,1,1,0,1,1,1,0,1,0
"ID968",0,0,0,1,0,0,0,0,1,0
"ID969",0,1,1,0,1,0,1,1,1,1
"ID970",0,1,1,0,1,0,1,1,1,0
"ID971",0,1,0,0,0,1,1,1,0,0
"ID972",0,0,1,1,1,0,0,0,1,0
"ID973",0,0,1,0,0,0,1,0,0,0
"ID974",0,1,1,0,0,0,1,1,1,0
"ID975",1,1,1,1,1,1,1,1,1,1
"ID976",1,1,1,1,1,1,1,1,1,1
"ID977",0,0,1,0,0,0,1,0,1,1
"ID978",0,1,1,0,0,0,1,0,1,0
"ID979",0,1,0,0,1,0,0,0,1,0
"ID980",1,1,1,0,1,0,1,0,1,1
"ID981",0,1,1,0,1,0,1,1,1,1
"ID982",0,1,0,1,0,0,1,0,1,0
"ID983",0,1,1,0,0,0,1,0,0,0
"ID984",0,1,0,0,1,0,1,0,1,1
"ID985",1,1,1,0,0,0,0,0,1,0
"ID986",0,1,1,0,1,0,1,0,1,1
"ID987",0,1,1,0,1,0,1,0,1,0
"ID988",1,1,1,1,1,1,1,1,0,1
"ID989",0,1,0,0,0,0,0,1,0,0
"ID990",1,0,1,1,1,1,1,1,1,1
"ID991",0,1,1,0,1,0,1,0,1,1
"ID992",1,0,1,1,0,1,0,0,1,1
"ID993",0,0,1,1,0,0,1,0,0,0
"ID994",0,1,1,1,1,0,1,0,1,1
"ID995",0,1,1,0,1,1,1,1,1,0
"ID996",0,1,1,0,1,0,1,1,1,0
"ID997",0,1,1,1,1,0,1,1,1,1
"ID998",0,0,1,1,0,1,1,0,0,0
"ID999",0,1,1,0,1,0,0,1,1,0
"ID1000",0,1,1,0,0,0,1,1,1,0
