Unnamed: 0,A1,A2,A3,A4,A5
821,0.0,0.0,0.0,0.0,0.0
822,0,0,1,1,1
823,1.0,0.0,1.0,1.0,1.0
824,0,0,1,1,1
825,0.0,1.0,1.0,1.0,0.0
826,0,0,0,1,0
827,0.0,1.0,1.0,1.0,1.0
828,0,0,1,1,1
829,0.0,0.0,0.0,1.0,0.0
830,0,0,1,1,1
831,1.0,1.0,1.0,1.0,1.0
832,1,1,1,1,1
833,0.0,0.0,0.0,0.0,0.0
834,0,1,0,1,0
835,0.0,0.0,0.0,0.0,0.0
836,0,0,0,0,1
837,1.0,0.0,0.0,0.0,0.0
838,0,0,1,1,1
839,0.0,1.0,0.0,0.0,0.0
840,0,0,0,0,1
841,0.0,0.0,0.0,1.0,0.0
842,0,1,0,0,1
843,1.0,1.0,1.0,1.0,1.0
844,0,0,1,0,1
845,1.0,1.0,0.0,1.0,1.0
846,0,1,0,1,1
847,0.0,0.0,0.0,1.0,1.0
848,0,0,0,1,1
849,0.0,0.0,1.0,1.0,0.0
850,0,0,0,0,1
851,0.0,1.0,0.0,1.0,0.0
852,0,0,1,1,1
853,0.0,0.0,0.0,0.0,0.0
854,0,0,1,1,1
855,1.0,1.0,1.0,1.0,1.0
856,0,0,0,0,0
857,1.0,1.0,1.0,1.0,1.0
858,0,0,1,1,1
859,0.0,0.0,1.0,1.0,0.0
860,0,0,0,1,1
861,1.0,0.0,1.0,1.0,1.0
862,0,0,1,1,0
863,1.0,0.0,0.0,1.0,1.0
864,1,1,1,1,1
865,0.0,0.0,0.0,0.0,0.0
866,0,0,1,1,1
867,0.0,0.0,1.0,1.0,0.0
868,1,1,1,1,1
869,1.0,1.0,1.0,1.0,1.0
870,0,0,0,1,1
871,1.0,0.0,1.0,1.0,0.0
872,0,0,1,1,1
873,0.0,0.0,0.0,1.0,1.0
874,0,0,1,0,0
875,0.0,0.0,0.0,0.0,1.0
876,0,0,0,1,1
877,0.0,0.0,0.0,1.0,0.0
878,0,1,1,0,1
879,0.0,0.0,1.0,1.0,1.0
880,0,0,0,1,1
881,1.0,1.0,1.0,1.0,1.0
882,0,1,0,1,1
883,1.0,0.0,0.0,1.0,1.0
884,0,0,1,1,1
885,1.0,0.0,0.0,1.0,1.0
886,1,1,0,1,1
887,0.0,1.0,1.0,1.0,1.0
888,0,0,1,0,1
889,0.0,1.0,1.0,1.0,1.0
890,0,0,0,1,1
891,0.0,1.0,0.0,1.0,1.0
892,1,1,1,1,1
893,0.0,0.0,0.0,1.0,0.0
894,1,1,1,1,1
895,0.0,1.0,0.0,1.0,0.0
896,0,0,0,1,1
897,0.0,0.0,0.0,1.0,1.0
898,0,1,0,1,0
899,0.0,0.0,0.0,1.0,0.0
900,0,0,0,1,1
901,0.0,0.0,0.0,1.0,1.0
902,0,0,0,0,0
903,0.0,0.0,0.0,1.0,1.0
904,0,0,0,1,0
905,0.0,0.0,0.0,1.0,1.0
906,0,1,0,1,1
907,0.0,0.0,0.0,1.0,1.0
908,1,0,1,0,1
909,0.0,0.0,1.0,1.0,0.0
910,0,0,0,0,0
911,1.0,0.0,0.0,1.0,1.0
912,0,0,0,1,1
913,1.0,1.0,1.0,1.0,1.0
914,0,1,0,1,1
915,0.0,1.0,0.0,0.0,0.0
916,0,0,1,1,1
917,0.0,0.0,0.0,0.0,0.0
918,0,1,1,1,1
919,0.0,0.0,0.0,0.0,1.0
920,0,0,1,1,1
921,1.0,1.0,1.0,1.0,1.0
922,0,0,0,1,1
923,1.0,1.0,1.0,1.0,1.0
924,0,0,0,0,0
925,1.0,1.0,1.0,1.0,1.0
926,0,0,0,0,1
927,0.0,0.0,0.0,1.0,1.0
928,1,1,1,1,1
929,1.0,0.0,0.0,1.0,1.0
930,1,0,1,1,1
931,0.0,0.0,0.0,1.0,0.0
932,0,1,1,1,1
933,0.0,1.0,1.0,0.0,1.0
934,0,0,1,1,1
935,0.0,0.0,0.0,0.0,0.0
936,0,0,0,1,1
937,0.0,1.0,0.0,1.0,1.0
938,0,0,0,1,1
939,1.0,1.0,1.0,1.0,1.0
940,0,1,0,0,1
941,0.0,0.0,0.0,0.0,0.0
942,0,0,1,1,1
943,1.0,0.0,0.0,1.0,1.0
944,0,1,0,1,1
945,0.0,1.0,1.0,1.0,1.0
946,0,0,1,1,1
947,0.0,0.0,0.0,1.0,0.0
948,0,1,1,0,1
949,0.0,1.0,0.0,0.0,0.0
950,0,1,1,0,1
951,0.0,0.0,0.0,0.0,0.0
952,1,1,1,1,1
953,1.0,0.0,0.0,1.0,0.0
954,0,1,1,0,1
955,1.0,1.0,1.0,1.0,1.0
956,0,0,0,0,1
957,1.0,1.0,1.0,1.0,1.0
958,1,1,0,1,1
959,1.0,1.0,1.0,1.0,1.0
960,0,1,0,0,1
961,0.0,0.0,0.0,0.0,0.0
962,0,0,0,0,1
963,0.0,1.0,1.0,1.0,1.0
964,0,0,1,1,1
965,0.0,0.0,0.0,1.0,0.0
966,0,0,1,1,1
967,1.0,0.0,0.0,1.0,1.0
968,0,0,1,1,1
969,0.0,0.0,0.0,1.0,0.0
970,0,0,1,0,1
971,1.0,1.0,1.0,1.0,1.0
972,1,0,1,1,1
973,0.0,0.0,0.0,1.0,1.0
974,0,1,1,0,1
975,0.0,0.0,0.0,1.0,0.0
976,0,0,1,1,1
977,0.0,0.0,0.0,0.0,1.0
978,0,1,0,1,1
979,0.0,1.0,0.0,1.0,0.0
980,1,1,0,1,1
981,1.0,0.0,0.0,1.0,0.0
982,1,0,1,1,1
983,0.0,1.0,1.0,1.0,1.0
984,0,0,0,0,1
985,1.0,1.0,1.0,1.0,1.0
986,0,1,0,1,1
987,0.0,0.0,1.0,1.0,0.0
988,0,0,0,1,0
989,1.0,0.0,0.0,1.0,1.0
990,0,0,0,0,0
991,0.0,0.0,1.0,1.0,0.0
992,0,1,1,1,1
993,1.0,0.0,1.0,1.0,0.0
994,0,0,0,0,0
995,0.0,1.0,1.0,1.0,1.0
996,0,0,1,1,1
997,0.0,1.0,1.0,1.0,1.0
998,0,1,1,1,1
999,1.0,0.0,1.0,1.0,1.0
