"","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10"
"ID557",0,0,1,0,1,1,1,0,0,1
"ID558",1,0,0,1,1,1,0,0,0,0
"ID559",0,1,1,0,1,0,1,0,1,0
"ID560",1,1,1,1,1,1,1,1,1,0
"ID561",1,0,1,0,1,0,1,1,0,0
"ID562",0,0,1,1,1,0,0,0,1,1
"ID563",0,0,0,0,1,0,0,0,1,1
"ID564",0,0,0,0,0,1,1,0,0,1
"ID565",1,0,0,0,1,0,0,0,1,1
"ID566",1,0,0,1,1,0,0,0,1,1
"ID567",0,1,1,0,1,1,0,0,0,1
"ID568",0,1,1,0,0,0,0,0,1,0
"ID569",1,0,0,1,1,1,0,0,0,1
"ID570",0,1,1,0,1,0,1,1,1,1
"ID571",0,0,0,0,1,0,1,0,1,1
"ID572",0,0,1,1,1,1,1,0,1,1
"ID573",0,1,0,0,0,1,1,0,1,1
"ID574",1,1,1,1,1,0,1,0,1,1
"ID575",0,0,0,0,0,0,0,1,0,0
"ID576",1,0,0,0,0,0,0,0,1,1
"ID577",0,1,1,0,1,1,0,0,1,0
"ID578",1,0,1,1,0,0,0,1,0,0
"ID579",0,1,1,0,1,0,0,1,1,1
"ID580",1,0,0,0,1,0,0,0,1,1
"ID581",0,0,0,0,1,0,0,0,1,1
"ID582",1,0,1,1,1,1,0,0,1,0
"ID583",1,0,1,0,1,1,0,1,1,1
"ID584",0,1,0,1,0,1,1,1,1,1
"ID585",1,0,0,1,1,0,1,0,1,1
"ID586",1,0,0,0,1,0,0,0,0,0
"ID587",1,0,1,0,1,0,0,0,1,0
"ID588",0,1,0,0,1,1,0,0,1,0
"ID589",1,1,0,0,0,1,0,0,1,0
"ID590",0,1,0,0,0,0,0,0,1,1
"ID591",0,1,1,0,1,1,1,0,1,1
"ID592",0,0,1,0,0,0,0,0,1,1
"ID593",1,0,0,0,1,0,0,1,1,1
"ID594",1,0,0,0,1,1,1,0,1,0
"ID595",0,0,0,0,0,0,0,0,1,0
"ID596",1,0,0,0,1,1,0,0,0,0
"ID597",1,0,0,0,1,0,0,0,1,0
"ID598",1,0,1,1,0,1,1,0,0,1
"ID599",1,1,0,1,1,0,0,0,1,1
"ID600",1,0,0,0,0,0,0,0,1,0
"ID601",0,1,1,0,1,1,0,0,1,0
"ID602",1,1,1,0,0,1,1,0,0,0
"ID603",1,0,1,1,1,0,0,0,0,1
"ID604",1,0,1,1,0,1,1,1,1,1
"ID605",0,0,1,0,0,1,0,0,0,1
"ID606",0,1,0,0,1,1,0,0,0,0
"ID607",1,0,0,0,1,1,1,1,1,0
"ID608",0,0,0,0,1,0,0,0,0,0
"ID609",0,1,1,0,1,0,1,0,1,1
"ID610",1,0,1,0,1,0,1,1,1,1
"ID611",0,0,0,0,1,0,0,0,0,0
"ID612",0,1,0,0,0,0,0,0,1,0
"ID613",0,0,1,0,1,0,1,0,1,0
"ID614",1,1,1,1,0,1,1,1,0,0
"ID615",0,0,1,0,0,0,0,0,0,0
"ID616",0,0,1,0,1,0,0,0,1,0
"ID617",1,0,1,0,1,0,1,0,1,0
"ID618",1,1,1,1,1,1,1,1,0,1
"ID619",0,1,0,0,1,0,0,1,1,1
"ID620",0,0,1,0,1,0,0,0,1,0
"ID621",0,1,1,0,1,0,1,1,1,1
"ID622",0,0,0,0,0,0,0,0,1,0
"ID623",1,1,0,1,1,0,0,0,1,0
"ID624",1,1,1,0,1,0,0,0,1,0
"ID625",1,0,0,0,0,1,0,1,1,1
"ID626",0,0,0,0,1,0,1,1,1,1
"ID627",0,1,1,0,1,0,1,0,1,0
"ID628",1,0,1,0,1,0,1,0,1,0
"ID629",1,1,1,0,0,0,0,1,1,0
"ID630",1,1,1,1,0,1,0,1,1,0
"ID631",0,1,1,1,1,0,0,0,0,1
"ID632",0,0,0,0,0,0,0,1,1,1
"ID633",1,0,0,0,1,0,0,0,1,1
"ID634",1,0,0,0,1,0,0,0,1,1
"ID635",0,0,1,1,0,1,0,1,0,1
"ID636",0,1,1,0,0,1,1,1,0,0
"ID637",0,1,0,1,1,1,1,1,1,1
"ID638",1,0,1,1,0,0,1,0,1,1
"ID639",1,1,1,0,0,0,0,1,0,0
"ID640",0,0,1,0,1,0,0,0,0,1
"ID641",0,0,1,0,1,0,1,0,1,1
"ID642",0,1,1,1,1,0,1,0,0,0
"ID643",0,1,1,0,0,0,0,1,1,1
"ID644",0,0,0,0,0,0,1,0,0,0
"ID645",0,1,1,1,1,0,0,0,1,0
"ID646",1,1,1,0,1,1,0,0,1,1
"ID647",1,0,1,0,1,0,0,1,0,0
"ID648",0,1,0,1,0,0,0,0,0,0
"ID649",0,0,1,0,0,0,0,0,0,1
"ID650",0,0,1,0,1,0,0,0,1,1
"ID651",0,1,1,0,1,0,0,1,1,0
"ID652",0,1,1,0,0,0,0,1,1,0
"ID653",0,1,0,0,1,0,1,1,0,0
"ID654",1,1,0,1,0,0,0,0,0,0
"ID655",0,0,0,0,0,0,0,0,1,0
"ID656",1,1,0,0,1,0,1,0,1,0
"ID657",1,1,1,1,0,0,0,0,1,1
"ID658",0,1,1,0,1,0,1,0,1,1
"ID659",0,0,0,1,1,0,0,0,1,1
"ID660",0,0,1,1,1,0,1,0,1,1
"ID661",1,1,1,0,1,0,0,1,1,0
"ID662",0,0,0,0,0,0,0,0,0,0
"ID663",0,0,1,0,1,0,1,0,1,0
"ID664",0,0,0,1,1,0,1,0,1,1
"ID665",0,1,0,0,1,1,0,1,1,1
"ID666",1,0,1,1,1,0,0,0,1,1
"ID667",1,0,1,1,1,0,1,1,1,1
"ID668",1,0,0,0,1,0,0,0,0,0
"ID669",0,0,1,1,1,0,0,0,0,0
"ID670",0,0,1,0,1,0,0,0,0,1
"ID671",1,1,1,0,1,0,1,1,1,1
"ID672",1,1,1,1,1,1,1,1,1,1
"ID673",1,0,0,1,1,0,0,0,0,0
"ID674",0,0,1,1,1,0,1,0,1,0
"ID675",1,1,0,1,0,1,1,1,1,1
"ID676",0,1,0,0,1,1,0,0,1,0
"ID677",0,1,1,1,1,0,1,1,0,0
"ID678",1,0,0,0,1,0,0,0,1,1
"ID679",1,0,0,0,1,0,1,0,1,1
"ID680",1,0,1,0,0,0,1,0,1,1
"ID681",0,1,0,0,0,1,0,0,0,0
"ID682",0,1,0,0,1,0,0,0,0,0
"ID683",1,1,0,1,0,1,0,0,1,1
"ID684",0,0,0,0,0,0,0,0,0,0
"ID685",1,1,1,1,1,0,0,1,1,1
"ID686",1,0,1,1,1,1,1,0,1,1
"ID687",1,0,0,0,0,1,0,0,1,0
"ID688",0,0,0,0,1,0,0,0,0,0
"ID689",0,1,0,0,1,0,0,0,0,1
"ID690",1,0,0,1,1,1,1,1,1,1
"ID691",1,0,0,0,0,0,0,0,1,1
"ID692",0,0,1,1,1,1,1,1,1,1
"ID693",1,0,0,0,0,0,0,0,1,0
"ID694",0,1,1,0,1,1,1,1,1,0
"ID695",1,0,1,0,0,0,0,0,1,0
"ID696",0,0,0,0,0,0,1,0,0,0
"ID697",1,1,0,0,1,0,1,0,1,1
"ID698",0,0,0,0,1,0,1,0,1,1
"ID699",0,1,0,1,1,1,1,1,1,1
"ID700",1,0,1,1,1,1,1,1,1,1
"ID701",1,0,1,0,1,1,1,0,1,0
"ID702",0,0,0,1,0,1,0,1,1,0
"ID703",1,0,0,0,0,0,0,0,1,0
"ID704",1,1,1,1,0,1,1,0,0,1
"ID705",0,1,0,1,1,1,1,0,0,1
"ID706",1,1,0,0,1,0,0,0,0,1
"ID707",1,0,1,0,1,1,1,0,1,0
"ID708",1,1,1,0,0,0,1,1,1,0
"ID709",1,0,0,0,0,0,1,0,0,0
"ID710",1,0,0,1,1,1,1,0,1,0
"ID711",1,1,0,0,1,1,1,0,1,0
"ID712",0,1,1,0,1,0,0,0,0,0
"ID713",1,1,1,1,1,1,1,1,1,1
"ID714",1,1,0,0,1,1,1,1,0,0
"ID715",1,0,1,1,1,0,0,0,0,0
"ID716",0,0,0,0,0,0,0,0,0,0
"ID717",0,0,1,0,1,0,1,0,0,0
"ID718",0,1,0,1,0,1,1,0,1,1
"ID719",1,1,1,1,1,1,1,0,0,1
"ID720",0,0,0,0,1,0,1,0,0,0
"ID721",0,1,0,1,1,0,0,1,1,1
"ID722",0,1,1,1,0,0,1,0,1,1
"ID723",0,0,0,1,0,0,1,0,0,1
"ID724",0,1,0,1,1,0,0,0,1,0
"ID725",0,0,0,0,0,0,0,0,0,0
"ID726",0,1,0,0,0,0,1,1,1,0
"ID727",0,1,0,1,1,1,1,1,1,1
"ID728",0,1,1,0,1,0,1,0,1,1
"ID729",1,0,1,0,0,0,1,0,1,0
"ID730",1,0,1,1,1,1,1,0,0,0
"ID731",0,1,1,0,1,0,1,0,1,0
"ID732",1,1,0,1,1,1,0,0,0,1
"ID733",0,1,1,0,1,1,1,1,1,0
"ID734",0,0,1,1,1,0,0,0,1,1
"ID735",0,0,0,1,1,1,1,1,1,1
"ID736",1,1,0,0,1,0,0,0,1,1
"ID737",0,1,0,0,1,1,1,0,0,1
"ID738",0,1,0,1,1,1,0,0,1,0
"ID739",0,0,0,1,1,0,0,1,1,0
"ID740",1,0,1,0,1,0,0,0,0,0
"ID741",0,0,0,1,1,0,0,0,1,1
"ID742",1,0,1,0,1,0,1,0,1,1
"ID743",1,0,1,1,1,0,0,0,1,1
"ID744",0,1,1,0,1,1,1,1,1,0
"ID745",0,1,1,0,1,1,0,0,1,0
"ID746",0,0,1,0,1,0,1,0,0,0
"ID747",0,1,1,0,1,1,0,0,1,1
"ID748",0,1,1,0,1,0,1,0,1,1
"ID749",1,0,1,0,1,0,1,0,1,1
"ID750",1,0,0,1,1,0,0,0,0,0
"ID751",1,1,0,1,0,1,1,0,1,1
"ID752",0,1,1,0,1,1,0,1,0,1
"ID753",1,1,1,1,1,1,0,1,0,0
"ID754",0,1,0,0,1,1,0,0,1,0
"ID755",0,0,0,0,1,0,1,0,1,1
"ID756",1,0,0,1,1,0,1,0,0,0
"ID757",0,0,1,0,0,0,1,0,0,0
"ID758",0,0,0,0,1,0,1,1,0,0
"ID759",0,1,0,0,1,1,1,0,1,1
"ID760",1,0,0,1,1,0,1,0,1,1
"ID761",1,1,0,0,1,1,0,1,1,1
"ID762",0,0,1,0,1,0,0,0,1,0
"ID763",1,1,0,0,0,0,1,0,0,0
"ID764",0,1,0,1,1,0,0,0,1,1
"ID765",0,0,0,0,0,0,1,1,1,0
"ID766",1,0,1,1,1,1,1,1,1,1
"ID767",0,0,0,0,1,1,0,0,1,0
"ID768",1,1,1,0,1,0,0,1,1,1
"ID769",1,1,1,1,1,1,0,1,0,1
"ID770",0,0,1,0,1,0,1,0,1,1
"ID771",1,0,1,0,0,0,1,0,1,0
"ID772",0,1,0,0,0,1,1,0,1,0
"ID773",0,1,0,0,1,0,0,1,0,0
"ID774",1,1,1,0,1,0,0,0,0,0
"ID775",0,0,1,0,1,0,1,0,1,1
"ID776",0,0,1,0,1,0,1,0,1,1
"ID777",0,0,1,0,1,1,1,0,1,1
"ID778",0,1,0,1,1,0,1,1,0,0
"ID779",0,0,0,0,0,0,0,0,0,0
"ID780",0,0,1,0,0,1,1,0,1,1
"ID781",0,0,0,0,1,0,1,0,1,1
"ID782",1,1,1,0,1,0,1,0,0,0
"ID783",0,0,1,0,1,0,0,1,1,0
"ID784",0,0,1,0,1,1,0,0,1,0
"ID785",0,0,0,0,1,0,1,0,1,1
"ID786",0,0,1,0,1,0,1,0,1,0
"ID787",0,0,0,1,0,0,0,0,0,0
"ID788",0,1,0,0,1,1,1,0,1,0
"ID789",0,0,0,0,1,0,1,0,1,1
"ID790",0,1,0,1,1,0,0,1,1,0
"ID791",0,1,0,0,0,1,1,1,1,1
"ID792",0,1,0,0,0,0,0,1,1,0
"ID793",0,0,0,0,0,0,0,1,0,0
"ID794",0,0,1,0,1,0,1,0,0,0
"ID795",1,1,1,1,1,0,1,1,0,1
"ID796",0,0,0,0,0,0,0,0,0,0
"ID797",1,1,0,1,1,1,0,1,1,1
"ID798",0,0,0,0,1,0,0,0,1,0
"ID799",0,0,0,0,1,0,0,0,0,0
"ID800",0,1,1,1,1,1,1,1,1,1
"ID801",0,0,0,0,0,0,0,0,0,0
"ID802",0,1,0,0,1,1,0,0,1,0
"ID803",1,1,0,1,1,1,1,1,0,0
"ID804",0,0,0,0,1,0,1,0,1,1
"ID805",1,0,1,1,0,1,1,1,0,1
"ID806",0,0,0,0,1,0,0,0,1,0
"ID807",1,0,1,1,1,0,0,1,1,1
"ID808",0,1,1,0,0,0,0,0,1,0
"ID809",0,0,0,1,1,0,0,0,1,0
"ID810",0,1,1,0,1,0,0,0,1,1
"ID811",1,0,0,1,0,0,0,0,0,0
"ID812",1,0,0,0,1,0,0,0,0,1
"ID813",0,0,1,1,1,0,0,0,1,1
"ID814",1,1,0,0,1,0,0,0,1,1
"ID815",1,0,0,0,1,0,0,0,1,0
"ID816",0,0,1,0,0,0,1,1,0,0
"ID817",1,0,0,1,1,1,0,1,1,0
"ID818",0,0,1,0,1,0,1,1,1,1
"ID819",0,0,1,0,1,0,0,0,1,0
"ID820",0,0,1,0,1,0,1,0,1,0
"ID821",0,0,1,0,0,0,1,0,1,0
"ID822",1,0,1,1,1,1,0,0,1,1
"ID823",0,0,1,0,1,0,0,0,1,0
"ID824",0,0,1,0,0,0,0,1,1,0
"ID825",0,1,1,0,0,0,0,1,1,0
"ID826",0,1,0,1,1,1,1,1,1,0
"ID827",0,0,1,0,1,0,0,0,1,0
"ID828",0,1,1,0,0,0,1,0,1,1
"ID829",0,0,0,0,1,1,0,1,1,0
"ID830",0,1,1,1,1,0,0,0,1,0
"ID831",1,1,1,0,1,0,1,1,1,0
"ID832",0,1,0,0,1,1,0,1,0,0
"ID833",0,1,1,1,1,0,1,0,1,1
"ID834",0,1,1,0,1,0,1,0,1,0
"ID835",0,1,1,0,1,0,0,0,1,0
"ID836",1,0,0,0,0,0,0,0,0,0
"ID837",1,0,0,0,1,1,0,0,1,0
"ID838",0,0,1,1,1,0,0,1,1,0
"ID839",1,1,1,0,1,1,1,1,0,0
"ID840",0,0,1,1,0,1,0,0,1,0
"ID841",1,0,1,0,0,0,1,0,0,0
"ID842",1,0,1,0,1,0,0,0,1,0
"ID843",1,1,0,1,0,0,1,1,1,0
"ID844",1,1,0,1,1,0,0,0,1,0
"ID845",0,1,0,0,0,0,1,0,0,1
"ID846",0,0,0,0,1,0,0,0,1,1
"ID847",1,0,1,1,1,0,1,0,0,0
"ID848",0,0,1,0,1,0,0,0,1,0
"ID849",0,1,1,0,1,0,0,1,1,0
"ID850",1,1,0,0,1,1,1,1,0,0
"ID851",1,0,1,1,1,0,0,0,1,1
"ID852",0,0,0,1,1,0,1,0,1,0
"ID853",0,0,0,1,0,0,0,0,1,1
"ID854",1,0,1,0,1,0,1,0,0,0
"ID855",0,1,0,1,0,1,0,0,1,0
"ID856",0,1,0,0,1,0,0,1,0,0
"ID857",1,1,0,0,0,0,0,0,1,0
"ID858",1,1,1,0,1,0,0,1,0,0
"ID859",0,1,1,1,1,0,1,0,0,1
"ID860",0,1,0,0,0,1,1,1,1,0
"ID861",1,1,1,0,0,0,1,0,1,0
"ID862",0,0,0,0,1,1,0,0,1,0
"ID863",1,1,0,0,1,0,0,0,1,1
"ID864",0,0,1,0,0,0,0,0,1,1
"ID865",0,0,1,0,0,1,0,0,1,1
"ID866",0,0,1,0,1,0,0,0,1,0
"ID867",0,1,0,1,1,0,0,0,1,1
"ID868",1,1,0,0,0,0,1,1,1,1
"ID869",0,0,1,1,1,0,0,0,1,0
"ID870",0,1,1,0,1,0,0,1,1,1
"ID871",0,0,1,0,0,1,0,0,1,1
"ID872",1,0,1,0,1,0,0,0,0,0
"ID873",1,0,1,0,1,0,1,1,1,0
"ID874",0,0,1,1,1,0,1,0,1,1
"ID875",0,1,0,1,1,1,0,1,0,1
"ID876",1,1,1,0,1,1,1,0,1,0
"ID877",1,1,1,0,0,0,1,0,1,1
"ID878",0,0,1,0,0,1,0,0,1,0
"ID879",0,0,1,0,0,0,0,0,1,1
"ID880",0,0,0,0,1,0,0,0,1,1
"ID881",1,1,1,1,1,1,1,0,1,1
"ID882",0,1,1,0,1,0,1,0,1,1
"ID883",0,1,0,0,1,0,1,0,1,0
"ID884",1,1,0,0,0,1,1,0,1,0
"ID885",1,1,1,1,1,1,0,1,1,0
"ID886",0,1,0,0,1,0,1,0,1,1
"ID887",0,1,0,0,1,0,1,1,0,0
"ID888",0,0,1,0,1,0,0,0,1,0
"ID889",1,0,1,0,1,0,0,0,0,1
"ID890",1,1,1,1,0,1,1,1,1,1
"ID891",1,1,1,1,1,0,1,0,1,1
"ID892",1,0,0,0,1,1,0,0,0,0
"ID893",0,1,0,0,0,0,0,0,0,0
"ID894",1,1,0,1,1,0,0,0,1,0
"ID895",1,1,0,1,1,0,1,0,1,1
"ID896",1,1,1,0,1,0,1,1,1,1
"ID897",0,0,0,0,1,0,0,1,1,0
"ID898",0,0,1,0,1,0,0,0,1,0
"ID899",0,1,1,0,1,1,0,1,1,0
"ID900",0,1,1,1,1,1,0,1,0,0
"ID901",0,0,0,1,1,1,1,0,0,1
"ID902",1,1,1,0,1,1,0,0,1,1
"ID903",1,0,1,0,0,1,1,1,0,1
"ID904",0,1,0,1,0,1,1,1,1,1
"ID905",0,0,0,0,0,0,1,0,1,0
"ID906",0,1,1,0,1,0,1,0,1,0
"ID907",0,1,1,0,1,1,0,1,1,0
"ID908",1,1,0,1,0,1,0,1,1,1
"ID909",0,0,0,1,1,0,1,0,1,1
"ID910",0,1,0,0,1,1,0,0,1,0
"ID911",0,0,0,0,0,0,0,0,1,1
"ID912",0,0,0,0,0,0,1,0,0,0
"ID913",0,0,1,0,1,0,0,0,0,1
"ID914",0,0,0,1,1,0,1,0,1,0
"ID915",0,1,1,1,0,0,1,1,0,0
"ID916",0,0,1,1,1,0,0,1,1,1
"ID917",0,0,0,0,1,0,0,0,0,1
"ID918",1,1,0,1,1,1,0,1,1,1
"ID919",0,0,0,0,1,0,0,0,1,0
"ID920",0,0,1,0,0,0,0,1,1,1
"ID921",0,1,1,1,1,0,0,1,1,0
"ID922",1,1,0,1,1,0,1,0,1,1
"ID923",0,0,1,0,0,0,0,0,1,1
"ID924",1,1,1,1,1,1,1,0,1,0
"ID925",0,1,0,0,1,1,1,0,0,1
"ID926",0,0,0,1,0,0,1,0,0,0
"ID927",1,0,0,0,1,0,0,0,1,0
"ID928",1,1,1,1,1,0,0,0,1,1
"ID929",1,0,1,0,1,0,0,0,1,1
"ID930",0,0,0,1,0,0,0,0,0,1
"ID931",1,1,1,0,1,0,1,1,0,1
"ID932",1,0,1,0,0,0,0,0,1,0
"ID933",0,1,0,0,1,0,1,0,1,1
"ID934",0,0,1,0,1,0,1,0,1,0
"ID935",0,0,0,0,0,0,0,0,1,1
"ID936",0,1,1,0,1,0,0,0,1,1
"ID937",1,0,0,0,0,0,1,0,0,0
"ID938",0,1,1,0,1,1,0,0,1,1
"ID939",0,1,0,0,1,1,1,0,1,0
"ID940",0,1,1,1,1,1,0,1,1,1
"ID941",0,0,1,0,1,0,0,0,1,0
"ID942",0,1,1,0,1,1,1,1,1,1
"ID943",0,0,1,1,1,1,0,1,1,1
"ID944",1,0,1,0,1,0,0,0,1,1
"ID945",0,1,0,1,1,0,0,0,0,0
"ID946",1,0,0,0,0,0,0,1,1,0
"ID947",1,1,1,0,1,0,0,0,1,1
"ID948",1,0,0,1,1,1,1,1,0,1
"ID949",0,0,0,0,0,0,1,0,1,0
"ID950",1,1,1,1,1,1,1,1,1,0
"ID951",0,0,1,0,1,0,0,0,0,0
"ID952",0,0,1,0,1,0,0,0,1,0
"ID953",1,0,1,1,0,1,0,1,1,0
"ID954",1,0,1,0,1,0,0,0,1,1
"ID955",1,0,0,1,1,0,0,0,0,1
"ID956",1,0,1,1,0,0,0,1,1,0
"ID957",0,0,1,0,1,1,1,0,1,0
"ID958",0,0,1,0,1,0,0,0,0,1
"ID959",1,0,1,1,1,0,1,0,1,0
"ID960",1,0,1,0,1,0,0,0,1,0
"ID961",0,0,0,0,0,0,0,0,1,0
"ID962",0,1,1,0,1,0,0,0,1,0
"ID963",0,1,1,0,0,1,0,1,1,0
"ID964",1,1,1,1,1,1,0,1,1,1
"ID965",0,1,1,1,1,0,1,0,1,0
"ID966",0,0,1,0,0,0,0,0,1,1
"ID967",0,1,1,0,1,1,1,0,1,0
"ID968",0,1,0,0,0,0,0,0,1,1
"ID969",1,0,1,1,0,1,1,1,1,1
"ID970",0,1,1,1,0,1,1,1,1,0
"ID971",0,1,0,0,1,0,0,0,1,1
"ID972",1,1,1,0,1,1,0,1,1,1
"ID973",1,1,1,0,1,1,1,0,1,0
"ID974",1,0,0,1,1,1,0,0,0,1
"ID975",1,0,0,1,1,1,0,0,0,1
"ID976",0,1,1,0,1,0,0,1,1,1
"ID977",0,0,1,1,1,0,0,0,1,0
"ID978",1,1,0,0,1,0,0,0,1,0
"ID979",1,1,1,1,0,1,1,1,1,1
"ID980",0,1,0,1,1,1,1,1,1,1
"ID981",1,1,1,0,1,1,0,0,1,0
"ID982",0,1,1,1,1,0,0,0,1,1
"ID983",0,0,1,0,1,0,1,0,1,0
"ID984",1,1,1,0,1,1,0,0,0,0
"ID985",1,1,1,0,1,1,0,0,1,1
"ID986",0,0,1,0,0,0,0,0,0,0
"ID987",0,0,1,1,0,0,0,0,0,1
"ID988",0,1,0,0,1,0,0,0,1,1
"ID989",0,1,0,1,1,1,1,0,1,1
"ID990",0,0,1,0,1,0,1,0,1,0
"ID991",0,1,1,1,1,0,1,0,1,1
"ID992",0,0,1,0,1,0,0,0,0,0
"ID993",1,0,1,1,1,1,1,1,1,0
"ID994",1,0,1,0,1,1,1,0,1,0
"ID995",1,1,1,0,0,0,0,1,0,0
"ID996",0,0,1,0,1,1,1,0,1,0
"ID997",1,1,1,0,1,1,1,0,1,1
"ID998",0,1,1,0,0,0,1,1,1,1
"ID999",0,1,1,1,1,0,1,1,0,0
"ID1000",0,1,0,0,1,0,0,0,1,0
