"","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10"
"ID557",0,0,0,0,0,1,0,0,0,0
"ID558",0,0,1,1,1,1,0,0,1,1
"ID559",0,1,1,0,1,1,0,1,1,1
"ID560",0,0,1,0,1,0,0,0,1,1
"ID561",0,0,1,1,0,1,0,0,0,1
"ID562",0,0,1,0,0,0,0,0,0,1
"ID563",0,0,1,0,1,1,0,0,0,0
"ID564",0,0,1,1,1,0,0,1,0,1
"ID565",0,1,1,1,1,0,0,1,0,1
"ID566",0,0,0,0,0,0,0,0,0,1
"ID567",1,0,1,1,0,0,1,0,0,1
"ID568",0,1,1,1,1,0,0,0,1,1
"ID569",1,1,0,0,1,0,0,0,0,1
"ID570",1,1,1,0,1,1,1,1,1,1
"ID571",0,1,0,0,0,1,0,1,1,0
"ID572",0,0,1,1,0,0,0,0,0,1
"ID573",0,0,1,1,0,0,0,0,0,1
"ID574",1,0,1,1,1,0,0,0,0,1
"ID575",0,0,1,1,0,0,0,1,0,1
"ID576",1,1,1,0,1,1,1,1,1,1
"ID577",1,1,1,1,0,1,1,1,1,1
"ID578",0,0,0,0,0,1,0,0,0,0
"ID579",0,0,1,0,1,1,0,0,1,0
"ID580",0,1,1,0,1,1,0,1,1,1
"ID581",1,1,1,0,1,1,0,1,1,1
"ID582",0,1,1,1,1,1,0,0,1,1
"ID583",1,0,1,1,0,0,1,0,0,1
"ID584",0,0,1,0,0,0,0,0,1,1
"ID585",0,0,1,0,1,0,0,0,0,1
"ID586",0,1,1,1,1,0,0,1,1,0
"ID587",0,0,1,0,1,1,0,0,0,1
"ID588",1,1,1,1,1,1,1,1,0,1
"ID589",0,1,1,0,1,1,0,1,1,1
"ID590",1,0,0,0,0,0,0,0,0,0
"ID591",1,1,1,0,1,1,1,1,1,1
"ID592",1,1,1,0,1,1,0,0,1,1
"ID593",0,1,1,1,1,0,0,1,0,1
"ID594",0,0,1,1,1,1,0,0,0,1
"ID595",1,0,0,1,1,0,1,1,0,1
"ID596",0,1,1,0,1,1,0,0,1,1
"ID597",0,1,1,0,1,1,0,1,1,1
"ID598",0,1,1,1,1,0,0,1,1,1
"ID599",0,0,1,1,0,0,0,0,0,1
"ID600",0,0,1,1,1,0,0,0,0,1
"ID601",0,1,1,1,1,0,0,1,1,0
"ID602",0,1,1,1,1,0,0,1,1,1
"ID603",0,1,1,1,1,1,0,1,1,1
"ID604",0,0,1,1,0,1,0,0,0,1
"ID605",0,0,1,1,1,0,0,1,0,0
"ID606",1,1,1,1,1,1,0,1,1,0
"ID607",0,0,1,1,1,0,0,0,0,1
"ID608",1,1,1,1,1,1,1,1,1,1
"ID609",0,1,1,1,0,1,0,0,1,1
"ID610",0,0,1,0,1,0,0,0,1,1
"ID611",0,1,1,0,1,1,0,1,1,1
"ID612",0,1,0,0,1,0,0,1,1,1
"ID613",1,1,1,0,1,1,0,1,1,0
"ID614",0,0,1,0,0,0,0,0,0,1
"ID615",1,1,1,1,1,1,0,1,1,1
"ID616",0,0,1,0,1,0,0,0,1,1
"ID617",0,0,1,1,0,0,0,0,0,0
"ID618",0,0,0,0,0,0,0,0,1,0
"ID619",0,0,1,0,0,0,0,0,0,0
"ID620",0,1,0,1,1,1,0,0,1,1
"ID621",1,0,1,0,0,0,0,0,1,1
"ID622",0,0,0,0,0,0,0,0,0,0
"ID623",0,1,1,1,1,1,0,1,1,1
"ID624",0,1,0,0,1,1,0,1,1,1
"ID625",0,1,1,1,1,1,0,1,1,1
"ID626",0,0,1,1,0,0,1,0,1,1
"ID627",0,0,1,0,0,0,0,0,0,1
"ID628",1,0,1,1,1,1,1,0,1,1
"ID629",0,0,1,0,0,0,0,0,0,1
"ID630",0,1,1,0,1,1,0,0,0,1
"ID631",0,1,1,0,1,1,0,1,1,1
"ID632",0,0,0,1,0,0,0,0,0,1
"ID633",0,0,1,0,1,0,0,1,0,1
"ID634",0,0,1,0,1,1,0,1,1,1
"ID635",0,0,1,1,0,0,0,0,0,1
"ID636",1,1,1,1,1,1,0,1,1,0
"ID637",0,0,1,0,0,0,0,1,0,1
"ID638",0,0,1,1,1,0,0,0,0,1
"ID639",0,1,1,0,1,1,0,1,1,1
"ID640",0,0,1,0,1,0,0,0,0,1
"ID641",1,1,1,1,1,1,1,1,1,1
"ID642",0,1,1,1,1,1,0,0,1,0
"ID643",0,0,1,0,1,0,0,0,0,1
"ID644",0,1,1,1,1,0,0,1,1,1
"ID645",0,0,0,0,0,0,0,0,0,0
"ID646",0,0,0,1,0,0,0,0,0,1
"ID647",1,1,1,1,1,0,0,1,1,1
"ID648",1,0,1,1,0,1,1,0,0,1
"ID649",1,0,1,0,1,0,1,0,0,1
"ID650",0,0,0,0,0,0,0,0,1,0
"ID651",0,0,1,1,1,0,0,0,0,1
"ID652",0,0,1,0,1,0,0,0,0,1
"ID653",0,1,1,1,1,1,0,1,1,1
"ID654",0,0,1,0,1,1,0,1,1,1
"ID655",0,0,1,0,0,0,0,0,0,1
"ID656",0,0,1,0,0,1,0,0,1,1
"ID657",1,0,0,0,0,0,1,0,0,0
"ID658",0,0,0,0,0,0,0,0,0,0
"ID659",0,0,0,1,0,0,0,0,0,0
"ID660",0,0,0,1,0,0,0,0,0,0
"ID661",0,1,0,0,0,1,0,1,1,0
"ID662",0,1,0,1,1,1,0,1,1,1
"ID663",1,1,1,0,0,0,0,1,0,0
"ID664",1,1,1,1,1,1,1,1,1,1
"ID665",0,1,1,0,1,0,0,1,1,1
"ID666",1,0,1,1,1,0,0,0,0,0
"ID667",1,0,1,0,0,0,1,0,0,0
"ID668",0,0,0,0,0,0,0,0,0,0
"ID669",0,0,0,0,0,0,0,1,0,0
"ID670",0,0,1,0,0,0,0,0,0,1
"ID671",0,0,1,0,0,0,0,0,0,1
"ID672",0,1,1,1,1,1,0,1,1,1
"ID673",1,0,1,1,0,1,1,1,0,1
"ID674",1,1,1,1,1,1,0,1,1,1
"ID675",0,0,1,0,1,0,0,0,0,0
"ID676",0,0,1,0,1,1,0,0,0,1
"ID677",0,0,1,1,1,0,1,0,0,1
"ID678",0,1,1,0,1,1,0,1,1,0
"ID679",0,0,0,0,0,0,0,0,0,0
"ID680",1,1,1,1,1,1,1,1,1,1
"ID681",0,0,1,0,0,0,0,0,0,1
"ID682",0,0,1,0,1,0,0,0,0,1
"ID683",1,0,1,0,1,0,0,0,1,1
"ID684",0,0,0,1,1,1,0,0,0,1
"ID685",0,1,1,0,1,0,0,0,1,1
"ID686",0,1,1,1,1,0,0,1,1,1
"ID687",0,1,1,1,1,1,1,1,1,1
"ID688",0,1,0,0,1,1,0,0,0,1
"ID689",0,0,1,1,1,0,1,0,0,0
"ID690",0,1,1,0,1,1,1,1,1,0
"ID691",0,0,1,1,1,0,0,1,0,1
"ID692",1,0,1,0,1,0,1,1,1,1
"ID693",0,0,1,0,1,1,0,0,1,1
"ID694",0,0,0,0,0,0,0,0,0,1
"ID695",0,0,0,0,1,1,0,1,0,1
"ID696",1,0,0,0,0,0,0,1,0,0
"ID697",0,1,1,0,1,0,0,1,0,0
"ID698",1,0,1,0,1,0,1,0,0,1
"ID699",1,1,1,1,1,1,1,1,1,1
"ID700",0,0,0,1,1,1,0,0,0,1
"ID701",0,1,1,1,1,1,0,1,1,1
"ID702",0,0,0,0,0,0,0,0,0,0
"ID703",0,0,1,1,1,0,1,1,1,1
"ID704",1,1,0,0,1,0,0,1,1,1
"ID705",1,0,1,1,1,1,0,0,1,1
"ID706",0,1,1,0,1,0,0,0,1,1
"ID707",0,1,1,1,1,0,0,1,1,1
"ID708",0,1,1,1,1,1,0,1,1,1
"ID709",0,1,0,0,1,0,0,1,1,1
"ID710",1,1,1,1,1,0,0,0,1,1
"ID711",0,1,1,1,1,1,0,1,1,1
"ID712",0,1,0,1,0,1,0,1,1,1
"ID713",0,0,1,1,0,0,0,0,1,1
"ID714",0,0,1,0,1,0,1,0,0,1
"ID715",0,1,1,0,1,1,0,0,1,1
"ID716",0,1,1,0,1,1,0,0,1,1
"ID717",0,1,1,0,1,0,1,1,1,1
"ID718",0,1,1,0,1,1,0,0,1,1
"ID719",0,1,1,0,1,1,0,1,1,0
"ID720",0,0,0,0,0,1,0,0,0,0
"ID721",1,1,1,1,1,1,0,1,1,1
"ID722",0,1,1,0,1,0,1,1,0,1
"ID723",0,0,1,1,0,0,0,1,1,1
"ID724",0,0,1,1,0,0,0,0,0,1
"ID725",0,1,1,0,1,1,0,0,1,1
"ID726",1,1,1,0,1,1,1,1,1,1
"ID727",0,1,1,0,1,1,1,1,1,1
"ID728",0,0,1,1,0,0,0,0,0,0
"ID729",0,0,1,0,0,0,0,0,0,1
"ID730",0,0,1,1,1,0,0,1,0,1
"ID731",1,1,1,0,1,1,0,1,1,0
"ID732",0,0,1,0,0,0,0,0,1,0
"ID733",0,0,1,0,0,0,1,0,0,1
"ID734",0,0,1,1,0,0,0,0,0,1
"ID735",0,1,0,0,1,1,0,1,1,1
"ID736",0,1,1,1,1,1,0,1,1,0
"ID737",1,0,0,0,1,1,0,1,1,1
"ID738",0,0,1,1,1,0,0,0,0,0
"ID739",0,1,0,0,1,1,0,0,1,1
"ID740",0,1,1,1,1,1,0,1,1,1
"ID741",0,0,1,0,0,0,0,0,0,0
"ID742",0,0,1,0,0,0,0,0,0,1
"ID743",0,0,1,0,1,0,0,0,1,1
"ID744",1,1,1,1,1,1,0,1,1,1
"ID745",0,0,0,0,0,0,0,0,0,0
"ID746",0,1,1,1,1,1,0,0,1,1
"ID747",0,1,1,1,1,1,0,1,1,1
"ID748",1,1,1,1,1,1,1,1,1,1
"ID749",1,1,1,1,1,1,1,1,0,1
"ID750",0,0,0,0,0,0,0,0,0,0
"ID751",1,1,1,1,0,1,1,1,1,0
"ID752",0,1,0,0,1,1,0,0,1,1
"ID753",0,0,1,1,1,0,0,0,0,1
"ID754",0,1,1,1,1,0,1,1,1,1
"ID755",0,1,1,1,1,1,0,1,1,0
"ID756",0,0,1,0,0,0,0,0,1,0
"ID757",1,0,1,1,1,0,1,0,1,1
"ID758",0,1,1,0,1,0,0,1,1,1
"ID759",0,0,1,0,0,0,0,0,0,1
"ID760",0,1,1,0,1,1,0,1,1,1
"ID761",1,0,0,0,1,0,0,0,0,1
"ID762",1,1,1,0,1,1,0,1,1,1
"ID763",1,0,1,1,0,1,1,0,0,1
"ID764",0,1,1,0,1,1,0,1,1,1
"ID765",1,0,1,0,1,0,0,0,0,1
"ID766",0,1,1,0,1,1,1,1,1,1
"ID767",0,0,1,0,0,0,0,0,0,1
"ID768",0,1,1,0,1,0,0,0,1,1
"ID769",0,1,0,0,1,0,0,1,1,1
"ID770",0,0,1,1,1,1,0,0,0,1
"ID771",1,1,0,1,1,1,1,1,1,1
"ID772",0,1,0,1,1,1,0,1,1,1
"ID773",1,1,0,1,1,1,1,1,1,1
"ID774",1,1,1,1,1,1,0,1,1,1
"ID775",1,0,1,1,1,1,0,0,0,1
"ID776",0,0,1,0,0,0,1,0,0,1
"ID777",0,0,1,0,1,0,0,0,0,1
"ID778",0,0,0,0,0,0,0,0,0,0
"ID779",0,0,1,1,0,0,0,0,0,1
"ID780",0,0,0,0,0,0,0,0,0,0
"ID781",0,1,1,0,0,0,0,1,1,0
"ID782",0,0,0,0,0,0,0,0,0,0
"ID783",0,0,1,1,1,0,0,0,0,1
"ID784",0,1,1,0,1,1,1,0,1,1
"ID785",0,0,1,1,1,0,0,0,0,0
"ID786",0,0,0,0,0,0,0,0,0,0
"ID787",0,0,0,0,0,0,0,0,0,0
"ID788",0,0,1,0,1,0,0,0,0,1
"ID789",1,1,1,1,1,1,1,1,1,0
"ID790",0,1,1,0,1,0,0,1,0,1
"ID791",0,0,0,0,0,0,0,0,1,0
"ID792",0,0,1,1,1,0,0,0,1,1
"ID793",0,0,1,1,0,0,0,0,0,1
"ID794",0,1,1,0,0,1,0,0,1,1
"ID795",0,1,1,1,1,0,0,0,1,1
"ID796",0,0,1,1,1,1,0,0,0,1
"ID797",0,1,1,0,1,0,0,1,1,1
"ID798",0,0,0,0,0,0,0,0,0,1
"ID799",0,0,0,0,1,1,0,0,1,0
"ID800",0,1,1,0,1,0,0,1,0,1
"ID801",0,0,1,0,1,0,0,0,1,0
"ID802",0,1,0,0,1,0,0,1,0,1
"ID803",0,1,0,0,1,1,0,0,0,0
"ID804",0,0,1,0,0,0,0,0,0,0
"ID805",1,1,1,1,1,1,1,1,1,1
"ID806",0,0,0,1,1,0,0,0,0,1
"ID807",0,0,1,1,1,0,0,0,0,1
"ID808",0,0,1,1,0,0,0,0,1,1
"ID809",0,0,0,0,1,0,0,0,0,1
"ID810",1,0,1,1,0,0,1,0,1,1
"ID811",0,1,0,0,0,0,0,1,1,1
"ID812",0,0,1,0,1,0,0,0,1,1
"ID813",0,0,1,0,1,0,0,0,0,1
"ID814",0,0,0,0,0,1,0,0,0,0
"ID815",1,1,1,0,1,1,1,1,1,1
"ID816",0,1,1,1,1,1,0,1,1,1
"ID817",0,1,1,0,1,1,0,1,1,1
"ID818",0,0,1,1,0,0,1,1,0,0
"ID819",0,1,1,0,1,0,0,0,1,1
"ID820",0,1,1,0,1,1,0,1,1,1
"ID821",0,1,0,0,1,0,0,0,1,1
"ID822",0,0,0,0,0,0,0,0,0,0
"ID823",1,0,0,0,0,0,1,0,0,0
"ID824",0,0,1,0,0,0,0,0,0,0
"ID825",0,0,0,0,0,0,0,0,0,0
"ID826",0,1,1,0,1,1,0,0,0,1
"ID827",0,1,1,0,1,0,0,0,1,1
"ID828",0,1,0,1,1,1,0,1,1,1
"ID829",1,0,1,0,1,1,0,0,0,1
"ID830",0,0,1,1,0,0,0,0,0,1
"ID831",1,1,1,1,1,1,0,1,1,1
"ID832",0,0,1,1,0,0,0,0,0,0
"ID833",0,0,1,1,0,0,0,0,0,1
"ID834",0,1,1,1,1,1,0,0,1,1
"ID835",1,1,0,1,1,1,0,1,1,0
"ID836",0,1,1,0,1,1,0,0,0,1
"ID837",1,1,1,0,1,0,0,1,1,1
"ID838",0,0,0,0,0,0,0,0,0,0
"ID839",0,0,1,0,0,1,0,0,0,1
"ID840",1,1,1,1,1,1,1,1,1,1
"ID841",0,1,1,1,1,0,0,1,0,1
"ID842",0,1,0,1,1,0,0,1,1,1
"ID843",0,1,1,1,1,0,0,1,1,1
"ID844",0,1,0,0,1,1,0,1,1,1
"ID845",0,0,0,1,1,0,0,1,0,1
"ID846",0,1,1,1,1,1,0,0,1,1
"ID847",0,1,0,0,0,0,0,1,1,1
"ID848",0,0,0,0,0,0,0,0,0,0
"ID849",0,0,0,0,0,0,0,1,0,0
"ID850",0,0,1,1,0,0,0,0,0,1
"ID851",0,0,1,0,1,0,0,0,0,1
"ID852",0,0,1,0,0,0,0,0,0,0
"ID853",1,1,1,1,1,1,1,1,1,0
"ID854",0,1,0,1,1,1,1,0,0,1
"ID855",0,1,0,0,1,0,0,0,1,0
"ID856",0,1,1,1,1,1,0,1,1,1
"ID857",0,1,0,0,1,1,0,1,1,1
"ID858",0,1,1,1,1,0,0,0,1,1
"ID859",0,1,1,0,1,1,1,1,1,0
"ID860",0,1,1,1,1,0,0,1,1,1
"ID861",0,0,1,1,0,0,0,0,0,0
"ID862",0,0,1,1,1,0,0,0,0,1
"ID863",0,0,1,0,1,0,0,0,1,1
"ID864",1,0,1,1,0,1,1,0,0,1
"ID865",0,0,1,1,1,0,0,0,0,1
"ID866",0,0,1,1,1,0,1,0,0,1
"ID867",0,0,0,1,0,0,0,0,0,0
"ID868",0,0,1,0,1,0,0,0,1,0
"ID869",0,1,1,1,1,1,0,1,0,1
"ID870",0,0,0,1,1,0,0,0,0,1
"ID871",0,1,1,0,1,0,0,1,1,1
"ID872",1,0,1,1,0,0,0,0,0,1
"ID873",1,1,1,1,0,1,0,0,1,1
"ID874",0,0,1,1,1,0,0,0,1,1
"ID875",0,0,1,1,0,0,1,0,0,1
"ID876",1,0,0,0,0,0,0,1,0,0
"ID877",0,0,1,1,1,1,0,1,1,1
"ID878",0,1,1,0,1,1,0,0,1,1
"ID879",1,0,1,1,0,0,0,0,0,1
"ID880",0,1,1,0,1,1,1,1,1,1
"ID881",0,0,1,0,0,1,0,0,0,1
"ID882",0,1,0,1,1,1,0,1,1,1
"ID883",0,1,1,0,1,1,0,1,1,1
"ID884",1,1,0,0,0,1,0,1,0,1
"ID885",1,1,1,0,1,0,0,0,1,1
"ID886",0,0,1,0,0,0,0,0,0,1
"ID887",0,1,1,1,1,1,0,0,0,1
"ID888",1,1,1,1,1,1,1,1,1,0
"ID889",0,1,1,1,1,1,0,1,1,1
"ID890",0,0,1,0,1,1,0,0,0,1
"ID891",1,1,1,1,1,1,1,1,1,1
"ID892",0,1,1,0,1,1,0,1,1,0
"ID893",1,0,1,0,1,1,1,1,1,1
"ID894",1,0,1,0,1,0,0,0,1,1
"ID895",0,1,1,0,1,0,0,1,1,1
"ID896",0,0,0,1,0,0,0,1,0,0
"ID897",0,0,0,1,1,0,0,0,0,1
"ID898",0,1,1,1,1,0,1,1,1,1
"ID899",0,1,1,1,1,1,0,1,1,1
"ID900",1,0,0,1,0,0,0,0,0,1
"ID901",0,0,0,1,1,0,0,0,0,1
"ID902",1,0,0,0,0,0,0,1,0,0
"ID903",0,1,1,0,1,1,0,1,1,1
"ID904",0,1,1,0,1,1,0,0,1,1
"ID905",0,1,1,0,1,1,0,1,1,1
"ID906",0,0,1,0,1,0,1,0,0,0
"ID907",0,1,1,0,1,1,0,1,1,1
"ID908",0,1,1,0,1,1,0,1,1,1
"ID909",1,0,1,0,1,1,0,0,0,1
"ID910",1,1,0,0,1,1,1,0,1,0
"ID911",0,0,0,0,0,0,0,0,0,0
"ID912",1,0,1,0,0,0,1,0,0,0
"ID913",1,1,0,1,1,1,1,1,1,1
"ID914",0,1,0,0,1,0,0,1,1,1
"ID915",0,1,1,1,1,0,0,1,0,1
"ID916",0,1,1,1,0,1,0,1,1,1
"ID917",1,0,0,0,0,0,0,0,0,0
"ID918",0,0,1,0,0,0,0,0,0,0
"ID919",1,0,1,1,1,0,1,1,0,1
"ID920",0,1,1,1,1,1,1,1,1,0
"ID921",0,0,1,0,0,0,0,0,0,1
"ID922",0,1,1,0,0,1,0,0,1,1
"ID923",0,1,0,1,1,0,0,1,1,0
"ID924",0,1,1,1,1,1,0,1,1,1
"ID925",0,0,1,1,0,0,0,0,0,1
"ID926",0,1,0,1,1,1,0,1,1,1
"ID927",0,0,1,1,0,1,0,0,0,1
"ID928",0,0,1,1,0,1,0,0,1,1
"ID929",0,1,1,1,1,0,1,0,1,1
"ID930",0,1,1,1,1,1,0,0,0,1
"ID931",0,0,1,0,1,0,0,0,0,1
"ID932",0,0,1,0,1,0,0,0,1,1
"ID933",0,1,1,0,1,1,0,1,1,1
"ID934",0,0,1,1,0,1,1,1,1,1
"ID935",0,0,1,1,1,1,0,0,0,1
"ID936",0,1,1,1,1,1,0,1,1,1
"ID937",0,0,0,0,1,0,0,0,0,0
"ID938",0,1,0,1,1,0,0,1,1,0
"ID939",0,1,1,1,1,0,0,1,1,1
"ID940",0,1,1,0,1,0,0,0,1,1
"ID941",0,1,1,1,1,1,0,0,1,1
"ID942",0,0,1,0,1,1,0,0,1,1
"ID943",0,0,0,1,0,0,1,0,0,1
"ID944",0,1,1,1,1,1,0,0,1,1
"ID945",0,1,1,0,1,1,0,1,1,1
"ID946",0,1,0,0,0,1,0,1,1,1
"ID947",0,1,1,0,0,1,0,1,0,0
"ID948",0,0,1,1,0,1,0,0,0,1
"ID949",0,1,1,1,1,1,1,1,1,1
"ID950",1,0,1,1,1,0,1,0,0,1
"ID951",1,1,1,1,1,1,0,0,0,0
"ID952",1,0,1,0,1,0,1,0,0,1
"ID953",1,1,1,1,1,1,1,1,1,1
"ID954",0,0,0,0,0,0,0,1,0,0
"ID955",1,0,1,0,1,0,0,1,0,1
"ID956",0,0,1,0,0,0,0,0,0,1
"ID957",1,0,1,0,0,1,1,1,1,1
"ID958",0,0,0,1,0,0,0,0,1,1
"ID959",1,1,1,1,1,1,1,1,1,1
"ID960",1,0,1,1,1,1,1,1,1,1
"ID961",1,0,1,1,1,1,1,1,1,1
"ID962",0,0,0,1,1,0,0,0,0,1
"ID963",0,0,0,1,0,0,0,0,1,1
"ID964",0,1,0,1,1,1,1,1,1,1
"ID965",1,0,1,1,1,1,1,1,1,1
"ID966",0,0,0,0,0,0,0,0,0,0
"ID967",0,0,1,0,1,0,0,0,0,1
"ID968",0,1,1,0,1,1,0,1,1,1
"ID969",0,0,1,0,1,0,0,1,0,1
"ID970",1,0,1,1,1,0,0,1,0,1
"ID971",0,0,1,0,1,0,0,0,0,1
"ID972",0,0,1,0,0,0,0,0,0,1
"ID973",1,0,0,0,0,0,0,0,0,0
"ID974",0,0,1,0,1,0,0,0,0,1
"ID975",0,0,1,1,1,1,0,0,1,1
"ID976",1,0,0,1,0,1,0,0,0,0
"ID977",1,1,1,1,1,1,0,1,1,0
"ID978",0,0,0,0,0,0,0,0,0,1
"ID979",0,1,1,1,1,1,0,1,1,0
"ID980",0,0,1,1,1,0,0,0,1,0
"ID981",0,1,1,0,1,0,0,1,1,1
"ID982",1,0,1,0,0,1,1,0,0,0
"ID983",0,1,1,1,1,1,0,0,1,1
"ID984",0,1,1,0,1,1,1,1,1,1
"ID985",0,0,1,0,0,0,0,0,0,1
"ID986",0,0,0,0,0,0,0,0,1,0
"ID987",1,0,1,1,0,0,0,0,1,0
"ID988",0,0,1,0,1,0,1,0,1,1
"ID989",0,1,1,0,1,1,0,1,1,1
"ID990",1,1,1,1,1,1,0,0,0,1
"ID991",0,1,1,1,1,0,0,1,1,1
"ID992",0,0,1,1,1,0,0,0,0,1
"ID993",0,1,1,1,1,1,1,1,1,0
"ID994",0,1,1,0,1,1,0,0,1,1
"ID995",0,1,1,1,0,1,0,0,1,1
"ID996",0,0,1,0,1,0,0,0,0,1
"ID997",0,0,0,0,0,0,0,0,0,1
"ID998",0,0,1,0,0,0,0,0,0,0
"ID999",1,1,1,1,1,1,1,1,1,1
"ID1000",0,0,0,0,0,0,0,0,0,0
