,0,1,2,3,4,5,6
465,1.0,1.0,0.0,1.0,1.0,1.0,1.0
466,0.0,0.0,0.0,0.0,0.0,1.0,0.0
467,1.0,1.0,0.0,1.0,1.0,1.0,1.0
468,1.0,1.0,1.0,1.0,1.0,1.0,1.0
469,0.0,0.0,0.0,0.0,0.0,1.0,0.0
470,1.0,0.0,1.0,1.0,1.0,1.0,1.0
471,0.0,0.0,0.0,0.0,0.0,1.0,0.0
472,1.0,1.0,1.0,1.0,1.0,1.0,1.0
473,0.0,0.0,0.0,0.0,0.0,1.0,0.0
474,0.0,0.0,0.0,0.0,0.0,1.0,0.0
475,1.0,0.0,1.0,1.0,1.0,1.0,1.0
476,0.0,0.0,0.0,0.0,0.0,1.0,0.0
477,1.0,1.0,1.0,1.0,1.0,1.0,1.0
478,0.0,0.0,1.0,0.0,0.0,1.0,0.0
479,0.0,0.0,0.0,0.0,0.0,1.0,0.0
480,1.0,0.0,1.0,1.0,1.0,1.0,1.0
481,0.0,0.0,0.0,0.0,0.0,1.0,0.0
482,0.0,1.0,0.0,0.0,1.0,1.0,0.0
483,0.0,0.0,0.0,0.0,0.0,1.0,0.0
484,1.0,1.0,1.0,1.0,1.0,1.0,1.0
485,0.0,0.0,0.0,0.0,0.0,1.0,0.0
486,1.0,1.0,1.0,1.0,1.0,1.0,1.0
487,0.0,0.0,0.0,0.0,0.0,1.0,0.0
488,1.0,0.0,0.0,1.0,1.0,1.0,1.0
489,1.0,1.0,1.0,1.0,1.0,1.0,1.0
490,0.0,0.0,0.0,0.0,0.0,1.0,0.0
491,1.0,1.0,1.0,1.0,1.0,1.0,1.0
492,0.0,0.0,0.0,0.0,0.0,1.0,0.0
493,0.0,0.0,0.0,0.0,0.0,1.0,0.0
494,1.0,0.0,0.0,1.0,1.0,1.0,0.0
495,0.0,0.0,0.0,0.0,0.0,1.0,0.0
496,1.0,0.0,0.0,1.0,0.0,0.0,1.0
497,0.0,0.0,0.0,0.0,0.0,1.0,0.0
498,1.0,1.0,1.0,1.0,1.0,1.0,1.0
499,0.0,0.0,0.0,0.0,0.0,1.0,0.0
500,1.0,1.0,0.0,0.0,0.0,0.0,0.0
501,0.0,0.0,0.0,0.0,0.0,1.0,0.0
502,1.0,0.0,1.0,1.0,1.0,1.0,0.0
503,0.0,0.0,0.0,0.0,0.0,1.0,0.0
504,1.0,0.0,1.0,1.0,1.0,1.0,1.0
505,0.0,0.0,0.0,0.0,0.0,1.0,0.0
506,1.0,0.0,1.0,1.0,1.0,1.0,0.0
507,0.0,0.0,0.0,0.0,0.0,1.0,0.0
508,1.0,1.0,1.0,1.0,1.0,1.0,1.0
509,0.0,0.0,0.0,0.0,0.0,1.0,0.0
510,1.0,1.0,1.0,1.0,1.0,1.0,1.0
511,0.0,0.0,0.0,0.0,0.0,1.0,0.0
512,1.0,0.0,0.0,1.0,1.0,1.0,0.0
513,0.0,0.0,0.0,0.0,0.0,1.0,0.0
514,0.0,0.0,0.0,0.0,0.0,1.0,0.0
515,1.0,1.0,0.0,1.0,0.0,1.0,1.0
516,0.0,0.0,0.0,0.0,0.0,1.0,0.0
517,1.0,1.0,1.0,1.0,1.0,1.0,1.0
518,0.0,0.0,0.0,0.0,0.0,1.0,0.0
519,1.0,0.0,1.0,1.0,1.0,1.0,1.0
520,0.0,0.0,0.0,0.0,0.0,1.0,0.0
521,1.0,1.0,1.0,1.0,1.0,1.0,1.0
522,0.0,0.0,0.0,0.0,0.0,1.0,0.0
523,0.0,1.0,0.0,1.0,1.0,1.0,0.0
524,0.0,0.0,0.0,0.0,0.0,1.0,0.0
525,0.0,0.0,0.0,0.0,0.0,1.0,0.0
526,1.0,0.0,1.0,1.0,1.0,1.0,0.0
527,0.0,0.0,0.0,0.0,0.0,1.0,0.0
528,1.0,1.0,0.0,1.0,1.0,1.0,0.0
529,0.0,0.0,0.0,0.0,0.0,1.0,0.0
530,1.0,1.0,1.0,1.0,1.0,1.0,1.0
531,0.0,0.0,0.0,0.0,0.0,1.0,0.0
532,1.0,1.0,0.0,0.0,1.0,1.0,0.0
533,0.0,0.0,0.0,0.0,0.0,1.0,0.0
534,1.0,1.0,1.0,1.0,1.0,1.0,1.0
535,0.0,0.0,0.0,0.0,0.0,1.0,0.0
536,1.0,0.0,1.0,1.0,1.0,1.0,0.0
537,0.0,0.0,0.0,0.0,0.0,1.0,0.0
538,0.0,0.0,0.0,0.0,0.0,1.0,0.0
539,1.0,1.0,1.0,1.0,1.0,1.0,1.0
540,0.0,0.0,0.0,0.0,0.0,1.0,0.0
541,1.0,1.0,0.0,1.0,1.0,1.0,1.0
542,0.0,0.0,0.0,0.0,0.0,1.0,0.0
543,1.0,1.0,1.0,1.0,1.0,1.0,1.0
544,0.0,0.0,0.0,0.0,0.0,1.0,0.0
545,1.0,1.0,1.0,1.0,1.0,1.0,0.0
546,0.0,0.0,0.0,0.0,0.0,1.0,0.0
547,1.0,1.0,1.0,1.0,1.0,1.0,1.0
548,0.0,0.0,0.0,0.0,0.0,1.0,0.0
549,1.0,1.0,1.0,1.0,1.0,1.0,0.0
550,0.0,0.0,0.0,0.0,0.0,1.0,0.0
551,1.0,0.0,1.0,1.0,1.0,1.0,1.0
552,0.0,0.0,0.0,0.0,0.0,1.0,0.0
553,1.0,0.0,0.0,1.0,0.0,0.0,1.0
554,0.0,0.0,0.0,0.0,0.0,1.0,0.0
555,1.0,0.0,0.0,1.0,1.0,1.0,0.0
556,0.0,0.0,0.0,0.0,0.0,1.0,0.0
557,1.0,0.0,0.0,1.0,1.0,1.0,1.0
558,0.0,0.0,0.0,0.0,0.0,1.0,0.0
559,1.0,0.0,0.0,1.0,1.0,1.0,0.0
560,1.0,1.0,1.0,1.0,1.0,1.0,1.0
561,0.0,0.0,0.0,0.0,0.0,1.0,0.0
562,0.0,0.0,0.0,0.0,0.0,1.0,0.0
563,1.0,1.0,1.0,1.0,1.0,1.0,1.0
564,0.0,0.0,0.0,0.0,0.0,1.0,0.0
565,1.0,1.0,0.0,1.0,1.0,1.0,1.0
566,0.0,0.0,0.0,0.0,0.0,1.0,0.0
567,1.0,1.0,1.0,1.0,1.0,1.0,1.0
568,0.0,0.0,0.0,0.0,0.0,1.0,0.0
569,1.0,1.0,1.0,1.0,1.0,1.0,1.0
570,0.0,0.0,0.0,0.0,0.0,1.0,0.0
571,1.0,1.0,1.0,1.0,1.0,1.0,1.0
572,0.0,0.0,0.0,0.0,0.0,1.0,0.0
573,1.0,1.0,0.0,0.0,1.0,0.0,0.0
574,0.0,0.0,0.0,0.0,0.0,1.0,0.0
575,0.0,0.0,0.0,0.0,0.0,1.0,0.0
576,1.0,1.0,1.0,1.0,1.0,1.0,1.0
577,0.0,0.0,0.0,0.0,0.0,1.0,0.0
578,1.0,0.0,1.0,1.0,1.0,1.0,1.0
579,0.0,0.0,0.0,0.0,0.0,1.0,0.0
580,1.0,1.0,0.0,1.0,1.0,1.0,1.0
581,0.0,0.0,0.0,0.0,0.0,1.0,0.0
582,1.0,1.0,0.0,1.0,1.0,1.0,0.0
583,0.0,0.0,0.0,0.0,0.0,1.0,0.0
584,1.0,0.0,1.0,1.0,1.0,1.0,1.0
585,0.0,0.0,0.0,0.0,0.0,1.0,0.0
586,1.0,1.0,1.0,1.0,1.0,1.0,1.0
587,0.0,0.0,0.0,0.0,0.0,1.0,0.0
588,1.0,0.0,1.0,1.0,1.0,1.0,1.0
589,0.0,0.0,0.0,0.0,0.0,1.0,0.0
590,0.0,0.0,0.0,0.0,0.0,1.0,0.0
591,1.0,1.0,1.0,1.0,1.0,1.0,1.0
592,0.0,0.0,0.0,0.0,0.0,1.0,0.0
593,1.0,1.0,1.0,1.0,1.0,1.0,1.0
594,0.0,0.0,0.0,0.0,0.0,1.0,0.0
595,1.0,1.0,1.0,1.0,1.0,1.0,1.0
596,0.0,0.0,0.0,0.0,0.0,1.0,0.0
597,0.0,0.0,0.0,1.0,0.0,1.0,0.0
598,0.0,0.0,0.0,0.0,0.0,1.0,0.0
599,1.0,1.0,1.0,1.0,1.0,1.0,1.0
600,0.0,0.0,0.0,0.0,0.0,1.0,0.0
601,1.0,0.0,0.0,1.0,1.0,1.0,1.0
602,0.0,0.0,0.0,0.0,0.0,1.0,0.0
603,0.0,0.0,0.0,0.0,0.0,1.0,0.0
604,0.0,0.0,1.0,0.0,0.0,1.0,0.0
605,0.0,0.0,0.0,0.0,0.0,1.0,0.0
606,1.0,1.0,1.0,1.0,1.0,1.0,1.0
607,0.0,0.0,0.0,0.0,0.0,1.0,0.0
608,1.0,1.0,1.0,1.0,1.0,1.0,1.0
609,0.0,0.0,0.0,0.0,0.0,1.0,0.0
610,1.0,0.0,1.0,1.0,1.0,1.0,0.0
611,0.0,0.0,0.0,0.0,0.0,1.0,0.0
612,1.0,1.0,1.0,1.0,1.0,1.0,1.0
613,1.0,1.0,1.0,1.0,1.0,1.0,0.0
614,0.0,0.0,0.0,0.0,0.0,1.0,0.0
615,1.0,0.0,1.0,1.0,1.0,1.0,1.0
616,0.0,0.0,0.0,0.0,0.0,1.0,0.0
617,1.0,1.0,0.0,1.0,1.0,1.0,0.0
618,0.0,0.0,0.0,0.0,0.0,1.0,0.0
619,0.0,0.0,0.0,0.0,0.0,1.0,0.0
620,0.0,0.0,0.0,0.0,0.0,1.0,0.0
621,1.0,0.0,0.0,1.0,1.0,0.0,1.0
622,0.0,0.0,0.0,0.0,0.0,1.0,0.0
623,1.0,1.0,1.0,1.0,1.0,1.0,1.0
624,0.0,0.0,0.0,0.0,0.0,1.0,0.0
625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
626,0.0,0.0,0.0,0.0,0.0,1.0,0.0
627,1.0,1.0,1.0,1.0,1.0,1.0,1.0
628,0.0,0.0,0.0,0.0,0.0,1.0,0.0
629,1.0,0.0,1.0,1.0,1.0,1.0,0.0
630,0.0,0.0,0.0,0.0,0.0,1.0,0.0
631,0.0,0.0,1.0,0.0,0.0,1.0,0.0
632,0.0,0.0,0.0,0.0,0.0,1.0,0.0
633,0.0,0.0,0.0,0.0,0.0,1.0,0.0
634,1.0,0.0,1.0,1.0,1.0,1.0,1.0
635,0.0,0.0,0.0,0.0,0.0,1.0,0.0
636,0.0,0.0,0.0,0.0,0.0,1.0,0.0
637,1.0,0.0,0.0,1.0,1.0,1.0,0.0
638,0.0,0.0,0.0,0.0,0.0,1.0,0.0
639,1.0,0.0,1.0,1.0,1.0,1.0,1.0
640,0.0,0.0,0.0,0.0,0.0,1.0,0.0
641,1.0,1.0,1.0,1.0,1.0,1.0,0.0
642,0.0,0.0,0.0,0.0,0.0,1.0,0.0
643,1.0,0.0,0.0,1.0,1.0,1.0,0.0
644,0.0,0.0,0.0,0.0,0.0,1.0,0.0
645,1.0,1.0,1.0,1.0,1.0,1.0,1.0
646,0.0,0.0,0.0,0.0,0.0,1.0,0.0
647,0.0,0.0,0.0,1.0,1.0,1.0,0.0
648,0.0,0.0,0.0,0.0,0.0,1.0,0.0
649,1.0,1.0,1.0,1.0,1.0,1.0,1.0
650,0.0,0.0,0.0,0.0,0.0,1.0,0.0
651,1.0,1.0,1.0,1.0,1.0,1.0,0.0
652,0.0,0.0,0.0,0.0,0.0,1.0,0.0
653,1.0,0.0,0.0,1.0,0.0,0.0,1.0
654,0.0,0.0,0.0,0.0,0.0,1.0,0.0
655,1.0,1.0,1.0,1.0,1.0,1.0,1.0
656,0.0,0.0,0.0,0.0,0.0,1.0,0.0
657,1.0,1.0,0.0,1.0,1.0,1.0,1.0
658,0.0,0.0,0.0,0.0,0.0,1.0,0.0
659,1.0,0.0,1.0,1.0,1.0,1.0,1.0
660,1.0,1.0,1.0,1.0,1.0,1.0,0.0
661,0.0,0.0,0.0,0.0,0.0,1.0,0.0
662,1.0,1.0,1.0,1.0,1.0,1.0,1.0
663,0.0,0.0,0.0,0.0,0.0,1.0,0.0
664,1.0,1.0,1.0,1.0,1.0,1.0,1.0
665,0.0,0.0,0.0,0.0,0.0,1.0,0.0
666,1.0,0.0,0.0,1.0,1.0,1.0,1.0
667,0.0,0.0,0.0,0.0,0.0,1.0,0.0
668,1.0,1.0,1.0,1.0,1.0,1.0,1.0
669,0.0,0.0,0.0,0.0,0.0,1.0,0.0
670,0.0,0.0,1.0,0.0,0.0,1.0,0.0
671,0.0,0.0,0.0,0.0,0.0,1.0,0.0
672,0.0,0.0,0.0,0.0,0.0,1.0,0.0
673,0.0,0.0,0.0,0.0,0.0,1.0,0.0
674,0.0,0.0,0.0,0.0,0.0,1.0,0.0
675,1.0,0.0,1.0,1.0,1.0,1.0,1.0
676,0.0,0.0,0.0,0.0,0.0,1.0,0.0
677,1.0,1.0,1.0,1.0,1.0,1.0,1.0
678,0.0,0.0,0.0,0.0,0.0,1.0,0.0
679,1.0,1.0,1.0,1.0,1.0,1.0,1.0
680,0.0,0.0,0.0,0.0,0.0,1.0,0.0
681,1.0,1.0,1.0,1.0,1.0,1.0,1.0
682,0.0,0.0,0.0,0.0,0.0,1.0,0.0
683,1.0,0.0,1.0,1.0,1.0,1.0,1.0
684,0.0,0.0,0.0,0.0,0.0,1.0,0.0
685,1.0,1.0,1.0,1.0,1.0,1.0,1.0
686,0.0,0.0,0.0,0.0,0.0,1.0,0.0
687,1.0,0.0,1.0,1.0,1.0,1.0,1.0
688,0.0,0.0,0.0,0.0,0.0,1.0,0.0
689,1.0,0.0,0.0,1.0,1.0,1.0,0.0
690,0.0,0.0,0.0,0.0,0.0,1.0,0.0
691,0.0,0.0,0.0,0.0,0.0,1.0,0.0
692,0.0,0.0,0.0,0.0,0.0,1.0,0.0
693,1.0,1.0,1.0,1.0,1.0,1.0,1.0
694,1.0,0.0,1.0,1.0,1.0,1.0,1.0
695,0.0,0.0,0.0,0.0,0.0,1.0,0.0
696,1.0,1.0,1.0,1.0,1.0,1.0,1.0
697,0.0,0.0,0.0,0.0,0.0,1.0,0.0
