,0,1,2,3,4,5,6
465,0.0,1.0,0.0,0.0,1.0,0.0,1.0
466,1.0,0.0,0.0,0.0,0.0,0.0,0.0
467,0.0,1.0,0.0,0.0,1.0,1.0,1.0
468,1.0,1.0,1.0,0.0,1.0,0.0,1.0
469,1.0,0.0,0.0,0.0,0.0,1.0,0.0
470,1.0,0.0,1.0,1.0,1.0,1.0,1.0
471,0.0,0.0,0.0,1.0,0.0,0.0,0.0
472,1.0,1.0,1.0,1.0,1.0,1.0,1.0
473,1.0,0.0,0.0,0.0,0.0,1.0,0.0
474,0.0,0.0,0.0,1.0,0.0,0.0,0.0
475,1.0,0.0,1.0,1.0,1.0,0.0,1.0
476,1.0,0.0,0.0,0.0,0.0,1.0,0.0
477,1.0,1.0,1.0,1.0,1.0,1.0,1.0
478,0.0,0.0,1.0,1.0,0.0,1.0,1.0
479,0.0,0.0,0.0,1.0,0.0,1.0,0.0
480,0.0,0.0,1.0,1.0,1.0,0.0,1.0
481,0.0,0.0,0.0,1.0,0.0,0.0,0.0
482,0.0,1.0,0.0,0.0,1.0,0.0,1.0
483,1.0,0.0,0.0,0.0,0.0,0.0,0.0
484,1.0,1.0,1.0,1.0,1.0,1.0,1.0
485,1.0,0.0,0.0,0.0,0.0,0.0,0.0
486,1.0,1.0,1.0,1.0,1.0,1.0,1.0
487,1.0,0.0,0.0,0.0,0.0,0.0,0.0
488,1.0,1.0,0.0,1.0,1.0,1.0,1.0
489,1.0,1.0,1.0,1.0,1.0,1.0,1.0
490,0.0,0.0,0.0,1.0,0.0,0.0,0.0
491,1.0,1.0,1.0,1.0,1.0,1.0,1.0
492,1.0,0.0,0.0,0.0,0.0,1.0,0.0
493,1.0,0.0,0.0,0.0,0.0,1.0,0.0
494,0.0,0.0,0.0,1.0,1.0,0.0,0.0
495,1.0,0.0,0.0,0.0,0.0,1.0,0.0
496,1.0,0.0,0.0,0.0,0.0,0.0,0.0
497,1.0,0.0,0.0,0.0,0.0,0.0,0.0
498,1.0,1.0,1.0,1.0,1.0,1.0,1.0
499,0.0,0.0,0.0,1.0,0.0,1.0,0.0
500,0.0,0.0,0.0,1.0,0.0,0.0,0.0
501,0.0,0.0,0.0,1.0,0.0,0.0,0.0
502,0.0,0.0,1.0,1.0,1.0,1.0,0.0
503,1.0,0.0,0.0,0.0,0.0,1.0,0.0
504,1.0,0.0,1.0,1.0,1.0,1.0,1.0
505,1.0,0.0,0.0,0.0,0.0,1.0,0.0
506,0.0,0.0,1.0,1.0,1.0,0.0,1.0
507,1.0,0.0,0.0,0.0,0.0,1.0,0.0
508,1.0,0.0,1.0,1.0,1.0,1.0,1.0
509,0.0,0.0,0.0,1.0,0.0,0.0,0.0
510,1.0,1.0,1.0,1.0,1.0,1.0,1.0
511,0.0,0.0,0.0,1.0,0.0,1.0,0.0
512,0.0,1.0,0.0,0.0,1.0,1.0,1.0
513,1.0,0.0,0.0,0.0,0.0,1.0,0.0
514,1.0,0.0,0.0,0.0,0.0,1.0,0.0
515,0.0,0.0,0.0,1.0,0.0,0.0,1.0
516,1.0,0.0,0.0,0.0,0.0,1.0,0.0
517,1.0,1.0,1.0,1.0,1.0,0.0,1.0
518,1.0,0.0,0.0,0.0,0.0,1.0,0.0
519,1.0,0.0,1.0,1.0,1.0,0.0,1.0
520,1.0,0.0,0.0,0.0,0.0,0.0,0.0
521,1.0,0.0,1.0,0.0,1.0,0.0,1.0
522,0.0,0.0,0.0,1.0,0.0,1.0,0.0
523,0.0,1.0,0.0,0.0,1.0,1.0,1.0
524,0.0,0.0,0.0,0.0,1.0,0.0,0.0
525,0.0,0.0,0.0,1.0,0.0,1.0,0.0
526,1.0,0.0,1.0,1.0,1.0,1.0,0.0
527,1.0,0.0,0.0,0.0,0.0,1.0,0.0
528,0.0,1.0,0.0,0.0,1.0,1.0,1.0
529,1.0,0.0,0.0,0.0,0.0,0.0,0.0
530,1.0,1.0,1.0,1.0,1.0,1.0,1.0
531,1.0,0.0,0.0,0.0,0.0,1.0,0.0
532,1.0,0.0,0.0,0.0,0.0,1.0,0.0
533,0.0,0.0,0.0,1.0,0.0,0.0,0.0
534,1.0,1.0,1.0,1.0,1.0,1.0,1.0
535,1.0,0.0,0.0,0.0,0.0,1.0,0.0
536,1.0,1.0,1.0,0.0,1.0,0.0,0.0
537,1.0,0.0,0.0,0.0,0.0,0.0,0.0
538,0.0,0.0,0.0,1.0,0.0,1.0,0.0
539,1.0,1.0,1.0,0.0,1.0,0.0,1.0
540,0.0,0.0,0.0,1.0,0.0,0.0,0.0
541,0.0,1.0,0.0,1.0,1.0,0.0,1.0
542,0.0,0.0,0.0,1.0,0.0,0.0,0.0
543,1.0,1.0,1.0,0.0,1.0,0.0,1.0
544,0.0,0.0,0.0,1.0,0.0,0.0,0.0
545,1.0,1.0,1.0,0.0,1.0,0.0,0.0
546,1.0,0.0,0.0,0.0,0.0,0.0,0.0
547,1.0,1.0,1.0,1.0,1.0,1.0,1.0
548,0.0,0.0,0.0,1.0,0.0,0.0,0.0
549,1.0,1.0,1.0,0.0,1.0,0.0,0.0
550,1.0,0.0,0.0,0.0,0.0,1.0,0.0
551,1.0,0.0,1.0,1.0,1.0,1.0,1.0
552,0.0,0.0,0.0,1.0,0.0,1.0,0.0
553,0.0,0.0,0.0,1.0,0.0,0.0,1.0
554,0.0,0.0,0.0,1.0,0.0,0.0,0.0
555,0.0,1.0,0.0,0.0,1.0,0.0,1.0
556,0.0,0.0,0.0,1.0,0.0,0.0,0.0
557,0.0,0.0,0.0,0.0,1.0,0.0,1.0
558,1.0,0.0,0.0,0.0,0.0,1.0,0.0
559,0.0,0.0,0.0,0.0,1.0,1.0,1.0
560,1.0,1.0,1.0,1.0,1.0,1.0,1.0
561,0.0,0.0,0.0,1.0,0.0,0.0,0.0
562,0.0,0.0,0.0,1.0,0.0,0.0,0.0
563,1.0,1.0,1.0,1.0,1.0,1.0,1.0
564,1.0,0.0,0.0,0.0,0.0,0.0,0.0
565,0.0,1.0,0.0,0.0,1.0,0.0,1.0
566,0.0,0.0,0.0,1.0,0.0,1.0,0.0
567,1.0,1.0,1.0,1.0,1.0,1.0,1.0
568,1.0,0.0,0.0,0.0,0.0,0.0,0.0
569,1.0,1.0,1.0,1.0,1.0,1.0,1.0
570,0.0,0.0,0.0,1.0,0.0,1.0,0.0
571,1.0,1.0,1.0,0.0,1.0,0.0,1.0
572,0.0,0.0,0.0,1.0,0.0,0.0,0.0
573,0.0,1.0,0.0,0.0,1.0,1.0,1.0
574,1.0,0.0,0.0,0.0,0.0,1.0,0.0
575,0.0,0.0,0.0,1.0,0.0,1.0,0.0
576,1.0,1.0,1.0,1.0,1.0,1.0,1.0
577,0.0,0.0,0.0,1.0,0.0,0.0,0.0
578,1.0,0.0,1.0,1.0,1.0,1.0,1.0
579,1.0,0.0,0.0,0.0,0.0,1.0,0.0
580,0.0,1.0,0.0,0.0,1.0,1.0,1.0
581,1.0,0.0,0.0,0.0,0.0,1.0,0.0
582,0.0,1.0,0.0,0.0,1.0,1.0,1.0
583,1.0,0.0,0.0,0.0,0.0,0.0,0.0
584,1.0,0.0,1.0,1.0,1.0,0.0,1.0
585,0.0,0.0,0.0,1.0,0.0,0.0,0.0
586,1.0,1.0,1.0,1.0,1.0,1.0,1.0
587,1.0,0.0,0.0,0.0,0.0,0.0,0.0
588,1.0,0.0,1.0,1.0,1.0,0.0,1.0
589,1.0,0.0,0.0,0.0,0.0,0.0,0.0
590,1.0,0.0,0.0,0.0,0.0,0.0,0.0
591,1.0,1.0,1.0,1.0,1.0,1.0,1.0
592,1.0,0.0,0.0,0.0,0.0,0.0,0.0
593,1.0,1.0,1.0,1.0,1.0,1.0,1.0
594,0.0,0.0,0.0,1.0,0.0,1.0,0.0
595,1.0,1.0,1.0,0.0,1.0,0.0,1.0
596,1.0,0.0,0.0,0.0,0.0,1.0,0.0
597,0.0,0.0,0.0,1.0,0.0,1.0,0.0
598,1.0,0.0,0.0,0.0,0.0,1.0,0.0
599,1.0,1.0,1.0,0.0,1.0,0.0,1.0
600,1.0,0.0,0.0,0.0,0.0,1.0,0.0
601,1.0,0.0,0.0,0.0,1.0,0.0,1.0
602,1.0,0.0,0.0,0.0,0.0,1.0,0.0
603,1.0,0.0,0.0,0.0,0.0,0.0,0.0
604,0.0,0.0,1.0,1.0,0.0,0.0,1.0
605,1.0,0.0,0.0,0.0,0.0,1.0,0.0
606,1.0,1.0,1.0,1.0,1.0,1.0,1.0
607,0.0,0.0,0.0,1.0,0.0,0.0,0.0
608,1.0,1.0,1.0,1.0,1.0,1.0,1.0
609,0.0,0.0,0.0,1.0,0.0,0.0,0.0
610,1.0,0.0,1.0,1.0,1.0,1.0,0.0
611,1.0,0.0,0.0,0.0,0.0,0.0,0.0
612,1.0,1.0,1.0,0.0,1.0,0.0,1.0
613,1.0,1.0,1.0,0.0,1.0,0.0,0.0
614,1.0,0.0,0.0,0.0,0.0,1.0,0.0
615,1.0,0.0,1.0,1.0,1.0,1.0,1.0
616,1.0,0.0,0.0,0.0,0.0,0.0,0.0
617,0.0,1.0,0.0,0.0,1.0,0.0,1.0
618,1.0,0.0,0.0,0.0,0.0,1.0,0.0
619,0.0,0.0,0.0,1.0,1.0,1.0,0.0
620,1.0,0.0,0.0,0.0,0.0,0.0,0.0
621,0.0,0.0,0.0,0.0,1.0,0.0,1.0
622,1.0,0.0,0.0,0.0,0.0,0.0,0.0
623,1.0,1.0,1.0,1.0,1.0,1.0,1.0
624,1.0,0.0,0.0,0.0,0.0,0.0,0.0
625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
626,1.0,0.0,0.0,0.0,0.0,0.0,0.0
627,1.0,1.0,1.0,0.0,1.0,0.0,1.0
628,0.0,0.0,0.0,1.0,0.0,0.0,0.0
629,1.0,0.0,1.0,1.0,1.0,1.0,0.0
630,0.0,0.0,0.0,1.0,0.0,1.0,0.0
631,0.0,0.0,1.0,1.0,0.0,0.0,1.0
632,1.0,0.0,0.0,0.0,0.0,1.0,0.0
633,1.0,0.0,0.0,0.0,0.0,1.0,0.0
634,1.0,0.0,1.0,1.0,1.0,0.0,1.0
635,0.0,0.0,0.0,1.0,0.0,0.0,0.0
636,0.0,0.0,0.0,1.0,0.0,0.0,0.0
637,0.0,1.0,0.0,0.0,1.0,1.0,1.0
638,0.0,0.0,0.0,1.0,0.0,0.0,0.0
639,1.0,0.0,1.0,1.0,1.0,0.0,1.0
640,0.0,0.0,0.0,1.0,0.0,0.0,0.0
641,1.0,1.0,1.0,0.0,1.0,0.0,0.0
642,1.0,0.0,0.0,0.0,0.0,0.0,0.0
643,0.0,1.0,0.0,0.0,1.0,0.0,1.0
644,0.0,0.0,0.0,1.0,0.0,1.0,0.0
645,1.0,1.0,1.0,0.0,1.0,1.0,0.0
646,1.0,0.0,0.0,0.0,0.0,0.0,0.0
647,0.0,0.0,0.0,0.0,1.0,0.0,0.0
648,1.0,0.0,0.0,0.0,0.0,0.0,0.0
649,1.0,1.0,1.0,1.0,1.0,1.0,1.0
650,0.0,0.0,0.0,1.0,0.0,0.0,0.0
651,0.0,1.0,1.0,0.0,1.0,0.0,0.0
652,0.0,0.0,0.0,1.0,0.0,0.0,0.0
653,0.0,0.0,0.0,1.0,0.0,1.0,0.0
654,1.0,0.0,0.0,0.0,0.0,1.0,0.0
655,1.0,1.0,1.0,1.0,1.0,1.0,1.0
656,1.0,0.0,0.0,0.0,0.0,1.0,0.0
657,1.0,1.0,0.0,1.0,1.0,1.0,1.0
658,1.0,0.0,0.0,0.0,0.0,1.0,0.0
659,1.0,0.0,1.0,1.0,1.0,0.0,1.0
660,0.0,1.0,1.0,0.0,1.0,1.0,1.0
661,0.0,0.0,0.0,1.0,0.0,1.0,0.0
662,1.0,1.0,1.0,1.0,1.0,1.0,1.0
663,1.0,0.0,0.0,0.0,0.0,1.0,0.0
664,1.0,1.0,1.0,1.0,1.0,1.0,1.0
665,1.0,0.0,0.0,0.0,0.0,0.0,0.0
666,0.0,0.0,0.0,1.0,1.0,1.0,1.0
667,0.0,0.0,0.0,1.0,0.0,0.0,0.0
668,1.0,1.0,1.0,1.0,1.0,1.0,1.0
669,1.0,0.0,0.0,0.0,0.0,1.0,0.0
670,0.0,0.0,1.0,1.0,0.0,1.0,1.0
671,1.0,0.0,0.0,0.0,0.0,1.0,0.0
672,0.0,0.0,0.0,1.0,1.0,1.0,0.0
673,1.0,0.0,0.0,0.0,0.0,1.0,0.0
674,0.0,0.0,0.0,1.0,0.0,1.0,0.0
675,1.0,0.0,1.0,1.0,1.0,0.0,1.0
676,1.0,0.0,0.0,0.0,0.0,1.0,0.0
677,1.0,1.0,1.0,0.0,1.0,0.0,1.0
678,0.0,0.0,0.0,1.0,0.0,0.0,0.0
679,1.0,1.0,1.0,1.0,1.0,1.0,1.0
680,1.0,0.0,0.0,0.0,0.0,1.0,0.0
681,1.0,1.0,1.0,1.0,1.0,1.0,1.0
682,0.0,0.0,0.0,1.0,0.0,1.0,0.0
683,1.0,0.0,1.0,1.0,1.0,0.0,1.0
684,1.0,0.0,0.0,0.0,0.0,0.0,0.0
685,1.0,1.0,1.0,1.0,1.0,1.0,1.0
686,1.0,0.0,0.0,0.0,0.0,0.0,0.0
687,1.0,0.0,1.0,1.0,1.0,1.0,1.0
688,1.0,0.0,0.0,0.0,0.0,1.0,0.0
689,0.0,0.0,0.0,1.0,1.0,1.0,1.0
690,1.0,0.0,0.0,0.0,0.0,1.0,0.0
691,0.0,0.0,0.0,1.0,0.0,1.0,0.0
692,0.0,0.0,0.0,1.0,0.0,1.0,0.0
693,1.0,1.0,1.0,0.0,1.0,0.0,1.0
694,1.0,0.0,1.0,1.0,1.0,1.0,1.0
695,1.0,0.0,0.0,0.0,0.0,1.0,0.0
696,1.0,0.0,1.0,1.0,1.0,0.0,1.0
697,1.0,0.0,0.0,0.0,0.0,0.0,0.0
