"","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10"
"ID557",1,0,0,0,0,1,1,0,1,0
"ID558",0,0,1,1,0,1,1,0,0,0
"ID559",0,0,1,1,0,0,0,1,1,0
"ID560",1,1,0,0,1,0,0,0,0,0
"ID561",1,0,1,0,0,0,0,1,0,1
"ID562",0,1,0,1,1,1,0,0,0,0
"ID563",1,1,1,1,1,1,1,0,1,0
"ID564",0,0,1,0,1,0,0,0,0,0
"ID565",0,0,1,0,0,0,1,0,0,0
"ID566",0,0,0,0,1,0,1,1,0,0
"ID567",0,0,0,0,0,0,1,0,1,0
"ID568",0,1,1,1,1,1,1,0,1,0
"ID569",1,1,0,0,0,1,0,1,1,0
"ID570",0,0,1,0,0,0,1,0,0,0
"ID571",0,0,1,1,1,0,1,0,1,1
"ID572",1,0,1,0,1,0,1,0,1,0
"ID573",1,1,1,1,0,0,0,0,1,1
"ID574",0,0,1,1,0,1,1,1,0,0
"ID575",0,1,1,1,0,0,1,0,1,0
"ID576",0,1,1,1,0,0,1,0,0,0
"ID577",1,0,1,0,0,0,0,0,0,0
"ID578",1,0,1,1,0,1,0,0,0,1
"ID579",0,1,1,1,1,1,1,1,1,1
"ID580",1,0,0,1,0,1,1,0,0,0
"ID581",0,0,1,1,0,0,0,0,0,1
"ID582",1,1,1,1,1,1,0,1,1,1
"ID583",1,0,1,0,1,0,1,0,0,1
"ID584",1,0,1,1,0,1,1,0,0,0
"ID585",1,1,1,1,1,1,1,1,1,0
"ID586",1,1,1,1,1,0,0,0,1,0
"ID587",0,1,0,0,0,0,0,1,0,1
"ID588",0,1,1,1,1,0,0,1,1,1
"ID589",0,0,1,1,0,0,1,0,0,0
"ID590",0,0,0,1,0,0,1,0,0,1
"ID591",0,0,0,0,1,1,0,0,0,0
"ID592",0,0,0,0,0,0,0,0,0,0
"ID593",0,1,0,0,1,1,0,0,0,1
"ID594",0,0,1,1,0,0,1,0,1,0
"ID595",0,1,0,1,1,0,1,0,0,1
"ID596",0,0,1,0,1,0,0,0,0,0
"ID597",0,0,1,0,0,0,1,1,1,1
"ID598",1,1,0,1,0,1,1,0,0,0
"ID599",0,0,1,0,1,0,1,1,0,0
"ID600",1,1,1,1,0,1,0,1,1,1
"ID601",0,1,1,0,1,0,1,0,1,1
"ID602",0,0,0,0,0,0,0,1,0,1
"ID603",0,1,1,0,0,0,1,1,1,1
"ID604",0,0,0,1,0,0,1,1,1,0
"ID605",0,1,0,1,1,0,0,0,1,1
"ID606",1,0,1,1,0,0,1,0,0,1
"ID607",1,1,1,1,0,0,0,0,0,0
"ID608",0,1,0,1,0,0,0,0,0,1
"ID609",1,1,1,1,1,1,1,0,1,0
"ID610",0,0,1,0,0,0,0,1,0,1
"ID611",1,0,0,1,0,0,0,1,0,0
"ID612",0,0,1,1,1,0,1,1,1,0
"ID613",0,1,0,1,0,0,0,0,1,0
"ID614",0,0,1,1,1,0,1,1,1,0
"ID615",0,0,0,0,0,0,1,0,0,1
"ID616",1,1,0,1,1,0,0,0,1,0
"ID617",0,1,1,1,1,0,0,0,1,1
"ID618",0,0,0,0,0,0,0,0,1,0
"ID619",0,0,0,0,0,1,1,0,0,0
"ID620",1,0,1,1,0,1,1,1,1,0
"ID621",0,1,1,0,1,0,0,0,1,1
"ID622",1,0,0,0,0,0,0,0,1,0
"ID623",1,1,1,1,1,1,1,0,1,0
"ID624",0,0,1,0,0,0,0,1,0,0
"ID625",1,1,1,1,0,1,1,1,1,1
"ID626",1,0,1,1,1,0,1,1,1,0
"ID627",0,0,1,0,1,0,0,0,1,0
"ID628",0,0,1,1,0,0,1,1,0,0
"ID629",1,0,1,0,0,0,1,1,1,1
"ID630",0,0,0,0,0,0,0,0,0,0
"ID631",1,0,1,1,1,0,0,0,1,1
"ID632",1,1,1,0,0,1,0,0,0,1
"ID633",0,0,1,0,1,0,0,0,1,0
"ID634",0,0,1,1,1,0,0,0,1,1
"ID635",0,1,1,1,1,0,1,0,1,1
"ID636",1,1,1,0,0,1,0,1,0,0
"ID637",0,0,1,1,1,0,1,0,1,0
"ID638",1,1,1,1,0,0,1,0,0,0
"ID639",1,1,1,0,1,1,1,0,1,1
"ID640",0,1,1,0,1,0,1,0,1,1
"ID641",0,1,0,0,1,1,1,1,1,1
"ID642",1,1,1,1,1,1,0,1,1,1
"ID643",0,0,0,0,1,0,1,0,0,1
"ID644",0,0,1,0,1,1,1,0,0,0
"ID645",0,0,1,1,1,0,1,0,0,0
"ID646",0,0,0,0,1,0,1,1,1,1
"ID647",1,1,1,0,0,0,1,0,1,1
"ID648",0,0,1,0,1,0,0,1,0,0
"ID649",0,0,1,1,1,0,1,1,1,0
"ID650",0,0,0,0,1,0,0,1,1,0
"ID651",0,1,1,1,1,0,0,1,1,0
"ID652",0,1,1,0,0,0,1,0,0,1
"ID653",0,1,0,0,1,0,1,1,0,1
"ID654",0,1,1,0,1,1,1,0,1,1
"ID655",0,1,0,0,1,0,0,1,0,0
"ID656",0,1,0,0,1,0,0,0,1,0
"ID657",0,1,0,1,1,0,0,0,0,0
"ID658",0,0,1,0,0,0,1,1,1,1
"ID659",1,1,1,1,1,1,1,1,1,1
"ID660",1,0,1,1,0,0,1,0,0,0
"ID661",0,0,0,0,1,0,1,1,0,0
"ID662",0,1,0,0,0,0,0,0,1,0
"ID663",0,1,1,1,0,0,0,1,1,1
"ID664",1,0,0,0,0,0,1,0,1,0
"ID665",1,1,1,0,0,1,1,1,1,0
"ID666",1,0,1,0,0,0,0,1,0,0
"ID667",0,0,1,0,0,1,0,0,1,1
"ID668",0,0,1,0,0,0,1,1,1,0
"ID669",1,0,1,1,0,0,1,0,0,1
"ID670",1,0,1,1,0,1,0,0,0,0
"ID671",0,1,1,1,0,0,0,0,1,1
"ID672",0,1,0,1,0,1,0,0,0,1
"ID673",0,1,1,1,1,0,1,0,0,1
"ID674",0,1,1,0,0,0,1,0,1,1
"ID675",0,1,0,1,0,0,0,1,0,0
"ID676",0,0,0,1,0,0,1,0,1,1
"ID677",1,1,1,1,1,0,0,0,1,1
"ID678",0,1,0,0,1,0,0,0,0,1
"ID679",0,1,1,0,1,0,0,0,0,0
"ID680",1,1,0,0,0,1,1,1,1,1
"ID681",0,0,1,0,0,0,1,0,0,0
"ID682",1,1,1,0,0,0,1,1,1,1
"ID683",1,1,0,1,1,0,1,1,1,0
"ID684",0,0,1,0,0,0,1,0,1,0
"ID685",0,0,0,1,0,1,0,0,0,0
"ID686",0,0,1,1,1,0,1,0,1,0
"ID687",1,1,1,1,1,0,0,0,0,1
"ID688",0,1,0,1,1,1,1,0,0,1
"ID689",1,0,1,0,0,0,1,1,1,0
"ID690",0,1,0,1,1,1,0,0,1,0
"ID691",1,1,0,1,1,1,1,0,0,0
"ID692",1,1,0,1,1,1,1,0,0,1
"ID693",1,0,1,0,0,0,0,0,1,0
"ID694",1,0,1,0,1,0,1,0,0,1
"ID695",0,0,1,1,0,0,0,0,0,0
"ID696",0,1,0,1,1,0,0,0,0,1
"ID697",0,0,1,0,0,0,1,0,0,0
"ID698",1,1,1,1,1,1,1,0,1,0
"ID699",1,1,0,1,1,1,1,1,1,0
"ID700",0,0,0,0,1,1,0,1,0,1
"ID701",1,1,1,0,0,0,1,0,1,1
"ID702",1,1,0,1,1,0,0,1,0,0
"ID703",0,1,1,0,0,0,1,1,0,0
"ID704",0,0,1,0,0,1,0,0,1,1
"ID705",0,0,1,0,0,1,1,0,1,0
"ID706",0,0,1,0,1,0,1,0,0,1
"ID707",0,0,0,1,0,0,0,0,0,0
"ID708",0,0,1,1,1,1,0,0,0,0
"ID709",0,0,1,1,1,1,1,1,1,1
"ID710",1,1,1,0,0,0,0,0,0,0
"ID711",1,0,1,0,1,1,0,0,0,0
"ID712",0,0,0,0,0,0,1,1,1,1
"ID713",1,1,1,1,1,1,0,1,1,1
"ID714",1,0,0,0,0,0,0,1,0,0
"ID715",0,1,1,1,1,0,0,0,1,1
"ID716",0,0,1,1,0,0,1,1,0,0
"ID717",1,0,1,0,0,1,0,1,1,0
"ID718",1,0,1,1,1,0,1,0,0,0
"ID719",0,0,0,1,1,0,1,1,0,0
"ID720",0,1,0,0,1,1,0,1,1,0
"ID721",1,1,0,1,0,0,1,1,1,1
"ID722",0,1,1,1,1,0,0,0,0,0
"ID723",0,0,0,1,0,0,1,1,1,0
"ID724",0,0,0,1,0,1,1,0,0,1
"ID725",0,1,1,0,1,1,1,1,1,1
"ID726",0,1,1,0,1,0,0,0,1,1
"ID727",0,1,0,0,1,0,0,1,1,1
"ID728",0,0,1,1,0,0,0,0,1,1
"ID729",1,1,0,0,0,1,1,1,1,1
"ID730",0,1,1,0,0,1,1,1,1,1
"ID731",0,1,1,0,1,0,1,0,1,0
"ID732",0,1,1,1,1,0,1,0,1,1
"ID733",0,0,0,0,0,1,0,0,0,0
"ID734",0,1,1,1,0,0,1,1,1,1
"ID735",0,1,1,0,1,0,1,0,1,1
"ID736",0,0,1,1,0,0,0,0,0,0
"ID737",0,0,1,1,1,0,0,0,0,0
"ID738",0,0,1,1,1,0,1,1,0,1
"ID739",0,0,0,0,1,0,1,0,0,0
"ID740",1,0,1,1,1,0,1,1,1,0
"ID741",0,0,0,0,0,0,0,0,0,0
"ID742",1,0,1,0,0,0,1,0,0,0
"ID743",0,0,1,1,0,0,1,0,1,1
"ID744",0,1,1,1,1,0,0,0,1,0
"ID745",1,1,0,0,0,0,0,0,0,0
"ID746",1,1,1,1,1,1,1,1,1,1
"ID747",1,0,1,1,0,0,1,0,0,0
"ID748",0,1,1,0,1,0,0,0,1,1
"ID749",0,0,0,0,1,1,1,0,0,1
"ID750",0,1,1,0,0,1,1,0,1,1
"ID751",0,0,0,0,0,1,0,0,1,0
"ID752",1,1,1,1,1,1,1,1,1,1
"ID753",0,1,0,0,0,1,0,1,0,0
"ID754",0,0,1,0,1,0,0,1,1,0
"ID755",0,1,0,0,1,1,1,0,1,1
"ID756",0,1,0,0,0,0,0,1,0,1
"ID757",1,1,1,1,0,1,1,1,0,0
"ID758",0,0,1,0,0,1,0,0,0,0
"ID759",0,0,0,0,0,0,0,0,1,0
"ID760",1,1,0,0,1,0,0,1,1,0
"ID761",0,0,1,0,1,0,1,0,1,1
"ID762",0,1,1,0,1,0,1,0,0,0
"ID763",0,0,1,1,1,1,0,0,0,0
"ID764",0,1,0,0,1,0,0,0,0,0
"ID765",0,1,0,1,1,0,0,1,1,0
"ID766",1,1,0,1,1,1,0,0,1,1
"ID767",1,1,1,1,1,1,1,1,1,1
"ID768",0,0,0,0,1,0,0,0,0,1
"ID769",1,0,1,1,1,1,0,1,1,1
"ID770",1,0,1,1,0,0,0,0,1,1
"ID771",0,0,0,0,0,1,0,0,0,0
"ID772",0,0,1,0,0,0,1,1,0,0
"ID773",0,1,1,0,1,0,0,0,1,1
"ID774",0,0,0,1,1,0,1,0,0,0
"ID775",0,0,1,1,0,0,0,0,1,0
"ID776",0,0,0,1,1,0,0,1,1,0
"ID777",1,1,1,1,0,1,1,1,1,1
"ID778",1,0,1,0,0,0,1,0,1,0
"ID779",1,1,0,0,0,0,1,1,0,0
"ID780",0,0,1,1,1,0,0,0,0,0
"ID781",1,0,1,1,0,1,0,0,0,0
"ID782",0,1,1,0,1,0,0,0,1,1
"ID783",1,1,1,0,0,0,1,1,1,1
"ID784",0,0,1,0,1,0,0,0,1,0
"ID785",0,0,1,0,1,1,1,1,0,1
"ID786",0,0,0,0,1,0,1,0,1,1
"ID787",1,1,0,0,0,0,0,0,1,0
"ID788",1,1,1,1,1,0,1,0,1,1
"ID789",1,0,0,0,0,0,0,0,0,0
"ID790",0,0,1,1,1,1,1,1,1,1
"ID791",0,1,0,1,1,0,1,1,1,1
"ID792",0,0,1,0,1,0,1,1,1,1
"ID793",0,1,0,0,0,0,0,1,0,0
"ID794",1,0,1,0,0,0,1,1,1,1
"ID795",0,0,1,0,0,0,1,0,0,0
"ID796",0,1,0,0,1,0,0,0,0,0
"ID797",0,1,1,0,1,1,0,1,0,1
"ID798",0,1,1,1,1,0,0,0,1,0
"ID799",0,1,1,1,1,1,0,0,0,0
"ID800",0,0,1,1,1,0,1,0,1,0
"ID801",0,0,1,0,1,0,0,0,0,0
"ID802",0,0,0,1,1,0,0,0,1,1
"ID803",0,0,0,0,0,0,0,0,0,0
"ID804",0,1,0,0,1,1,0,0,1,0
"ID805",1,0,1,1,0,1,1,0,1,1
"ID806",1,0,0,1,0,1,1,1,1,1
"ID807",0,0,0,1,0,0,1,1,0,0
"ID808",0,0,0,0,0,0,0,0,0,0
"ID809",0,0,1,1,0,1,1,0,0,0
"ID810",0,1,1,1,1,1,1,0,1,0
"ID811",0,1,1,0,1,0,1,0,1,1
"ID812",0,1,1,0,1,1,0,0,1,0
"ID813",0,0,1,0,0,0,0,0,1,1
"ID814",0,0,1,1,0,0,0,0,1,0
"ID815",0,0,1,0,0,0,1,1,1,1
"ID816",0,1,1,1,1,0,1,0,0,1
"ID817",0,0,1,0,0,0,0,0,1,1
"ID818",0,1,1,0,0,1,0,0,0,1
"ID819",1,1,1,0,1,0,0,0,1,0
"ID820",1,0,0,0,0,0,0,0,1,0
"ID821",0,1,1,1,0,0,1,0,1,1
"ID822",0,1,1,0,1,1,0,1,1,0
"ID823",0,0,1,0,0,0,1,0,0,1
"ID824",0,1,0,1,1,0,0,0,1,1
"ID825",1,1,0,0,1,0,0,0,0,0
"ID826",1,0,1,0,1,0,1,0,1,0
"ID827",0,0,1,1,0,0,1,0,0,1
"ID828",1,0,1,1,0,0,1,0,1,0
"ID829",0,0,1,1,0,0,1,0,1,1
"ID830",0,0,1,0,0,0,0,0,0,0
"ID831",0,1,0,0,1,1,1,0,1,0
"ID832",1,1,1,0,1,1,0,0,1,1
"ID833",0,0,0,1,1,0,0,0,1,0
"ID834",0,1,1,1,1,0,0,0,1,0
"ID835",1,0,0,0,0,0,0,0,1,1
"ID836",0,1,1,0,1,0,0,1,1,1
"ID837",0,0,1,0,0,0,0,0,0,0
"ID838",0,0,0,1,0,1,0,0,1,1
"ID839",0,0,0,0,1,1,0,0,1,1
"ID840",1,1,1,0,1,1,1,0,1,0
"ID841",1,0,1,1,0,0,0,0,1,0
"ID842",0,1,0,0,0,0,1,1,0,0
"ID843",0,1,1,0,0,1,1,0,1,1
"ID844",0,0,1,1,1,1,0,0,1,0
"ID845",0,1,0,0,0,0,1,0,1,0
"ID846",0,1,1,1,0,0,0,1,0,0
"ID847",0,1,1,1,1,0,1,0,1,0
"ID848",0,0,1,1,0,0,1,0,0,0
"ID849",0,0,1,1,1,0,1,0,0,0
"ID850",1,0,0,1,0,0,1,0,0,0
"ID851",1,1,0,1,1,1,1,1,1,1
"ID852",1,1,1,0,0,0,1,0,1,1
"ID853",1,1,1,1,0,0,0,1,0,0
"ID854",0,1,0,1,1,0,1,0,0,1
"ID855",0,0,1,0,0,0,0,0,0,0
"ID856",0,1,0,0,0,1,0,0,1,0
"ID857",1,1,1,1,1,0,1,0,1,0
"ID858",0,0,0,0,1,0,0,0,1,1
"ID859",0,0,1,1,0,0,0,0,0,0
"ID860",0,1,1,1,1,0,1,0,1,1
"ID861",0,1,1,0,1,0,0,0,1,1
"ID862",0,0,1,0,1,0,0,1,0,0
"ID863",1,1,1,0,1,0,0,0,0,1
"ID864",0,0,0,0,0,0,0,1,0,1
"ID865",0,0,1,1,1,0,1,0,1,1
"ID866",0,0,1,0,1,1,1,0,0,1
"ID867",0,1,0,1,0,1,0,0,0,1
"ID868",0,1,0,1,1,0,0,0,0,0
"ID869",1,0,0,0,0,0,0,0,0,0
"ID870",0,0,1,0,0,0,1,0,1,1
"ID871",0,0,1,0,1,0,1,0,0,1
"ID872",0,1,1,1,1,1,0,0,1,1
"ID873",0,0,1,1,0,0,0,1,1,0
"ID874",0,1,1,0,1,1,0,0,0,0
"ID875",0,1,1,0,1,1,0,1,1,0
"ID876",1,0,1,1,0,0,1,0,0,1
"ID877",0,0,1,1,0,0,0,1,0,0
"ID878",0,1,0,0,0,0,0,0,1,0
"ID879",1,1,1,1,1,0,1,0,1,1
"ID880",0,0,1,0,0,1,1,1,1,0
"ID881",1,0,0,1,0,0,0,0,0,0
"ID882",0,0,0,0,0,0,0,0,0,1
"ID883",0,0,1,1,0,1,0,1,0,0
"ID884",0,1,1,0,1,1,1,1,1,1
"ID885",0,1,0,1,1,0,0,0,1,1
"ID886",1,1,1,1,1,0,1,1,1,1
"ID887",0,1,1,1,0,1,1,0,0,0
"ID888",1,1,1,1,0,1,0,1,1,1
"ID889",0,1,1,1,1,0,0,0,0,1
"ID890",1,0,1,0,1,0,0,1,0,1
"ID891",0,0,1,1,0,1,1,0,0,1
"ID892",0,0,1,0,0,1,0,1,0,0
"ID893",0,0,1,0,1,1,0,0,1,0
"ID894",1,0,0,0,1,0,0,0,0,1
"ID895",0,1,1,0,1,0,0,0,0,0
"ID896",0,1,0,1,1,1,0,0,0,0
"ID897",1,1,1,0,0,0,0,0,1,0
"ID898",1,0,1,0,1,0,0,0,0,0
"ID899",0,0,1,0,0,0,0,0,0,0
"ID900",0,1,1,0,0,0,0,1,1,1
"ID901",1,0,0,0,1,1,1,1,0,0
"ID902",0,0,1,0,0,0,1,1,0,0
"ID903",0,1,1,0,0,0,1,0,0,1
"ID904",0,0,1,1,1,1,0,0,0,0
"ID905",1,1,1,1,1,1,1,1,1,0
"ID906",0,1,1,0,1,0,0,0,1,1
"ID907",0,1,1,0,0,0,0,0,1,1
"ID908",1,0,1,1,1,0,0,1,0,0
"ID909",0,1,1,0,1,0,1,1,0,1
"ID910",0,1,1,1,1,0,1,0,1,1
"ID911",0,1,1,0,1,1,1,1,1,1
"ID912",0,0,1,1,0,1,1,0,1,0
"ID913",0,0,1,1,0,1,0,0,1,1
"ID914",1,1,1,1,1,0,1,1,0,0
"ID915",0,0,1,1,0,0,1,0,0,0
"ID916",0,1,1,1,1,0,1,1,1,0
"ID917",1,1,1,1,1,1,1,0,1,1
"ID918",0,0,1,1,0,0,1,1,0,0
"ID919",0,1,1,1,0,0,0,1,1,1
"ID920",0,1,1,1,1,0,0,1,0,1
"ID921",0,1,1,0,1,0,0,1,0,1
"ID922",0,0,1,1,0,1,1,0,1,1
"ID923",0,1,0,1,1,0,0,1,1,1
"ID924",0,0,1,0,0,1,0,0,0,1
"ID925",0,1,1,1,1,0,1,0,1,1
"ID926",1,0,1,1,0,1,1,1,0,1
"ID927",0,0,0,0,1,0,0,0,0,0
"ID928",1,0,0,0,0,1,1,0,0,1
"ID929",0,0,1,1,1,0,1,0,1,0
"ID930",0,0,0,1,0,0,0,1,1,0
"ID931",0,1,1,0,1,0,1,0,1,0
"ID932",0,1,0,1,1,1,1,1,1,1
"ID933",0,1,0,1,1,1,0,0,1,1
"ID934",0,1,1,0,1,0,1,0,1,1
"ID935",0,0,0,0,1,0,0,0,1,0
"ID936",0,0,1,1,1,0,1,1,1,1
"ID937",0,0,1,1,0,0,1,1,1,0
"ID938",1,1,0,0,0,0,0,0,1,1
"ID939",1,0,1,1,0,0,0,1,1,0
"ID940",0,1,1,0,1,0,1,1,1,0
"ID941",0,0,0,1,1,0,0,0,0,1
"ID942",0,1,0,1,1,0,1,0,1,0
"ID943",0,1,1,0,1,0,1,1,1,1
"ID944",1,1,1,1,1,0,1,1,1,1
"ID945",0,1,0,1,1,0,1,1,1,1
"ID946",1,1,1,1,1,1,1,1,1,1
"ID947",0,1,1,0,1,1,0,0,0,0
"ID948",0,1,1,0,1,0,1,0,1,1
"ID949",1,0,1,0,0,0,1,1,0,0
"ID950",1,0,1,0,0,0,1,0,0,0
"ID951",1,1,1,1,1,1,0,1,1,1
"ID952",1,0,0,1,1,0,1,0,0,0
"ID953",0,0,1,0,0,0,0,0,1,0
"ID954",0,0,0,0,1,0,0,0,0,0
"ID955",0,1,1,1,1,1,1,0,1,0
"ID956",0,1,1,0,0,0,0,0,0,0
"ID957",0,0,0,1,0,0,0,0,0,0
"ID958",0,1,1,1,1,0,1,0,0,1
"ID959",1,0,0,1,0,0,1,1,1,0
"ID960",0,0,0,1,0,0,1,0,0,1
"ID961",1,0,1,1,0,0,1,1,0,0
"ID962",0,0,1,0,1,0,1,0,1,0
"ID963",0,0,1,0,1,1,0,0,0,0
"ID964",0,1,1,1,0,1,1,0,1,1
"ID965",0,1,1,0,0,1,0,0,1,0
"ID966",1,0,0,0,0,0,0,0,1,0
"ID967",0,0,1,1,0,0,0,0,1,0
"ID968",1,1,1,1,1,1,0,0,1,0
"ID969",1,0,1,1,0,0,1,0,0,1
"ID970",0,1,1,0,1,0,1,0,1,1
"ID971",0,1,1,1,0,0,1,0,1,0
"ID972",1,1,1,0,0,0,0,1,1,1
"ID973",0,1,0,1,1,0,1,0,1,1
"ID974",0,0,1,1,1,0,1,0,1,1
"ID975",1,1,1,0,0,0,1,0,0,0
"ID976",0,0,1,0,1,0,0,0,0,1
"ID977",0,1,0,0,1,0,1,1,1,0
"ID978",0,1,1,1,1,1,1,0,0,1
"ID979",0,1,0,0,1,0,0,1,0,0
"ID980",0,0,1,1,1,0,0,0,1,0
"ID981",0,0,1,0,0,0,0,0,1,1
"ID982",0,1,0,1,1,0,1,1,1,0
"ID983",0,1,0,1,1,0,1,1,1,1
"ID984",0,1,1,0,0,1,0,1,1,1
"ID985",0,1,1,0,1,1,0,0,1,1
"ID986",1,0,1,1,1,0,1,1,0,0
"ID987",1,0,0,0,1,0,1,0,0,1
"ID988",0,0,1,1,0,0,0,1,0,0
"ID989",0,0,0,0,0,0,1,0,1,1
"ID990",0,1,1,0,0,0,1,0,1,0
"ID991",1,0,1,1,1,0,1,0,1,1
"ID992",1,0,1,1,0,0,1,1,1,1
"ID993",1,1,1,0,1,0,0,1,1,1
"ID994",0,0,1,0,0,0,1,1,0,1
"ID995",0,1,0,1,1,0,0,0,1,0
"ID996",0,0,0,1,0,0,0,0,0,0
"ID997",0,1,1,0,1,0,0,0,0,0
"ID998",0,1,1,1,1,0,0,0,0,1
"ID999",0,1,1,1,0,1,1,1,1,1
"ID1000",0,1,1,1,0,0,1,0,1,0
