"","A1","A2","A3","A4","A5"
"ID931",0,0,1,1,1
"ID932",0,1,0,1,1
"ID933",0,0,0,0,1
"ID934",0,0,1,0,1
"ID935",0,1,0,1,1
"ID936",0,0,0,1,0
"ID937",0,1,0,1,1
"ID938",0,0,0,1,0
"ID939",0,0,1,0,1
"ID940",0,1,0,1,0
"ID941",0,0,1,0,1
"ID942",1,0,0,1,1
"ID943",0,0,1,1,1
"ID944",0,0,0,1,0
"ID945",0,0,0,1,1
"ID946",0,1,1,1,1
"ID947",0,1,1,1,1
"ID948",1,1,1,1,1
"ID949",0,1,0,0,1
"ID950",0,0,0,0,1
"ID951",0,0,0,0,0
"ID952",0,0,1,0,1
"ID953",1,1,0,1,0
"ID954",1,1,0,0,1
"ID955",0,0,1,1,1
"ID956",0,1,1,1,1
"ID957",0,0,0,1,1
"ID958",1,0,1,1,1
"ID959",0,0,0,1,1
"ID960",0,0,1,0,1
"ID961",0,0,1,1,1
"ID962",1,1,0,1,1
"ID963",0,1,1,1,1
"ID964",0,0,0,1,1
"ID965",0,0,0,1,1
"ID966",0,0,1,0,1
"ID967",0,1,0,0,1
"ID968",0,1,1,1,1
"ID969",0,0,1,1,1
"ID970",0,1,0,0,1
"ID971",0,0,1,1,1
"ID972",1,1,1,1,1
"ID973",0,0,0,0,0
"ID974",1,1,0,1,1
"ID975",0,0,1,1,1
"ID976",0,0,1,1,1
"ID977",1,0,1,1,1
"ID978",0,1,0,0,0
"ID979",1,1,1,0,1
"ID980",0,0,1,1,1
"ID981",1,1,1,0,1
"ID982",0,0,1,1,1
"ID983",0,0,0,0,1
"ID984",0,1,1,0,1
"ID985",0,0,1,0,1
"ID986",0,0,0,0,1
"ID987",1,0,1,1,0
"ID988",0,0,1,1,1
"ID989",0,0,1,1,1
"ID990",0,0,1,1,1
"ID991",1,0,0,1,1
"ID992",0,0,0,1,1
"ID993",1,0,0,0,0
"ID994",0,0,0,1,1
"ID995",0,0,1,1,1
"ID996",0,0,0,1,1
"ID997",0,0,1,1,1
"ID998",0,1,1,1,1
"ID999",0,1,1,1,1
"ID1000",0,1,1,0,0
