"","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10"
"ID557",0,0,1,0,0,0,0,0,0,0
"ID558",0,0,1,1,1,0,0,0,0,1
"ID559",1,1,1,1,1,1,1,1,1,1
"ID560",1,1,1,1,1,0,0,1,1,1
"ID561",0,0,1,0,1,0,0,0,0,0
"ID562",0,0,1,1,1,0,1,0,0,0
"ID563",0,0,1,1,1,0,0,0,0,0
"ID564",0,1,1,1,1,1,0,1,1,0
"ID565",1,0,0,1,1,0,1,1,1,0
"ID566",0,1,1,1,1,0,0,0,1,1
"ID567",1,1,1,1,0,1,1,1,1,1
"ID568",1,1,1,1,1,1,1,0,1,0
"ID569",0,0,1,1,1,0,0,1,1,0
"ID570",0,1,1,0,1,0,1,0,1,1
"ID571",0,0,1,1,0,0,1,0,1,0
"ID572",0,1,1,0,1,1,1,0,1,1
"ID573",0,0,1,1,1,0,0,0,0,0
"ID574",0,0,1,0,1,0,0,0,0,0
"ID575",0,1,0,1,1,1,1,0,1,0
"ID576",0,1,0,0,0,0,0,1,1,1
"ID577",0,0,1,1,1,0,1,0,0,0
"ID578",0,0,0,0,0,0,1,0,0,0
"ID579",0,0,1,0,1,0,0,0,0,0
"ID580",0,0,1,1,1,0,0,0,0,0
"ID581",0,0,0,0,0,0,0,0,1,0
"ID582",0,1,1,1,1,0,0,1,1,1
"ID583",1,1,1,1,1,0,1,0,0,0
"ID584",0,1,0,1,1,0,1,0,1,1
"ID585",1,0,1,1,1,0,1,0,0,0
"ID586",0,0,1,1,1,0,1,0,0,0
"ID587",0,1,1,0,1,0,0,1,1,1
"ID588",0,1,1,1,1,1,1,1,1,1
"ID589",0,1,0,0,1,1,0,1,1,1
"ID590",0,0,1,1,0,0,0,0,1,0
"ID591",1,0,1,1,1,0,1,1,0,0
"ID592",0,1,1,0,1,1,0,0,1,1
"ID593",0,1,1,1,1,0,1,0,1,1
"ID594",0,1,0,1,0,1,0,1,1,1
"ID595",0,1,1,0,1,0,0,0,0,0
"ID596",0,0,1,0,1,0,0,0,0,0
"ID597",0,1,1,1,1,0,1,1,0,0
"ID598",0,0,1,1,0,0,1,0,0,0
"ID599",0,0,0,0,1,0,1,0,1,0
"ID600",0,0,1,0,1,0,1,0,1,0
"ID601",1,0,1,0,1,0,1,0,1,0
"ID602",1,1,1,1,1,0,1,0,1,0
"ID603",0,0,1,1,1,0,1,0,0,0
"ID604",0,1,0,0,0,1,0,0,1,1
"ID605",0,1,1,0,1,0,1,1,1,0
"ID606",0,0,1,1,0,0,1,0,0,0
"ID607",1,0,0,1,1,0,1,0,0,0
"ID608",0,1,1,1,0,0,1,0,1,0
"ID609",0,0,0,0,1,0,1,0,0,0
"ID610",0,0,0,0,0,0,0,0,0,0
"ID611",1,1,0,0,1,1,0,1,1,1
"ID612",1,0,1,1,1,0,1,0,0,0
"ID613",1,1,0,0,0,0,1,0,0,0
"ID614",0,0,1,1,1,0,0,0,1,0
"ID615",0,0,1,1,1,0,1,0,0,0
"ID616",1,0,0,0,0,0,1,1,0,1
"ID617",0,0,1,1,0,0,1,0,0,0
"ID618",0,0,1,1,1,1,1,1,0,1
"ID619",0,0,1,1,1,0,0,0,0,0
"ID620",1,1,1,1,0,0,1,0,1,0
"ID621",0,1,1,1,1,0,0,0,1,1
"ID622",1,1,1,0,1,0,1,1,1,1
"ID623",1,0,1,1,1,1,1,0,0,0
"ID624",0,0,1,0,1,0,1,1,1,0
"ID625",1,0,1,0,0,0,0,0,0,0
"ID626",1,0,0,1,1,1,0,0,0,0
"ID627",1,1,1,1,1,1,0,1,1,1
"ID628",0,0,1,0,1,0,0,1,0,0
"ID629",0,0,1,1,1,0,0,0,0,0
"ID630",1,1,1,1,1,0,1,1,1,1
"ID631",0,1,0,1,1,0,0,1,1,0
"ID632",0,0,1,0,0,0,1,0,0,0
"ID633",0,0,1,0,1,0,0,0,1,1
"ID634",1,1,1,1,1,1,1,1,1,1
"ID635",0,0,0,1,0,0,1,0,0,0
"ID636",0,0,0,0,0,0,0,0,0,0
"ID637",0,1,1,0,1,0,0,1,1,1
"ID638",0,1,1,1,1,0,0,0,1,1
"ID639",1,1,1,1,1,1,0,0,1,1
"ID640",0,0,1,0,1,0,1,0,1,0
"ID641",0,0,0,0,0,0,0,0,0,0
"ID642",0,0,0,0,1,1,0,1,1,1
"ID643",0,1,1,0,1,1,1,0,1,0
"ID644",1,1,1,1,1,0,1,1,0,1
"ID645",0,1,1,0,0,0,0,0,1,0
"ID646",0,1,1,0,1,1,0,0,1,0
"ID647",0,1,1,1,1,1,1,0,1,1
"ID648",0,0,1,0,1,0,1,0,0,0
"ID649",1,0,1,1,1,0,0,0,1,0
"ID650",1,0,1,1,1,0,0,0,0,0
"ID651",0,1,1,1,1,0,0,0,1,1
"ID652",0,0,1,1,1,0,1,0,1,0
"ID653",0,1,0,0,1,0,1,0,1,0
"ID654",1,0,1,1,1,1,1,1,1,0
"ID655",0,0,1,0,1,0,0,0,0,0
"ID656",0,0,1,0,1,0,1,0,0,0
"ID657",0,1,1,1,1,1,1,1,0,0
"ID658",0,0,1,1,1,0,0,0,0,0
"ID659",0,1,1,0,1,1,0,1,1,0
"ID660",0,0,1,1,1,0,0,0,1,0
"ID661",0,0,0,0,1,1,1,0,1,0
"ID662",0,0,1,0,1,0,1,0,1,0
"ID663",0,0,1,1,1,0,0,0,0,0
"ID664",0,0,1,1,1,0,0,0,1,0
"ID665",0,0,0,0,1,0,0,0,0,0
"ID666",0,0,1,0,1,0,1,0,1,1
"ID667",0,1,1,1,0,0,1,1,1,1
"ID668",0,1,1,0,1,1,0,0,1,1
"ID669",1,0,1,1,1,0,1,0,0,0
"ID670",0,0,0,0,0,0,0,0,0,0
"ID671",0,0,1,1,1,0,1,0,0,0
"ID672",0,1,1,0,1,0,0,1,1,0
"ID673",1,1,1,0,1,1,1,1,1,0
"ID674",1,1,1,1,1,1,0,1,1,1
"ID675",1,0,1,0,1,0,1,0,0,0
"ID676",0,0,1,1,1,0,0,0,0,0
"ID677",1,0,1,1,1,0,1,1,0,1
"ID678",0,1,1,1,1,1,1,0,1,1
"ID679",1,1,1,1,0,0,0,0,1,1
"ID680",0,0,1,0,0,0,0,0,0,0
"ID681",0,0,1,0,1,0,0,0,0,0
"ID682",1,0,1,1,1,0,1,0,0,0
"ID683",0,1,1,0,1,1,1,0,1,1
"ID684",0,1,1,1,1,0,0,0,1,1
"ID685",0,1,1,1,1,0,1,1,1,1
"ID686",0,1,1,0,1,0,1,0,1,0
"ID687",0,0,1,1,1,0,1,0,0,0
"ID688",1,0,1,1,1,1,1,1,0,0
"ID689",1,1,1,0,0,1,0,1,1,1
"ID690",1,0,1,1,1,1,1,0,0,0
"ID691",0,1,1,1,0,0,1,1,1,1
"ID692",0,1,1,1,1,0,0,0,1,1
"ID693",0,1,1,1,1,0,1,0,1,0
"ID694",0,0,1,1,1,0,0,0,1,0
"ID695",0,0,1,0,1,0,0,0,0,0
"ID696",0,0,0,1,0,0,1,0,0,0
"ID697",0,0,1,0,1,0,0,0,1,0
"ID698",0,0,1,0,1,0,0,0,0,0
"ID699",0,0,0,0,0,0,0,0,0,0
"ID700",1,0,1,1,1,0,0,0,0,0
"ID701",0,0,0,1,1,0,1,0,1,0
"ID702",0,0,1,0,1,0,0,0,0,0
"ID703",1,0,1,1,1,1,1,1,0,0
"ID704",0,0,1,1,1,0,0,0,1,0
"ID705",1,1,1,1,1,0,1,0,1,1
"ID706",0,1,0,0,0,0,0,1,1,1
"ID707",1,0,1,1,0,1,1,1,0,0
"ID708",0,1,1,1,1,0,1,0,1,1
"ID709",1,0,0,0,0,0,0,0,0,0
"ID710",0,1,1,0,1,0,0,1,1,1
"ID711",0,1,1,0,1,0,0,0,1,1
"ID712",0,1,1,1,1,1,0,0,1,0
"ID713",1,0,1,1,1,0,1,1,0,1
"ID714",0,0,1,1,1,0,0,0,0,0
"ID715",1,0,0,1,0,0,1,1,0,1
"ID716",1,0,1,1,0,0,1,0,0,0
"ID717",0,0,1,1,1,1,0,0,0,0
"ID718",0,0,1,1,0,0,0,0,1,0
"ID719",0,1,0,0,0,0,0,0,1,1
"ID720",1,0,1,1,1,0,0,0,0,0
"ID721",0,0,1,1,1,0,1,0,0,0
"ID722",0,1,1,1,1,0,0,0,1,1
"ID723",0,0,1,0,1,0,0,0,0,0
"ID724",0,0,1,1,1,0,0,1,1,1
"ID725",0,1,0,0,0,0,1,0,0,0
"ID726",0,1,0,0,0,0,0,0,1,0
"ID727",0,0,1,0,1,0,0,0,0,0
"ID728",0,1,1,1,1,1,1,0,1,0
"ID729",0,1,1,0,1,0,0,0,1,0
"ID730",0,0,1,1,1,0,0,0,0,0
"ID731",0,0,1,0,1,0,1,0,1,0
"ID732",0,0,0,0,0,0,0,0,0,0
"ID733",0,1,1,0,1,0,1,0,1,1
"ID734",0,1,0,1,1,0,0,0,1,0
"ID735",0,1,1,1,1,0,1,0,1,0
"ID736",0,1,1,1,1,0,0,0,1,1
"ID737",0,0,1,0,1,0,0,1,1,0
"ID738",1,0,1,1,1,0,1,0,0,0
"ID739",0,1,1,1,1,1,0,1,1,0
"ID740",0,0,1,0,1,0,1,1,0,0
"ID741",0,0,0,1,1,0,0,0,0,0
"ID742",0,0,1,1,1,0,0,0,0,0
"ID743",0,0,1,0,0,1,1,0,1,0
"ID744",0,0,1,1,1,0,0,0,1,1
"ID745",0,0,1,1,1,0,1,1,1,0
"ID746",0,0,1,1,1,0,1,0,0,0
"ID747",1,1,0,1,1,1,1,1,1,1
"ID748",0,0,1,0,1,0,1,0,0,0
"ID749",0,1,1,1,1,0,0,0,1,0
"ID750",0,0,0,0,0,0,0,0,0,0
"ID751",0,0,1,1,1,1,1,1,0,0
"ID752",0,0,1,0,0,0,1,0,0,0
"ID753",0,1,0,1,1,0,0,0,1,1
"ID754",1,0,1,1,1,1,1,0,1,0
"ID755",0,1,1,1,1,1,1,0,0,0
"ID756",0,1,0,0,0,1,0,0,1,1
"ID757",1,0,1,1,0,1,1,1,1,1
"ID758",0,0,0,1,0,0,1,0,0,0
"ID759",0,1,1,0,1,0,0,1,1,0
"ID760",0,1,0,0,0,0,0,1,1,1
"ID761",1,1,1,1,1,1,1,1,1,1
"ID762",1,0,1,1,1,0,1,0,0,0
"ID763",0,0,1,0,1,0,1,0,0,0
"ID764",0,1,1,1,1,0,0,0,1,1
"ID765",0,0,1,1,1,0,1,1,1,0
"ID766",0,0,1,1,1,1,1,0,0,0
"ID767",0,1,1,1,1,0,1,0,0,1
"ID768",0,0,1,0,1,0,0,0,0,0
"ID769",0,1,1,0,1,1,1,0,1,1
"ID770",0,0,1,1,1,0,1,0,0,0
"ID771",0,0,0,1,1,0,1,0,0,0
"ID772",1,0,1,1,1,0,0,0,0,0
"ID773",0,0,1,0,1,0,0,1,1,0
"ID774",0,1,1,1,1,1,0,0,1,1
"ID775",1,1,0,1,1,1,1,1,1,1
"ID776",1,0,1,1,1,1,0,0,0,1
"ID777",0,1,0,1,1,0,0,1,1,1
"ID778",1,1,1,1,1,1,1,1,1,1
"ID779",0,0,1,1,1,1,0,0,0,0
"ID780",0,1,1,0,1,1,0,0,1,0
"ID781",0,0,1,1,1,0,1,0,0,0
"ID782",1,0,1,1,0,0,1,0,1,0
"ID783",0,0,0,0,0,0,0,0,0,0
"ID784",0,1,0,0,1,0,1,1,1,1
"ID785",0,0,1,1,1,0,0,0,0,0
"ID786",1,0,0,0,0,0,1,0,0,0
"ID787",1,1,1,1,1,1,1,1,1,1
"ID788",0,1,0,1,1,0,0,0,1,1
"ID789",0,0,0,0,0,0,0,0,0,1
"ID790",0,1,1,0,1,1,0,0,1,0
"ID791",1,0,1,1,1,0,1,0,0,0
"ID792",1,1,1,1,0,1,1,1,1,1
"ID793",0,1,1,1,1,0,1,0,1,1
"ID794",0,0,1,1,1,0,1,0,0,0
"ID795",1,1,1,1,1,0,1,1,1,1
"ID796",0,0,0,0,0,0,0,0,0,0
"ID797",0,1,1,0,1,1,1,0,0,0
"ID798",0,0,1,1,1,0,1,0,0,1
"ID799",0,1,1,0,1,0,1,0,1,1
"ID800",0,0,1,1,0,0,1,1,1,0
"ID801",1,0,1,1,1,0,0,0,0,0
"ID802",0,1,1,0,1,0,1,0,1,0
"ID803",0,0,1,0,1,0,0,0,0,0
"ID804",0,1,1,1,1,0,1,0,1,0
"ID805",0,0,1,0,0,0,0,1,1,1
"ID806",0,1,1,1,1,0,1,1,1,0
"ID807",0,1,1,1,0,0,1,0,1,0
"ID808",0,1,1,1,0,1,1,0,1,1
"ID809",0,1,1,1,1,1,1,0,1,1
"ID810",0,1,1,0,1,0,1,0,1,0
"ID811",0,1,1,1,1,0,1,0,1,1
"ID812",0,1,1,1,1,0,1,0,1,1
"ID813",1,0,1,1,1,1,1,0,1,0
"ID814",1,1,1,1,1,0,0,0,0,0
"ID815",0,1,1,1,1,0,1,0,1,0
"ID816",0,0,1,0,0,0,0,0,0,0
"ID817",0,0,0,1,1,0,0,1,1,0
"ID818",0,0,0,1,0,0,1,0,0,0
"ID819",0,0,1,1,1,1,1,1,1,1
"ID820",0,1,1,1,1,0,1,1,1,1
"ID821",0,1,1,1,1,0,0,0,0,0
"ID822",1,1,1,1,1,1,1,1,1,1
"ID823",0,1,1,1,1,1,0,0,1,1
"ID824",0,0,0,0,0,1,0,0,0,0
"ID825",0,0,0,0,1,0,0,0,0,0
"ID826",0,1,1,1,1,0,1,1,1,1
"ID827",0,1,1,1,1,0,1,1,1,0
"ID828",0,0,1,1,1,0,0,0,1,0
"ID829",0,0,1,1,0,0,0,0,0,0
"ID830",0,1,1,1,1,0,0,1,1,1
"ID831",0,0,0,0,1,0,1,0,1,0
"ID832",0,1,1,0,1,0,1,0,1,1
"ID833",1,1,1,1,1,1,1,1,1,0
"ID834",0,0,1,1,1,0,0,0,1,0
"ID835",0,1,1,1,1,0,1,0,1,0
"ID836",0,0,1,1,0,0,0,0,0,0
"ID837",0,1,1,0,1,0,1,0,1,1
"ID838",0,0,0,0,0,0,1,0,0,0
"ID839",0,0,1,1,0,0,0,0,0,0
"ID840",0,0,1,0,1,0,1,1,0,0
"ID841",0,0,1,0,1,0,1,0,0,0
"ID842",0,1,1,1,0,0,0,0,1,0
"ID843",0,0,1,1,0,0,0,1,1,0
"ID844",1,1,1,1,1,0,0,0,0,0
"ID845",0,0,1,1,1,0,0,0,0,0
"ID846",0,0,1,1,1,0,1,0,0,0
"ID847",0,1,1,1,1,0,0,0,1,1
"ID848",0,0,1,1,1,0,0,0,1,0
"ID849",0,0,1,1,1,0,1,1,1,0
"ID850",1,0,1,1,1,0,1,0,1,1
"ID851",0,1,0,1,1,0,1,0,1,1
"ID852",1,1,1,1,1,1,1,1,1,1
"ID853",1,0,0,0,0,0,0,0,0,0
"ID854",0,1,1,0,1,0,0,1,1,1
"ID855",0,0,0,1,1,0,1,0,0,0
"ID856",0,0,0,0,0,0,0,0,0,0
"ID857",0,0,0,0,0,0,0,0,0,0
"ID858",1,1,1,1,1,1,1,1,1,1
"ID859",1,0,1,1,1,1,0,1,0,0
"ID860",0,0,1,0,1,0,1,0,0,0
"ID861",0,1,1,1,1,1,0,1,1,0
"ID862",0,1,1,0,1,1,1,0,1,0
"ID863",0,1,1,1,1,1,0,0,1,0
"ID864",1,1,0,1,1,1,1,1,1,1
"ID865",1,0,0,0,0,0,0,0,0,0
"ID866",1,1,1,1,1,0,1,0,1,1
"ID867",0,0,1,1,1,0,0,0,0,0
"ID868",1,1,0,1,1,1,1,1,0,1
"ID869",0,1,1,1,1,0,0,0,1,1
"ID870",0,1,1,1,1,0,0,0,1,0
"ID871",0,0,1,1,0,0,0,0,0,0
"ID872",0,0,1,1,1,0,1,0,0,0
"ID873",0,1,1,0,1,0,1,0,1,1
"ID874",1,1,1,1,1,1,1,0,1,1
"ID875",0,0,1,1,1,0,0,0,1,0
"ID876",1,1,1,1,1,1,0,1,1,1
"ID877",0,1,1,1,1,0,1,0,1,1
"ID878",0,1,1,1,0,0,1,1,1,0
"ID879",1,1,1,1,1,1,1,1,1,1
"ID880",0,0,0,0,1,0,0,0,0,0
"ID881",0,1,0,1,1,0,1,1,1,0
"ID882",1,1,0,1,1,0,1,1,1,1
"ID883",1,1,1,1,1,0,1,1,1,1
"ID884",0,1,0,1,1,0,1,0,1,1
"ID885",0,0,1,1,1,0,0,0,0,0
"ID886",0,0,1,0,1,0,0,0,1,1
"ID887",0,1,1,0,1,0,0,0,1,1
"ID888",0,1,1,1,1,1,1,0,1,1
"ID889",1,1,1,1,1,0,0,0,1,1
"ID890",0,1,0,0,0,0,1,0,1,1
"ID891",1,1,0,1,0,1,0,1,1,1
"ID892",0,0,1,1,1,0,1,0,1,0
"ID893",0,0,0,1,1,0,1,0,0,0
"ID894",1,1,1,1,1,1,1,1,1,1
"ID895",0,1,1,1,1,1,1,0,1,0
"ID896",0,0,0,0,0,0,0,0,0,0
"ID897",1,0,1,1,1,1,1,1,0,0
"ID898",0,1,0,1,1,0,1,0,1,0
"ID899",0,1,1,1,1,0,1,0,1,1
"ID900",0,1,1,1,1,0,0,1,1,0
"ID901",0,1,1,1,1,0,0,0,0,0
"ID902",0,0,1,0,0,0,1,0,0,0
"ID903",0,1,1,1,1,0,0,0,1,1
"ID904",0,0,1,1,1,0,1,0,0,0
"ID905",1,0,1,1,1,1,1,0,0,0
"ID906",1,1,1,1,1,1,1,1,1,1
"ID907",1,0,1,1,0,1,1,1,1,0
"ID908",1,0,1,1,0,0,0,0,1,0
"ID909",0,0,1,1,0,0,1,0,0,0
"ID910",1,0,1,1,1,1,1,0,1,0
"ID911",0,1,1,1,1,0,0,0,1,0
"ID912",0,1,0,0,0,0,0,0,1,1
"ID913",1,1,1,1,1,1,1,1,0,1
"ID914",0,1,1,0,1,1,0,1,1,1
"ID915",0,0,1,0,0,0,0,0,1,0
"ID916",0,1,1,1,1,1,1,1,1,1
"ID917",1,0,1,1,1,0,0,0,1,0
"ID918",0,0,1,1,1,0,1,0,0,0
"ID919",0,0,0,0,0,0,0,0,0,0
"ID920",0,0,1,1,0,0,0,0,0,1
"ID921",0,0,1,1,1,0,0,0,0,0
"ID922",0,0,0,1,1,0,0,0,0,0
"ID923",0,0,1,1,1,0,0,0,0,0
"ID924",0,1,1,0,1,1,1,0,1,1
"ID925",0,1,1,1,1,0,0,1,1,1
"ID926",0,1,0,0,0,0,0,0,0,0
"ID927",0,1,1,1,1,0,0,1,1,1
"ID928",1,0,1,1,1,1,1,1,1,1
"ID929",1,0,0,1,1,1,1,1,0,0
"ID930",0,0,1,0,1,0,0,0,0,0
"ID931",0,1,1,0,1,0,1,1,1,1
"ID932",1,1,1,0,1,1,0,0,1,0
"ID933",0,0,1,0,1,0,1,0,0,0
"ID934",0,1,1,1,1,0,1,0,1,1
"ID935",0,1,1,0,1,0,1,0,1,1
"ID936",0,1,1,1,1,1,1,1,1,1
"ID937",1,0,0,0,0,0,0,0,0,0
"ID938",0,1,1,1,1,0,1,0,1,1
"ID939",0,1,1,0,1,0,1,0,1,1
"ID940",0,0,0,0,1,0,1,1,0,0
"ID941",1,1,1,0,1,0,0,1,1,0
"ID942",0,0,1,1,1,0,1,0,0,0
"ID943",0,1,1,1,1,0,0,0,1,0
"ID944",0,1,1,0,1,0,1,0,1,0
"ID945",1,1,1,1,0,1,1,1,1,1
"ID946",0,0,1,1,1,1,1,0,1,0
"ID947",0,1,1,0,1,0,0,0,1,0
"ID948",0,0,0,0,0,0,0,0,1,0
"ID949",1,1,1,1,1,0,0,0,1,0
"ID950",0,1,1,0,1,1,0,0,1,0
"ID951",0,1,0,1,1,0,0,0,1,1
"ID952",1,0,1,1,1,0,1,0,0,0
"ID953",0,0,1,1,0,0,1,0,1,0
"ID954",1,0,1,1,1,0,0,0,0,0
"ID955",0,0,1,1,1,0,0,0,0,0
"ID956",0,1,1,1,1,0,0,0,1,1
"ID957",0,0,1,1,1,0,0,0,0,0
"ID958",0,0,0,0,0,0,0,0,0,0
"ID959",0,0,1,0,1,0,0,0,0,0
"ID960",1,0,1,0,1,0,0,0,0,0
"ID961",0,0,1,1,0,0,0,0,0,0
"ID962",1,1,1,1,1,1,1,1,1,1
"ID963",0,1,1,1,1,0,1,0,1,0
"ID964",1,1,1,1,1,0,1,1,1,1
"ID965",0,0,1,1,1,0,1,0,0,0
"ID966",0,0,1,0,1,0,0,0,0,0
"ID967",0,0,1,0,1,0,0,0,0,0
"ID968",1,1,0,1,1,1,1,1,1,1
"ID969",0,1,1,1,1,1,0,0,1,1
"ID970",0,0,0,0,0,1,0,0,0,0
"ID971",0,0,0,1,0,1,0,0,0,0
"ID972",0,0,1,1,0,0,1,0,0,0
"ID973",0,1,1,1,0,0,0,0,1,0
"ID974",0,1,1,0,1,0,0,1,1,1
"ID975",0,0,1,1,1,0,0,0,0,0
"ID976",0,0,0,0,0,0,0,0,1,0
"ID977",1,0,1,0,0,0,0,0,1,0
"ID978",0,0,0,0,0,0,0,0,1,0
"ID979",1,1,1,1,1,1,1,1,1,1
"ID980",0,1,1,1,1,0,0,0,1,1
"ID981",0,1,1,1,0,0,1,1,1,1
"ID982",0,1,1,1,1,0,0,1,1,1
"ID983",0,0,1,0,1,0,1,0,0,0
"ID984",0,0,1,0,1,0,1,0,0,0
"ID985",1,1,1,1,1,1,1,0,0,1
"ID986",0,1,1,1,1,0,1,0,1,1
"ID987",1,1,1,1,0,1,1,1,1,0
"ID988",0,1,0,0,1,0,1,0,1,1
"ID989",0,1,1,1,1,1,1,0,1,1
"ID990",0,1,1,0,0,0,0,0,1,1
"ID991",0,1,1,0,1,1,1,1,1,1
"ID992",1,1,1,1,1,1,1,0,1,1
"ID993",1,1,1,1,1,0,1,1,0,1
"ID994",0,1,1,1,1,0,1,0,1,1
"ID995",0,0,1,1,1,1,1,0,0,0
"ID996",0,0,1,1,1,0,0,0,1,0
"ID997",0,0,1,1,1,0,1,0,0,0
"ID998",0,0,1,1,0,0,0,0,0,0
"ID999",0,1,1,1,1,0,0,0,1,1
"ID1000",0,1,1,0,1,0,0,0,1,1
