"","A1","A2","A3","A4","A5"
"ID931",0,0,0,1,1
"ID932",0,1,1,1,1
"ID933",0,0,0,0,1
"ID934",0,0,0,1,1
"ID935",0,0,0,1,1
"ID936",0,0,0,1,1
"ID937",0,1,0,1,1
"ID938",0,0,0,0,0
"ID939",0,0,1,1,1
"ID940",0,0,0,1,1
"ID941",1,0,1,1,1
"ID942",0,0,1,1,1
"ID943",0,1,1,1,1
"ID944",0,0,0,0,1
"ID945",0,1,1,0,1
"ID946",0,1,1,1,1
"ID947",0,1,0,0,1
"ID948",0,0,1,1,1
"ID949",1,0,0,1,1
"ID950",0,0,0,0,1
"ID951",0,0,0,0,1
"ID952",0,0,0,1,1
"ID953",0,0,0,1,1
"ID954",0,0,0,0,1
"ID955",0,0,0,1,1
"ID956",0,0,1,1,1
"ID957",0,0,0,0,0
"ID958",0,1,0,1,1
"ID959",0,1,1,1,1
"ID960",0,0,0,1,0
"ID961",0,0,1,1,1
"ID962",0,0,0,0,0
"ID963",0,0,0,1,1
"ID964",0,0,0,1,1
"ID965",0,0,0,0,1
"ID966",1,0,0,1,1
"ID967",0,0,1,0,1
"ID968",0,1,1,1,1
"ID969",1,0,1,1,1
"ID970",0,0,0,0,1
"ID971",0,0,1,1,1
"ID972",0,1,1,1,1
"ID973",0,0,0,0,1
"ID974",0,1,0,1,1
"ID975",0,0,1,1,1
"ID976",0,0,1,1,1
"ID977",0,0,1,1,1
"ID978",0,0,1,0,0
"ID979",1,1,1,0,1
"ID980",0,1,1,0,1
"ID981",0,1,1,1,1
"ID982",0,0,0,1,1
"ID983",0,1,0,1,1
"ID984",0,0,0,0,1
"ID985",0,0,1,1,1
"ID986",0,1,1,0,0
"ID987",0,0,1,1,1
"ID988",1,0,1,1,1
"ID989",1,0,1,1,1
"ID990",0,0,1,1,1
"ID991",0,0,1,1,1
"ID992",1,0,1,1,1
"ID993",1,0,0,1,1
"ID994",1,1,0,1,1
"ID995",0,1,1,1,1
"ID996",0,0,0,1,1
"ID997",0,1,1,1,1
"ID998",0,0,1,1,1
"ID999",0,0,0,1,1
"ID1000",0,1,1,1,1
