"","A1","A2","A3","A4","A5"
"ID931",0,0,0,1,1
"ID932",0,0,0,0,1
"ID933",0,0,1,1,1
"ID934",0,1,0,1,1
"ID935",0,0,0,1,0
"ID936",0,1,1,1,0
"ID937",0,0,0,0,0
"ID938",0,1,0,0,1
"ID939",0,0,0,1,1
"ID940",0,0,1,1,1
"ID941",1,0,0,0,1
"ID942",0,0,1,0,1
"ID943",0,0,1,0,1
"ID944",0,1,0,1,1
"ID945",0,0,0,1,1
"ID946",0,0,1,0,0
"ID947",0,1,1,1,1
"ID948",0,0,1,1,0
"ID949",0,1,1,1,1
"ID950",0,0,1,0,1
"ID951",0,0,0,0,1
"ID952",0,0,1,0,1
"ID953",0,1,1,0,1
"ID954",0,0,0,0,1
"ID955",0,0,0,1,1
"ID956",0,1,1,1,1
"ID957",0,0,1,1,1
"ID958",1,1,0,0,0
"ID959",0,0,0,0,1
"ID960",0,0,0,0,1
"ID961",0,0,1,1,1
"ID962",0,0,1,1,0
"ID963",0,0,1,0,1
"ID964",0,0,0,1,0
"ID965",0,0,0,1,1
"ID966",1,0,1,1,1
"ID967",1,0,0,1,0
"ID968",1,1,1,1,1
"ID969",0,0,1,1,1
"ID970",0,0,0,1,1
"ID971",0,0,1,0,1
"ID972",0,1,1,1,1
"ID973",0,0,1,1,1
"ID974",0,0,0,1,0
"ID975",1,0,1,1,1
"ID976",0,1,1,1,1
"ID977",0,1,1,1,1
"ID978",0,0,1,1,1
"ID979",0,0,1,1,1
"ID980",1,1,1,1,1
"ID981",0,0,0,1,1
"ID982",0,1,0,1,1
"ID983",0,1,1,1,1
"ID984",0,0,1,1,1
"ID985",0,0,1,1,0
"ID986",0,1,1,1,1
"ID987",0,0,0,1,1
"ID988",0,0,1,1,1
"ID989",0,0,0,0,1
"ID990",0,0,1,0,1
"ID991",0,0,0,1,1
"ID992",0,0,1,1,1
"ID993",0,0,0,1,1
"ID994",0,0,0,1,1
"ID995",0,0,1,0,1
"ID996",0,0,0,1,1
"ID997",0,0,0,0,0
"ID998",1,0,0,0,1
"ID999",0,0,1,1,0
"ID1000",0,0,0,0,1
