Unnamed: 0,A1,A2,A3,A4,A5
747,1,1,1,1,1
748,0.0,1.0,0.0,1.0,1.0
749,0.0,1.0,1.0,1.0,1.0
750,0,0,0,1,1
751,0.0,0.0,0.0,1.0,1.0
752,0.0,0.0,0.0,0.0,0.0
753,0,1,0,1,1
754,1.0,0.0,0.0,1.0,0.0
755,0.0,1.0,0.0,1.0,1.0
756,1,0,1,1,1
757,1.0,1.0,0.0,1.0,1.0
758,1.0,0.0,0.0,0.0,0.0
759,0,0,1,0,1
760,1.0,1.0,1.0,1.0,1.0
761,0.0,0.0,0.0,1.0,0.0
762,0,0,0,0,0
763,1.0,1.0,0.0,0.0,0.0
764,0.0,1.0,0.0,1.0,1.0
765,0,0,0,0,1
766,1.0,1.0,0.0,0.0,0.0
767,1.0,1.0,1.0,1.0,1.0
768,1,1,0,0,1
769,0.0,1.0,0.0,0.0,1.0
770,1.0,0.0,0.0,1.0,1.0
771,0,0,1,0,1
772,0.0,1.0,1.0,1.0,1.0
773,0.0,1.0,0.0,1.0,1.0
774,0,1,1,1,1
775,0.0,0.0,0.0,1.0,1.0
776,0.0,1.0,1.0,1.0,1.0
777,0,0,0,0,1
778,0.0,0.0,0.0,1.0,0.0
779,1.0,1.0,1.0,1.0,1.0
780,0,0,0,0,0
781,1.0,1.0,1.0,1.0,1.0
782,1.0,1.0,1.0,1.0,1.0
783,0,0,0,0,1
784,0.0,1.0,0.0,0.0,1.0
785,0.0,1.0,1.0,0.0,1.0
786,0,0,1,1,0
787,0.0,0.0,0.0,1.0,1.0
788,1.0,1.0,1.0,0.0,0.0
789,0,0,0,1,0
790,1.0,0.0,0.0,1.0,1.0
791,0.0,1.0,1.0,1.0,1.0
792,0,0,1,1,1
793,0.0,0.0,0.0,1.0,1.0
794,1.0,1.0,1.0,1.0,1.0
795,0,1,1,1,1
796,1.0,0.0,0.0,1.0,1.0
797,0.0,0.0,0.0,1.0,1.0
798,1,0,1,1,1
799,1.0,1.0,1.0,1.0,1.0
800,0.0,0.0,0.0,0.0,0.0
801,0,0,1,1,0
802,0.0,1.0,1.0,1.0,1.0
803,1.0,1.0,0.0,1.0,1.0
804,1,0,0,0,1
805,0.0,1.0,0.0,1.0,1.0
806,1.0,1.0,1.0,1.0,1.0
807,0,0,0,1,1
808,0.0,1.0,0.0,0.0,1.0
809,0.0,1.0,1.0,1.0,1.0
810,0,0,0,1,1
811,1.0,1.0,1.0,1.0,1.0
812,0.0,1.0,0.0,1.0,1.0
813,1,0,0,1,1
814,0.0,1.0,0.0,1.0,1.0
815,0.0,1.0,0.0,1.0,1.0
816,0,0,0,1,1
817,0.0,0.0,0.0,1.0,0.0
818,1.0,1.0,1.0,1.0,1.0
819,0,1,0,1,0
820,1.0,0.0,0.0,0.0,0.0
821,0.0,0.0,0.0,1.0,0.0
822,0,0,0,1,1
823,0.0,0.0,1.0,1.0,0.0
824,0.0,0.0,0.0,0.0,0.0
825,0,0,0,1,1
826,0.0,0.0,1.0,1.0,0.0
827,1.0,0.0,0.0,1.0,1.0
828,0,0,1,1,1
829,0.0,1.0,0.0,1.0,0.0
830,1.0,0.0,0.0,1.0,1.0
831,0,0,0,1,1
832,1.0,0.0,0.0,1.0,0.0
833,1.0,1.0,1.0,1.0,1.0
834,1,0,1,1,1
835,0.0,0.0,0.0,1.0,0.0
836,0.0,1.0,1.0,1.0,0.0
837,1,1,0,0,1
838,1.0,0.0,0.0,1.0,0.0
839,0.0,0.0,0.0,0.0,0.0
840,0,0,0,1,1
841,0.0,1.0,1.0,1.0,1.0
842,0.0,0.0,0.0,0.0,0.0
843,1,1,0,1,1
844,0.0,0.0,0.0,1.0,1.0
845,1.0,0.0,0.0,0.0,0.0
846,0,1,1,0,1
847,1.0,1.0,1.0,1.0,0.0
848,0.0,1.0,1.0,1.0,1.0
849,0,0,0,0,0
850,1.0,1.0,0.0,1.0,1.0
851,0.0,0.0,1.0,1.0,0.0
852,0,1,1,1,1
853,0.0,1.0,1.0,1.0,1.0
854,0.0,1.0,0.0,1.0,0.0
855,0,0,1,1,1
856,0.0,1.0,0.0,1.0,0.0
857,1.0,1.0,0.0,1.0,1.0
858,1,0,1,0,1
859,1.0,1.0,1.0,1.0,1.0
860,0.0,0.0,0.0,1.0,0.0
861,0,0,0,0,0
862,1.0,1.0,1.0,1.0,1.0
863,0.0,1.0,1.0,1.0,0.0
864,0,1,1,1,1
865,0.0,0.0,0.0,1.0,0.0
866,1.0,0.0,1.0,1.0,1.0
867,0,0,0,1,0
868,1.0,0.0,1.0,1.0,0.0
869,1.0,1.0,1.0,1.0,1.0
870,0,1,0,1,1
871,1.0,0.0,0.0,0.0,0.0
872,0.0,1.0,0.0,1.0,1.0
873,0,0,1,1,1
874,0.0,0.0,0.0,0.0,0.0
875,1.0,1.0,1.0,0.0,0.0
876,0,0,0,0,0
877,0.0,0.0,0.0,1.0,1.0
878,1.0,0.0,0.0,0.0,0.0
879,1,0,1,0,1
880,1.0,1.0,0.0,1.0,1.0
881,0.0,0.0,1.0,0.0,0.0
882,0,1,1,1,1
883,1.0,1.0,0.0,1.0,1.0
884,0.0,1.0,0.0,1.0,1.0
885,0,0,0,1,1
886,0.0,1.0,0.0,1.0,1.0
887,0.0,0.0,1.0,1.0,1.0
888,1,1,1,1,1
889,0.0,1.0,1.0,1.0,1.0
890,0.0,0.0,0.0,0.0,0.0
891,0,0,0,0,1
892,0.0,1.0,0.0,1.0,0.0
893,1.0,1.0,1.0,1.0,1.0
894,0,0,0,0,0
895,0.0,1.0,0.0,1.0,1.0
896,1.0,1.0,0.0,0.0,1.0
897,0,1,0,1,1
898,0.0,1.0,1.0,1.0,0.0
899,1.0,1.0,1.0,1.0,0.0
900,1,1,1,1,1
901,0.0,1.0,1.0,1.0,1.0
902,0.0,0.0,0.0,1.0,1.0
903,0,0,0,1,1
904,0.0,1.0,1.0,1.0,1.0
905,1.0,0.0,0.0,1.0,0.0
906,0,0,0,1,1
907,0.0,1.0,1.0,0.0,1.0
908,0.0,0.0,0.0,1.0,0.0
909,0,1,0,0,1
910,1.0,1.0,0.0,1.0,1.0
911,0.0,1.0,0.0,0.0,0.0
912,0,0,1,1,1
913,0.0,0.0,0.0,0.0,0.0
914,0.0,1.0,1.0,1.0,1.0
915,0,0,1,1,1
916,0.0,0.0,0.0,1.0,1.0
917,1.0,1.0,1.0,1.0,1.0
918,1,0,0,1,1
919,0.0,0.0,0.0,0.0,1.0
920,1.0,1.0,1.0,1.0,1.0
921,0,0,0,1,1
922,1.0,1.0,1.0,1.0,1.0
923,1.0,1.0,0.0,1.0,0.0
924,0,0,0,1,0
925,1.0,1.0,0.0,0.0,1.0
926,1.0,1.0,1.0,1.0,0.0
927,0,0,0,1,1
928,0.0,1.0,1.0,1.0,1.0
929,1.0,0.0,0.0,0.0,0.0
930,0,0,1,1,1
931,0.0,1.0,1.0,0.0,1.0
932,0.0,1.0,1.0,1.0,1.0
933,0,0,1,1,1
934,0.0,1.0,0.0,1.0,1.0
935,0.0,0.0,0.0,1.0,0.0
936,0,0,0,1,0
937,1.0,1.0,1.0,1.0,1.0
938,1.0,0.0,0.0,1.0,0.0
939,0,1,0,1,1
940,1.0,0.0,1.0,1.0,0.0
941,1.0,0.0,0.0,0.0,0.0
942,0,0,0,0,1
943,0.0,0.0,0.0,0.0,0.0
944,1.0,1.0,1.0,0.0,0.0
945,1,1,0,0,1
946,0.0,0.0,0.0,0.0,1.0
947,1.0,0.0,0.0,1.0,0.0
948,0,0,1,0,0
949,1.0,1.0,0.0,1.0,1.0
950,0.0,1.0,0.0,1.0,0.0
951,0,1,1,1,0
952,1.0,1.0,0.0,1.0,1.0
953,0.0,1.0,0.0,1.0,1.0
954,0,0,0,1,1
955,1.0,1.0,0.0,1.0,1.0
956,1.0,0.0,1.0,0.0,0.0
957,0,0,0,1,1
958,0.0,0.0,0.0,1.0,1.0
959,0.0,1.0,1.0,1.0,1.0
960,0,0,1,1,1
961,0.0,1.0,1.0,1.0,0.0
962,0.0,1.0,0.0,1.0,1.0
963,1,0,0,1,1
964,1.0,0.0,0.0,1.0,0.0
965,1.0,0.0,0.0,1.0,0.0
966,0,0,0,0,0
967,1.0,1.0,1.0,1.0,1.0
968,0.0,0.0,0.0,1.0,1.0
969,0,1,1,1,1
970,0.0,1.0,1.0,0.0,1.0
971,1.0,1.0,1.0,1.0,1.0
972,0,1,1,1,1
973,0.0,1.0,0.0,0.0,0.0
974,1.0,1.0,1.0,1.0,1.0
975,0,0,1,1,1
976,1.0,0.0,1.0,1.0,1.0
977,1.0,0.0,0.0,1.0,1.0
978,0,0,1,0,1
979,1.0,1.0,1.0,1.0,0.0
980,0.0,1.0,0.0,0.0,0.0
981,0,0,0,1,1
982,1.0,1.0,1.0,1.0,1.0
983,0.0,1.0,0.0,1.0,1.0
984,0,0,0,0,1
985,0.0,1.0,0.0,1.0,1.0
986,1.0,1.0,0.0,1.0,1.0
987,0,0,0,1,1
988,1.0,1.0,1.0,1.0,1.0
989,1.0,1.0,0.0,0.0,1.0
990,0,0,1,1,1
991,0.0,1.0,0.0,0.0,1.0
992,0.0,1.0,0.0,0.0,0.0
993,0,0,1,1,1
994,0.0,1.0,0.0,1.0,0.0
995,1.0,0.0,1.0,1.0,0.0
996,0,0,1,0,1
997,1.0,1.0,1.0,1.0,1.0
998,1.0,0.0,0.0,0.0,1.0
999,0,0,1,1,1
