Unnamed: 0,A1,A2,A3,A4,A5
821,0.0,0.0,0.0,1.0,1.0
822,0,0,1,1,1
823,0.0,1.0,1.0,1.0,1.0
824,0,1,1,1,1
825,0.0,0.0,1.0,1.0,1.0
826,0,0,1,1,1
827,0.0,0.0,1.0,1.0,1.0
828,0,0,1,1,1
829,1.0,0.0,1.0,1.0,1.0
830,0,0,1,1,1
831,0.0,0.0,1.0,1.0,1.0
832,0,0,1,1,0
833,0.0,0.0,0.0,1.0,1.0
834,0,0,0,0,0
835,0.0,0.0,1.0,0.0,1.0
836,0,1,0,0,1
837,0.0,0.0,0.0,1.0,1.0
838,1,0,1,1,1
839,1.0,1.0,0.0,1.0,0.0
840,1,0,0,1,1
841,1.0,1.0,1.0,1.0,1.0
842,0,0,1,0,1
843,1.0,1.0,1.0,1.0,1.0
844,1,0,0,1,1
845,0.0,0.0,0.0,1.0,1.0
846,0,1,1,1,1
847,0.0,0.0,1.0,1.0,1.0
848,1,1,1,1,1
849,0.0,1.0,1.0,1.0,1.0
850,0,0,1,0,1
851,0.0,0.0,1.0,1.0,0.0
852,0,1,1,1,1
853,0.0,0.0,0.0,0.0,1.0
854,0,0,1,1,1
855,1.0,1.0,1.0,1.0,1.0
856,0,0,1,1,1
857,0.0,0.0,0.0,0.0,1.0
858,0,0,0,0,1
859,0.0,0.0,0.0,1.0,0.0
860,0,0,0,0,1
861,1.0,0.0,1.0,0.0,0.0
862,0,0,0,0,1
863,1.0,1.0,1.0,1.0,1.0
864,1,0,1,1,1
865,0.0,1.0,0.0,1.0,1.0
866,0,1,0,0,1
867,0.0,0.0,0.0,1.0,1.0
868,1,1,1,1,1
869,0.0,0.0,0.0,0.0,1.0
870,0,0,1,1,1
871,0.0,0.0,1.0,1.0,1.0
872,0,0,0,1,1
873,1.0,1.0,0.0,1.0,1.0
874,0,0,0,1,1
875,0.0,1.0,1.0,1.0,1.0
876,0,0,0,1,1
877,0.0,0.0,1.0,1.0,1.0
878,1,1,0,1,1
879,0.0,1.0,1.0,1.0,1.0
880,0,1,1,1,1
881,0.0,0.0,0.0,0.0,1.0
882,0,0,0,1,1
883,0.0,1.0,0.0,0.0,1.0
884,0,0,0,1,1
885,0.0,0.0,1.0,1.0,1.0
886,0,0,1,1,1
887,1.0,0.0,0.0,1.0,1.0
888,1,1,0,1,1
889,1.0,1.0,1.0,0.0,1.0
890,0,0,1,1,1
891,1.0,0.0,1.0,1.0,1.0
892,0,0,0,0,1
893,0.0,1.0,1.0,1.0,1.0
894,0,0,1,1,1
895,1.0,1.0,1.0,1.0,1.0
896,0,1,1,1,1
897,0.0,0.0,1.0,1.0,1.0
898,0,0,1,0,1
899,1.0,1.0,1.0,1.0,1.0
900,0,0,1,1,0
901,1.0,1.0,1.0,1.0,1.0
902,0,0,1,1,1
903,0.0,1.0,1.0,0.0,1.0
904,0,0,1,1,1
905,0.0,0.0,0.0,0.0,1.0
906,0,0,0,0,0
907,0.0,0.0,1.0,1.0,1.0
908,0,0,1,1,1
909,0.0,0.0,0.0,1.0,1.0
910,0,0,1,1,1
911,1.0,1.0,1.0,1.0,1.0
912,0,0,0,1,1
913,0.0,0.0,1.0,1.0,1.0
914,0,0,1,1,1
915,0.0,0.0,1.0,1.0,1.0
916,0,1,1,1,1
917,0.0,1.0,1.0,1.0,1.0
918,0,0,0,0,1
919,0.0,1.0,0.0,1.0,1.0
920,1,0,1,1,1
921,0.0,0.0,0.0,0.0,1.0
922,0,0,1,1,1
923,0.0,0.0,1.0,1.0,1.0
924,0,1,0,0,0
925,0.0,0.0,0.0,0.0,0.0
926,0,0,1,0,1
927,0.0,0.0,1.0,1.0,1.0
928,0,0,0,0,1
929,0.0,0.0,1.0,1.0,1.0
930,0,0,1,0,1
931,0.0,0.0,1.0,1.0,1.0
932,0,1,1,1,1
933,0.0,1.0,1.0,1.0,1.0
934,0,0,1,0,1
935,0.0,1.0,1.0,1.0,1.0
936,0,0,1,1,1
937,1.0,1.0,1.0,1.0,1.0
938,0,0,1,1,1
939,0.0,0.0,1.0,1.0,0.0
940,0,0,0,1,1
941,0.0,0.0,0.0,1.0,1.0
942,0,0,1,1,0
943,0.0,1.0,0.0,1.0,1.0
944,0,1,0,1,1
945,1.0,1.0,1.0,1.0,1.0
946,0,1,0,0,0
947,1.0,1.0,1.0,1.0,1.0
948,0,0,1,0,0
949,0.0,0.0,1.0,1.0,1.0
950,0,0,0,1,1
951,0.0,1.0,0.0,1.0,1.0
952,0,1,1,1,1
953,0.0,0.0,0.0,1.0,1.0
954,1,1,1,1,1
955,1.0,1.0,1.0,1.0,1.0
956,0,0,1,0,0
957,0.0,1.0,1.0,1.0,1.0
958,0,1,1,1,1
959,0.0,0.0,0.0,1.0,1.0
960,0,0,0,0,0
961,0.0,0.0,0.0,1.0,1.0
962,0,0,0,1,0
963,0.0,0.0,0.0,0.0,0.0
964,0,0,1,1,1
965,0.0,0.0,1.0,1.0,1.0
966,0,1,1,0,1
967,0.0,0.0,1.0,1.0,1.0
968,0,1,1,1,1
969,1.0,0.0,1.0,1.0,1.0
970,0,0,1,1,1
971,0.0,0.0,0.0,1.0,1.0
972,0,1,1,1,1
973,0.0,0.0,1.0,1.0,1.0
974,1,0,0,0,1
975,1.0,1.0,1.0,1.0,1.0
976,0,0,0,1,1
977,0.0,0.0,1.0,1.0,1.0
978,0,0,0,0,0
979,0.0,0.0,1.0,1.0,1.0
980,0,0,1,1,1
981,0.0,1.0,0.0,1.0,1.0
982,0,1,0,1,0
983,1.0,0.0,0.0,1.0,1.0
984,0,0,1,1,1
985,0.0,0.0,0.0,1.0,1.0
986,0,1,1,1,1
987,0.0,0.0,0.0,0.0,1.0
988,0,0,1,0,1
989,1.0,0.0,1.0,1.0,1.0
990,0,0,1,0,1
991,0.0,0.0,1.0,1.0,0.0
992,0,0,0,1,1
993,1.0,0.0,1.0,1.0,1.0
994,0,0,0,1,0
995,0.0,1.0,0.0,1.0,1.0
996,0,0,1,1,1
997,0.0,0.0,0.0,0.0,0.0
998,0,0,0,1,1
999,1.0,1.0,1.0,1.0,1.0
