Unnamed: 0,A1,A2,A3,A4,A5
747,0,0,0,0,1
748,0.0,0.0,1.0,1.0,1.0
749,0.0,0.0,1.0,1.0,1.0
750,0,0,0,1,1
751,1.0,0.0,0.0,0.0,1.0
752,0.0,0.0,0.0,0.0,1.0
753,0,0,1,0,1
754,0.0,0.0,0.0,0.0,0.0
755,0.0,0.0,1.0,0.0,1.0
756,0,0,0,1,0
757,0.0,0.0,1.0,1.0,0.0
758,1.0,1.0,1.0,1.0,0.0
759,0,0,1,0,1
760,0.0,1.0,0.0,1.0,1.0
761,0.0,0.0,1.0,1.0,1.0
762,0,0,0,1,1
763,1.0,1.0,1.0,1.0,1.0
764,0.0,1.0,1.0,1.0,1.0
765,0,1,0,0,1
766,0.0,0.0,0.0,1.0,0.0
767,1.0,1.0,1.0,1.0,1.0
768,0,0,1,1,0
769,1.0,1.0,1.0,1.0,1.0
770,0.0,0.0,0.0,0.0,1.0
771,0,0,0,1,1
772,0.0,0.0,0.0,0.0,1.0
773,0.0,0.0,0.0,1.0,1.0
774,0,0,0,0,1
775,1.0,0.0,0.0,0.0,1.0
776,0.0,0.0,0.0,0.0,1.0
777,0,0,0,0,1
778,0.0,1.0,1.0,1.0,1.0
779,1.0,0.0,1.0,1.0,1.0
780,0,0,0,1,1
781,0.0,1.0,1.0,1.0,1.0
782,0.0,0.0,1.0,0.0,1.0
783,0,0,0,1,0
784,0.0,0.0,0.0,0.0,1.0
785,0.0,0.0,1.0,1.0,1.0
786,0,1,1,1,1
787,0.0,0.0,1.0,1.0,1.0
788,0.0,0.0,1.0,1.0,1.0
789,0,0,1,0,1
790,1.0,1.0,1.0,1.0,1.0
791,0.0,0.0,1.0,0.0,1.0
792,1,1,1,1,1
793,0.0,1.0,1.0,1.0,1.0
794,0.0,0.0,1.0,0.0,0.0
795,0,0,1,1,1
796,0.0,0.0,0.0,0.0,0.0
797,0.0,0.0,1.0,0.0,1.0
798,0,0,0,1,1
799,0.0,0.0,0.0,1.0,1.0
800,0.0,0.0,0.0,0.0,1.0
801,0,1,1,1,1
802,0.0,0.0,1.0,1.0,1.0
803,1.0,1.0,1.0,1.0,1.0
804,0,0,1,1,1
805,0.0,0.0,0.0,1.0,1.0
806,0.0,0.0,1.0,1.0,1.0
807,0,1,0,1,1
808,0.0,0.0,1.0,1.0,1.0
809,0.0,0.0,1.0,1.0,1.0
810,0,0,1,1,1
811,1.0,1.0,1.0,1.0,1.0
812,0.0,0.0,0.0,0.0,1.0
813,0,1,1,1,0
814,0.0,0.0,0.0,1.0,1.0
815,1.0,1.0,1.0,1.0,1.0
816,0,0,1,1,1
817,0.0,0.0,0.0,0.0,1.0
818,0.0,1.0,1.0,1.0,1.0
819,1,0,0,1,1
820,0.0,0.0,0.0,1.0,1.0
821,0.0,0.0,0.0,1.0,1.0
822,0,0,1,1,1
823,0.0,1.0,1.0,1.0,1.0
824,0.0,1.0,1.0,1.0,1.0
825,0,0,1,1,1
826,0.0,0.0,1.0,1.0,1.0
827,0.0,0.0,1.0,1.0,1.0
828,0,0,1,1,1
829,1.0,0.0,1.0,1.0,1.0
830,0.0,1.0,1.0,1.0,1.0
831,0,0,1,1,1
832,0.0,0.0,1.0,1.0,1.0
833,0.0,0.0,0.0,1.0,1.0
834,0,0,0,0,0
835,0.0,0.0,1.0,0.0,1.0
836,0.0,1.0,0.0,0.0,1.0
837,0,0,0,1,1
838,1.0,1.0,1.0,1.0,1.0
839,1.0,1.0,0.0,1.0,0.0
840,1,0,0,1,1
841,1.0,1.0,1.0,1.0,1.0
842,0.0,0.0,1.0,0.0,1.0
843,1,1,1,1,1
844,1.0,0.0,0.0,1.0,1.0
845,0.0,0.0,0.0,1.0,1.0
846,0,1,1,1,1
847,0.0,0.0,1.0,1.0,1.0
848,1.0,1.0,1.0,1.0,1.0
849,0,1,1,1,1
850,0.0,0.0,1.0,0.0,1.0
851,0.0,0.0,1.0,1.0,0.0
852,0,1,1,1,1
853,0.0,0.0,0.0,0.0,1.0
854,0.0,1.0,1.0,1.0,1.0
855,0,1,1,1,1
856,0.0,0.0,1.0,1.0,1.0
857,0.0,0.0,0.0,0.0,1.0
858,0,0,0,0,1
859,0.0,0.0,0.0,1.0,0.0
860,0.0,0.0,0.0,0.0,1.0
861,1,0,1,0,0
862,0.0,0.0,0.0,0.0,1.0
863,1.0,1.0,1.0,1.0,1.0
864,1,0,1,1,1
865,0.0,1.0,0.0,1.0,1.0
866,0.0,1.0,1.0,1.0,1.0
867,0,0,0,1,1
868,1.0,1.0,1.0,1.0,1.0
869,0.0,0.0,0.0,0.0,1.0
870,0,0,1,1,1
871,0.0,0.0,1.0,1.0,1.0
872,0.0,0.0,0.0,1.0,1.0
873,1,1,0,1,1
874,0.0,0.0,0.0,0.0,1.0
875,0.0,1.0,1.0,1.0,1.0
876,0,0,0,1,1
877,0.0,0.0,1.0,1.0,1.0
878,1.0,1.0,1.0,1.0,1.0
879,0,1,1,0,1
880,0.0,1.0,1.0,1.0,1.0
881,0.0,0.0,0.0,0.0,1.0
882,0,0,0,1,1
883,0.0,1.0,0.0,0.0,1.0
884,0.0,0.0,0.0,1.0,1.0
885,0,0,1,1,1
886,0.0,1.0,1.0,1.0,1.0
887,1.0,0.0,0.0,1.0,1.0
888,1,1,0,1,1
889,1.0,1.0,1.0,0.0,1.0
890,0.0,0.0,1.0,1.0,1.0
891,1,0,0,1,1
892,0.0,0.0,0.0,0.0,1.0
893,0.0,1.0,1.0,1.0,1.0
894,0,0,1,1,1
895,1.0,1.0,1.0,1.0,1.0
896,1.0,1.0,1.0,1.0,1.0
897,0,0,1,1,1
898,0.0,0.0,1.0,0.0,1.0
899,1.0,1.0,1.0,1.0,1.0
900,0,0,1,1,0
901,1.0,1.0,1.0,1.0,1.0
902,0.0,0.0,1.0,1.0,1.0
903,0,1,1,0,1
904,0.0,0.0,1.0,1.0,1.0
905,0.0,0.0,0.0,0.0,1.0
906,0,0,0,0,0
907,0.0,0.0,1.0,1.0,1.0
908,1.0,1.0,1.0,1.0,1.0
909,0,0,0,1,1
910,0.0,0.0,1.0,1.0,1.0
911,1.0,1.0,1.0,1.0,1.0
912,0,0,0,1,1
913,0.0,0.0,1.0,1.0,1.0
914,0.0,0.0,1.0,1.0,1.0
915,0,0,1,1,1
916,0.0,1.0,1.0,1.0,1.0
917,0.0,1.0,1.0,1.0,1.0
918,0,0,0,0,1
919,0.0,1.0,0.0,1.0,1.0
920,1.0,1.0,1.0,1.0,1.0
921,0,0,0,0,1
922,0.0,1.0,1.0,1.0,1.0
923,0.0,0.0,1.0,1.0,1.0
924,0,1,0,0,0
925,0.0,0.0,0.0,0.0,0.0
926,0.0,0.0,1.0,0.0,0.0
927,0,0,1,1,1
928,0.0,0.0,0.0,0.0,1.0
929,0.0,0.0,1.0,1.0,1.0
930,0,0,1,0,1
931,0.0,0.0,1.0,1.0,1.0
932,1.0,1.0,1.0,1.0,1.0
933,0,0,1,1,1
934,0.0,0.0,1.0,0.0,1.0
935,0.0,1.0,1.0,1.0,1.0
936,0,0,1,1,1
937,1.0,1.0,1.0,1.0,1.0
938,0.0,0.0,1.0,1.0,1.0
939,0,0,1,1,0
940,0.0,0.0,0.0,1.0,1.0
941,0.0,0.0,0.0,1.0,1.0
942,0,0,1,1,0
943,0.0,1.0,0.0,1.0,1.0
944,0.0,1.0,0.0,1.0,1.0
945,1,1,0,1,1
946,0.0,1.0,0.0,0.0,0.0
947,1.0,1.0,1.0,1.0,1.0
948,0,0,1,0,0
949,0.0,0.0,1.0,1.0,1.0
950,0.0,0.0,0.0,1.0,1.0
951,0,1,0,1,1
952,0.0,1.0,1.0,1.0,1.0
953,0.0,0.0,0.0,1.0,1.0
954,1,1,1,1,1
955,1.0,1.0,1.0,1.0,1.0
956,0.0,0.0,1.0,0.0,0.0
957,0,0,1,1,1
958,0.0,1.0,1.0,1.0,1.0
959,0.0,0.0,0.0,1.0,1.0
960,0,0,0,0,0
961,0.0,0.0,0.0,1.0,1.0
962,0.0,0.0,0.0,1.0,0.0
963,0,0,0,0,0
964,0.0,0.0,1.0,1.0,1.0
965,0.0,0.0,1.0,1.0,1.0
966,0,1,1,0,1
967,0.0,0.0,1.0,1.0,1.0
968,0.0,1.0,1.0,1.0,1.0
969,1,0,1,1,1
970,0.0,0.0,1.0,1.0,1.0
971,0.0,0.0,0.0,1.0,1.0
972,0,1,1,1,1
973,0.0,0.0,1.0,1.0,1.0
974,1.0,0.0,0.0,0.0,1.0
975,1,1,1,1,1
976,0.0,0.0,0.0,1.0,1.0
977,0.0,0.0,1.0,1.0,1.0
978,0,0,0,0,0
979,0.0,0.0,1.0,1.0,1.0
980,0.0,0.0,1.0,1.0,1.0
981,0,1,0,1,1
982,0.0,1.0,0.0,1.0,0.0
983,1.0,0.0,0.0,1.0,1.0
984,0,0,1,1,1
985,0.0,0.0,0.0,1.0,1.0
986,0.0,1.0,1.0,1.0,1.0
987,0,0,0,0,1
988,0.0,0.0,1.0,0.0,1.0
989,1.0,0.0,1.0,1.0,1.0
990,0,0,1,0,1
991,0.0,0.0,1.0,1.0,0.0
992,0.0,0.0,0.0,1.0,1.0
993,1,0,1,1,1
994,0.0,0.0,0.0,1.0,0.0
995,0.0,1.0,0.0,1.0,1.0
996,0,0,1,1,1
997,0.0,0.0,0.0,0.0,0.0
998,0.0,0.0,0.0,1.0,1.0
999,1,1,1,1,1
